Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,BA.2.12.1 (Omicron),0,0
Share Low,American Samoa,BA.2.12.1 (Omicron),0,0
Share High,American Samoa,BA.2.12.1 (Omicron),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,"1,392"
Share Low,Arizona,AY.1 (Delta),0,"1,392"
Share High,Arizona,AY.1 (Delta),0,"1,392"
Share,Arizona,AY.2 (Delta),0,"1,392"
Share Low,Arizona,AY.2 (Delta),0,"1,392"
Share High,Arizona,AY.2 (Delta),0,"1,392"
Share,Arizona,B.1.1.7 (Alpha),0,"1,392"
Share Low,Arizona,B.1.1.7 (Alpha),0,"1,392"
Share High,Arizona,B.1.1.7 (Alpha),0,"1,392"
Share,Arizona,B.1.1.529 (Omicron),0.018775698,"1,392"
Share Low,Arizona,B.1.1.529 (Omicron),0.007506143,"1,392"
Share High,Arizona,B.1.1.529 (Omicron),0.038531631,"1,392"
Share,Arizona,B.1.351,0,"1,392"
Share Low,Arizona,B.1.351,0,"1,392"
Share High,Arizona,B.1.351,0,"1,392"
Share,Arizona,B.1.427/429,0,"1,392"
Share Low,Arizona,B.1.427/429,0,"1,392"
Share High,Arizona,B.1.427/429,0,"1,392"
Share,Arizona,B.1.525,0,"1,392"
Share Low,Arizona,B.1.525,0,"1,392"
Share High,Arizona,B.1.525,0,"1,392"
Share,Arizona,B.1.526 (Iota),0,"1,392"
Share Low,Arizona,B.1.526 (Iota),0,"1,392"
Share High,Arizona,B.1.526 (Iota),0,"1,392"
Share,Arizona,B.1.617.1,0,"1,392"
Share Low,Arizona,B.1.617.1,0,"1,392"
Share High,Arizona,B.1.617.1,0,"1,392"
Share,Arizona,B.1.617.2 (Delta),0,"1,392"
Share Low,Arizona,B.1.617.2 (Delta),0,"1,392"
Share High,Arizona,B.1.617.2 (Delta),0,"1,392"
Share,Arizona,B.1.617.3,0,"1,392"
Share Low,Arizona,B.1.617.3,0,"1,392"
Share High,Arizona,B.1.617.3,0,"1,392"
Share,Arizona,B.1.621 (Mu),0,"1,392"
Share Low,Arizona,B.1.621 (Mu),0,"1,392"
Share High,Arizona,B.1.621 (Mu),0,"1,392"
Share,Arizona,BA.2 (Omicron),0.689216018,"1,392"
Share Low,Arizona,BA.2 (Omicron),0.664163291,"1,392"
Share High,Arizona,BA.2 (Omicron),0.713467360,"1,392"
Share,Arizona,BA.2.12.1 (Omicron),0.291251570,"1,392"
Share Low,Arizona,BA.2.12.1 (Omicron),0.259863287,"1,392"
Share High,Arizona,BA.2.12.1 (Omicron),0.324196756,"1,392"
Share,Arizona,Other,0.000756733,"1,392"
Share Low,Arizona,Other,2.360642668e-07,"1,392"
Share High,Arizona,Other,0.008012281,"1,392"
Share,Arizona,P.1,0,"1,392"
Share Low,Arizona,P.1,0,"1,392"
Share High,Arizona,P.1,0,"1,392"
Share,Arizona,P.2,0,"1,392"
Share Low,Arizona,P.2,0,"1,392"
Share High,Arizona,P.2,0,"1,392"
Share,Arkansas,AY.1 (Delta),0,68
Share Low,Arkansas,AY.1 (Delta),0,68
Share High,Arkansas,AY.1 (Delta),0,68
Share,Arkansas,AY.2 (Delta),0,68
Share Low,Arkansas,AY.2 (Delta),0,68
Share High,Arkansas,AY.2 (Delta),0,68
Share,Arkansas,B.1.1.7 (Alpha),0,68
Share Low,Arkansas,B.1.1.7 (Alpha),0,68
Share High,Arkansas,B.1.1.7 (Alpha),0,68
Share,Arkansas,B.1.1.529 (Omicron),0.057648197,68
Share Low,Arkansas,B.1.1.529 (Omicron),0.015652876,68
Share High,Arkansas,B.1.1.529 (Omicron),0.142229930,68
Share,Arkansas,B.1.351,0,68
Share Low,Arkansas,B.1.351,0,68
Share High,Arkansas,B.1.351,0,68
Share,Arkansas,B.1.427/429,0,68
Share Low,Arkansas,B.1.427/429,0,68
Share High,Arkansas,B.1.427/429,0,68
Share,Arkansas,B.1.525,0,68
Share Low,Arkansas,B.1.525,0,68
Share High,Arkansas,B.1.525,0,68
Share,Arkansas,B.1.526 (Iota),0,68
Share Low,Arkansas,B.1.526 (Iota),0,68
Share High,Arkansas,B.1.526 (Iota),0,68
Share,Arkansas,B.1.617.1,0,68
Share Low,Arkansas,B.1.617.1,0,68
Share High,Arkansas,B.1.617.1,0,68
Share,Arkansas,B.1.617.2 (Delta),0,68
Share Low,Arkansas,B.1.617.2 (Delta),0,68
Share High,Arkansas,B.1.617.2 (Delta),0,68
Share,Arkansas,B.1.617.3,0,68
Share Low,Arkansas,B.1.617.3,0,68
Share High,Arkansas,B.1.617.3,0,68
Share,Arkansas,B.1.621 (Mu),0,68
Share Low,Arkansas,B.1.621 (Mu),0,68
Share High,Arkansas,B.1.621 (Mu),0,68
Share,Arkansas,BA.2 (Omicron),0.660967469,68
Share Low,Arkansas,BA.2 (Omicron),0.536005795,68
Share High,Arkansas,BA.2 (Omicron),0.771407485,68
Share,Arkansas,BA.2.12.1 (Omicron),0.281384319,68
Share Low,Arkansas,BA.2.12.1 (Omicron),0.136838838,68
Share High,Arkansas,BA.2.12.1 (Omicron),0.468823940,68
Share,Arkansas,Other,0,68
Share Low,Arkansas,Other,0,68
Share High,Arkansas,Other,0,68
Share,Arkansas,P.1,0,68
Share Low,Arkansas,P.1,0,68
Share High,Arkansas,P.1,0,68
Share,Arkansas,P.2,0,68
Share Low,Arkansas,P.2,0,68
Share High,Arkansas,P.2,0,68
Share,California,AY.1 (Delta),0,"9,890"
Share Low,California,AY.1 (Delta),0,"9,890"
Share High,California,AY.1 (Delta),0,"9,890"
Share,California,AY.2 (Delta),0,"9,890"
Share Low,California,AY.2 (Delta),0,"9,890"
Share High,California,AY.2 (Delta),0,"9,890"
Share,California,B.1.1.7 (Alpha),0,"9,890"
Share Low,California,B.1.1.7 (Alpha),0,"9,890"
Share High,California,B.1.1.7 (Alpha),0,"9,890"
Share,California,B.1.1.529 (Omicron),0.022001099,"9,890"
Share Low,California,B.1.1.529 (Omicron),0.017514702,"9,890"
Share High,California,B.1.1.529 (Omicron),0.027264889,"9,890"
Share,California,B.1.351,0,"9,890"
Share Low,California,B.1.351,0,"9,890"
Share High,California,B.1.351,0,"9,890"
Share,California,B.1.427/429,0,"9,890"
Share Low,California,B.1.427/429,0,"9,890"
Share High,California,B.1.427/429,0,"9,890"
Share,California,B.1.525,0,"9,890"
Share Low,California,B.1.525,0,"9,890"
Share High,California,B.1.525,0,"9,890"
Share,California,B.1.526 (Iota),0,"9,890"
Share Low,California,B.1.526 (Iota),0,"9,890"
Share High,California,B.1.526 (Iota),0,"9,890"
Share,California,B.1.617.1,0,"9,890"
Share Low,California,B.1.617.1,0,"9,890"
Share High,California,B.1.617.1,0,"9,890"
Share,California,B.1.617.2 (Delta),0,"9,890"
Share Low,California,B.1.617.2 (Delta),0,"9,890"
Share High,California,B.1.617.2 (Delta),0,"9,890"
Share,California,B.1.617.3,0,"9,890"
Share Low,California,B.1.617.3,0,"9,890"
Share High,California,B.1.617.3,0,"9,890"
Share,California,B.1.621 (Mu),0,"9,890"
Share Low,California,B.1.621 (Mu),0,"9,890"
Share High,California,B.1.621 (Mu),0,"9,890"
Share,California,BA.2 (Omicron),0.682163656,"9,890"
Share Low,California,BA.2 (Omicron),0.653693020,"9,890"
Share High,California,BA.2 (Omicron),0.709653497,"9,890"
Share,California,BA.2.12.1 (Omicron),0.293147236,"9,890"
Share Low,California,BA.2.12.1 (Omicron),0.262650847,"9,890"
Share High,California,BA.2.12.1 (Omicron),0.325091988,"9,890"
Share,California,Other,0.002687995,"9,890"
Share Low,California,Other,0.001305209,"9,890"
Share High,California,Other,0.004898065,"9,890"
Share,California,P.1,0,"9,890"
Share Low,California,P.1,0,"9,890"
Share High,California,P.1,0,"9,890"
Share,California,P.2,0,"9,890"
Share Low,California,P.2,0,"9,890"
Share High,California,P.2,0,"9,890"
Share,Colorado,AY.1 (Delta),0,"1,091"
Share Low,Colorado,AY.1 (Delta),0,"1,091"
Share High,Colorado,AY.1 (Delta),0,"1,091"
Share,Colorado,AY.2 (Delta),0,"1,091"
Share Low,Colorado,AY.2 (Delta),0,"1,091"
Share High,Colorado,AY.2 (Delta),0,"1,091"
Share,Colorado,B.1.1.7 (Alpha),0,"1,091"
Share Low,Colorado,B.1.1.7 (Alpha),0,"1,091"
Share High,Colorado,B.1.1.7 (Alpha),0,"1,091"
Share,Colorado,B.1.1.529 (Omicron),0.059414260,"1,091"
Share Low,Colorado,B.1.1.529 (Omicron),0.034399014,"1,091"
Share High,Colorado,B.1.1.529 (Omicron),0.094573893,"1,091"
Share,Colorado,B.1.351,0,"1,091"
Share Low,Colorado,B.1.351,0,"1,091"
Share High,Colorado,B.1.351,0,"1,091"
Share,Colorado,B.1.427/429,0,"1,091"
Share Low,Colorado,B.1.427/429,0,"1,091"
Share High,Colorado,B.1.427/429,0,"1,091"
Share,Colorado,B.1.525,0,"1,091"
Share Low,Colorado,B.1.525,0,"1,091"
Share High,Colorado,B.1.525,0,"1,091"
Share,Colorado,B.1.526 (Iota),0,"1,091"
Share Low,Colorado,B.1.526 (Iota),0,"1,091"
Share High,Colorado,B.1.526 (Iota),0,"1,091"
Share,Colorado,B.1.617.1,0,"1,091"
Share Low,Colorado,B.1.617.1,0,"1,091"
Share High,Colorado,B.1.617.1,0,"1,091"
Share,Colorado,B.1.617.2 (Delta),0,"1,091"
Share Low,Colorado,B.1.617.2 (Delta),0,"1,091"
Share High,Colorado,B.1.617.2 (Delta),0,"1,091"
Share,Colorado,B.1.617.3,0,"1,091"
Share Low,Colorado,B.1.617.3,0,"1,091"
Share High,Colorado,B.1.617.3,0,"1,091"
Share,Colorado,B.1.621 (Mu),0,"1,091"
Share Low,Colorado,B.1.621 (Mu),0,"1,091"
Share High,Colorado,B.1.621 (Mu),0,"1,091"
Share,Colorado,BA.2 (Omicron),0.590342522,"1,091"
Share Low,Colorado,BA.2 (Omicron),0.397097021,"1,091"
Share High,Colorado,BA.2 (Omicron),0.765116334,"1,091"
Share,Colorado,BA.2.12.1 (Omicron),0.348994076,"1,091"
Share Low,Colorado,BA.2.12.1 (Omicron),0.177391380,"1,091"
Share High,Colorado,BA.2.12.1 (Omicron),0.555037439,"1,091"
Share,Colorado,Other,0.001249143,"1,091"
Share Low,Colorado,Other,7.289662608e-05,"1,091"
Share High,Colorado,Other,0.005659918,"1,091"
Share,Colorado,P.1,0,"1,091"
Share Low,Colorado,P.1,0,"1,091"
Share High,Colorado,P.1,0,"1,091"
Share,Colorado,P.2,0,"1,091"
Share Low,Colorado,P.2,0,"1,091"
Share High,Colorado,P.2,0,"1,091"
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,23
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,23
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,23
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,23
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,23
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,23
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,23
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,23
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,23
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,23
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,23
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,23
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,23
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,23
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,23
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,23
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,23
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,23
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,23
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,23
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,23
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,23
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,23
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,23
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,23
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,23
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,23
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,23
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,23
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,23
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,23
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,23
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,23
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,23
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,23
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,23
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),1,23
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,23
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,23
Share,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,23
Share Low,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,23
Share High,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,23
Share,Commonwealth of the Northern Mariana Islands,Other,0,23
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,23
Share High,Commonwealth of the Northern Mariana Islands,Other,0,23
Share,Commonwealth of the Northern Mariana Islands,P.1,0,23
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,23
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,23
Share,Commonwealth of the Northern Mariana Islands,P.2,0,23
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,23
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,23
Share,Connecticut,AY.1 (Delta),0,"2,196"
Share Low,Connecticut,AY.1 (Delta),0,"2,196"
Share High,Connecticut,AY.1 (Delta),0,"2,196"
Share,Connecticut,AY.2 (Delta),0,"2,196"
Share Low,Connecticut,AY.2 (Delta),0,"2,196"
Share High,Connecticut,AY.2 (Delta),0,"2,196"
Share,Connecticut,B.1.1.7 (Alpha),0,"2,196"
Share Low,Connecticut,B.1.1.7 (Alpha),0,"2,196"
Share High,Connecticut,B.1.1.7 (Alpha),0,"2,196"
Share,Connecticut,B.1.1.529 (Omicron),0.015932035,"2,196"
Share Low,Connecticut,B.1.1.529 (Omicron),0.010091578,"2,196"
Share High,Connecticut,B.1.1.529 (Omicron),0.023873009,"2,196"
Share,Connecticut,B.1.351,0,"2,196"
Share Low,Connecticut,B.1.351,0,"2,196"
Share High,Connecticut,B.1.351,0,"2,196"
Share,Connecticut,B.1.427/429,0,"2,196"
Share Low,Connecticut,B.1.427/429,0,"2,196"
Share High,Connecticut,B.1.427/429,0,"2,196"
Share,Connecticut,B.1.525,0,"2,196"
Share Low,Connecticut,B.1.525,0,"2,196"
Share High,Connecticut,B.1.525,0,"2,196"
Share,Connecticut,B.1.526 (Iota),0,"2,196"
Share Low,Connecticut,B.1.526 (Iota),0,"2,196"
Share High,Connecticut,B.1.526 (Iota),0,"2,196"
Share,Connecticut,B.1.617.1,0,"2,196"
Share Low,Connecticut,B.1.617.1,0,"2,196"
Share High,Connecticut,B.1.617.1,0,"2,196"
Share,Connecticut,B.1.617.2 (Delta),0.000389286,"2,196"
Share Low,Connecticut,B.1.617.2 (Delta),8.881735880e-08,"2,196"
Share High,Connecticut,B.1.617.2 (Delta),0.004263197,"2,196"
Share,Connecticut,B.1.617.3,0,"2,196"
Share Low,Connecticut,B.1.617.3,0,"2,196"
Share High,Connecticut,B.1.617.3,0,"2,196"
Share,Connecticut,B.1.621 (Mu),0,"2,196"
Share Low,Connecticut,B.1.621 (Mu),0,"2,196"
Share High,Connecticut,B.1.621 (Mu),0,"2,196"
Share,Connecticut,BA.2 (Omicron),0.551378310,"2,196"
Share Low,Connecticut,BA.2 (Omicron),0.457476079,"2,196"
Share High,Connecticut,BA.2 (Omicron),0.642660558,"2,196"
Share,Connecticut,BA.2.12.1 (Omicron),0.432300389,"2,196"
Share Low,Connecticut,BA.2.12.1 (Omicron),0.335776329,"2,196"
Share High,Connecticut,BA.2.12.1 (Omicron),0.532756627,"2,196"
Share,Connecticut,Other,0,"2,196"
Share Low,Connecticut,Other,0,"2,196"
Share High,Connecticut,Other,0,"2,196"
Share,Connecticut,P.1,0,"2,196"
Share Low,Connecticut,P.1,0,"2,196"
Share High,Connecticut,P.1,0,"2,196"
Share,Connecticut,P.2,0,"2,196"
Share Low,Connecticut,P.2,0,"2,196"
Share High,Connecticut,P.2,0,"2,196"
Share,Delaware,AY.1 (Delta),0,444
Share Low,Delaware,AY.1 (Delta),0,444
Share High,Delaware,AY.1 (Delta),0,444
Share,Delaware,AY.2 (Delta),0,444
Share Low,Delaware,AY.2 (Delta),0,444
Share High,Delaware,AY.2 (Delta),0,444
Share,Delaware,B.1.1.7 (Alpha),0,444
Share Low,Delaware,B.1.1.7 (Alpha),0,444
Share High,Delaware,B.1.1.7 (Alpha),0,444
Share,Delaware,B.1.1.529 (Omicron),0.020181932,444
Share Low,Delaware,B.1.1.529 (Omicron),0.009250075,444
Share High,Delaware,B.1.1.529 (Omicron),0.038015001,444
Share,Delaware,B.1.351,0,444
Share Low,Delaware,B.1.351,0,444
Share High,Delaware,B.1.351,0,444
Share,Delaware,B.1.427/429,0,444
Share Low,Delaware,B.1.427/429,0,444
Share High,Delaware,B.1.427/429,0,444
Share,Delaware,B.1.525,0,444
Share Low,Delaware,B.1.525,0,444
Share High,Delaware,B.1.525,0,444
Share,Delaware,B.1.526 (Iota),0,444
Share Low,Delaware,B.1.526 (Iota),0,444
Share High,Delaware,B.1.526 (Iota),0,444
Share,Delaware,B.1.617.1,0,444
Share Low,Delaware,B.1.617.1,0,444
Share High,Delaware,B.1.617.1,0,444
Share,Delaware,B.1.617.2 (Delta),0,444
Share Low,Delaware,B.1.617.2 (Delta),0,444
Share High,Delaware,B.1.617.2 (Delta),0,444
Share,Delaware,B.1.617.3,0,444
Share Low,Delaware,B.1.617.3,0,444
Share High,Delaware,B.1.617.3,0,444
Share,Delaware,B.1.621 (Mu),0,444
Share Low,Delaware,B.1.621 (Mu),0,444
Share High,Delaware,B.1.621 (Mu),0,444
Share,Delaware,BA.2 (Omicron),0.509761393,444
Share Low,Delaware,BA.2 (Omicron),0.374042541,444
Share High,Delaware,BA.2 (Omicron),0.644434571,444
Share,Delaware,BA.2.12.1 (Omicron),0.470056653,444
Share Low,Delaware,BA.2.12.1 (Omicron),0.326054573,444
Share High,Delaware,BA.2.12.1 (Omicron),0.617802262,444
Share,Delaware,Other,0,444
Share Low,Delaware,Other,0,444
Share High,Delaware,Other,0,444
Share,Delaware,P.1,0,444
Share Low,Delaware,P.1,0,444
Share High,Delaware,P.1,0,444
Share,Delaware,P.2,0,444
Share Low,Delaware,P.2,0,444
Share High,Delaware,P.2,0,444
Share,District of Columbia,AY.1 (Delta),0,"1,100"
Share Low,District of Columbia,AY.1 (Delta),0,"1,100"
Share High,District of Columbia,AY.1 (Delta),0,"1,100"
Share,District of Columbia,AY.2 (Delta),0,"1,100"
Share Low,District of Columbia,AY.2 (Delta),0,"1,100"
Share High,District of Columbia,AY.2 (Delta),0,"1,100"
Share,District of Columbia,B.1.1.7 (Alpha),0,"1,100"
Share Low,District of Columbia,B.1.1.7 (Alpha),0,"1,100"
Share High,District of Columbia,B.1.1.7 (Alpha),0,"1,100"
Share,District of Columbia,B.1.1.529 (Omicron),0.022256890,"1,100"
Share Low,District of Columbia,B.1.1.529 (Omicron),0.004529992,"1,100"
Share High,District of Columbia,B.1.1.529 (Omicron),0.064166412,"1,100"
Share,District of Columbia,B.1.351,0,"1,100"
Share Low,District of Columbia,B.1.351,0,"1,100"
Share High,District of Columbia,B.1.351,0,"1,100"
Share,District of Columbia,B.1.427/429,0,"1,100"
Share Low,District of Columbia,B.1.427/429,0,"1,100"
Share High,District of Columbia,B.1.427/429,0,"1,100"
Share,District of Columbia,B.1.525,0,"1,100"
Share Low,District of Columbia,B.1.525,0,"1,100"
Share High,District of Columbia,B.1.525,0,"1,100"
Share,District of Columbia,B.1.526 (Iota),0,"1,100"
Share Low,District of Columbia,B.1.526 (Iota),0,"1,100"
Share High,District of Columbia,B.1.526 (Iota),0,"1,100"
Share,District of Columbia,B.1.617.1,0,"1,100"
