Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429 (Epsilon),0,0
Share Low,American Samoa,B.1.427/429 (Epsilon),0,0
Share High,American Samoa,B.1.427/429 (Epsilon),0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,BA.2.12.1 (Omicron),0,0
Share Low,American Samoa,BA.2.12.1 (Omicron),0,0
Share High,American Samoa,BA.2.12.1 (Omicron),0,0
Share,American Samoa,BA.4 (Omicron),0,0
Share Low,American Samoa,BA.4 (Omicron),0,0
Share High,American Samoa,BA.4 (Omicron),0,0
Share,American Samoa,BA.4.6 (Omicron),0,0
Share Low,American Samoa,BA.4.6 (Omicron),0,0
Share High,American Samoa,BA.4.6 (Omicron),0,0
Share,American Samoa,BA.5 (Omicron),0,0
Share Low,American Samoa,BA.5 (Omicron),0,0
Share High,American Samoa,BA.5 (Omicron),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,"2,362"
Share Low,Arizona,AY.1 (Delta),0,"2,362"
Share High,Arizona,AY.1 (Delta),0,"2,362"
Share,Arizona,AY.2 (Delta),0,"2,362"
Share Low,Arizona,AY.2 (Delta),0,"2,362"
Share High,Arizona,AY.2 (Delta),0,"2,362"
Share,Arizona,B.1.1.7 (Alpha),0,"2,362"
Share Low,Arizona,B.1.1.7 (Alpha),0,"2,362"
Share High,Arizona,B.1.1.7 (Alpha),0,"2,362"
Share,Arizona,B.1.1.529 (Omicron),0.000280485,"2,362"
Share Low,Arizona,B.1.1.529 (Omicron),1.386112558e-06,"2,362"
Share High,Arizona,B.1.1.529 (Omicron),0.002103593,"2,362"
Share,Arizona,B.1.351,0,"2,362"
Share Low,Arizona,B.1.351,0,"2,362"
Share High,Arizona,B.1.351,0,"2,362"
Share,Arizona,B.1.427/429 (Epsilon),0,"2,362"
Share Low,Arizona,B.1.427/429 (Epsilon),0,"2,362"
Share High,Arizona,B.1.427/429 (Epsilon),0,"2,362"
Share,Arizona,B.1.525,0,"2,362"
Share Low,Arizona,B.1.525,0,"2,362"
Share High,Arizona,B.1.525,0,"2,362"
Share,Arizona,B.1.526 (Iota),0,"2,362"
Share Low,Arizona,B.1.526 (Iota),0,"2,362"
Share High,Arizona,B.1.526 (Iota),0,"2,362"
Share,Arizona,B.1.617.1,0,"2,362"
Share Low,Arizona,B.1.617.1,0,"2,362"
Share High,Arizona,B.1.617.1,0,"2,362"
Share,Arizona,B.1.617.2 (Delta),0,"2,362"
Share Low,Arizona,B.1.617.2 (Delta),0,"2,362"
Share High,Arizona,B.1.617.2 (Delta),0,"2,362"
Share,Arizona,B.1.617.3,0,"2,362"
Share Low,Arizona,B.1.617.3,0,"2,362"
Share High,Arizona,B.1.617.3,0,"2,362"
Share,Arizona,B.1.621 (Mu),0,"2,362"
Share Low,Arizona,B.1.621 (Mu),0,"2,362"
Share High,Arizona,B.1.621 (Mu),0,"2,362"
Share,Arizona,BA.2 (Omicron),0.033036888,"2,362"
Share Low,Arizona,BA.2 (Omicron),0.026201440,"2,362"
Share High,Arizona,BA.2 (Omicron),0.041059807,"2,362"
Share,Arizona,BA.2.12.1 (Omicron),0.116128139,"2,362"
Share Low,Arizona,BA.2.12.1 (Omicron),0.097282492,"2,362"
Share High,Arizona,BA.2.12.1 (Omicron),0.137176678,"2,362"
Share,Arizona,BA.4 (Omicron),0.110136375,"2,362"
Share Low,Arizona,BA.4 (Omicron),0.097788885,"2,362"
Share High,Arizona,BA.4 (Omicron),0.123459771,"2,362"
Share,Arizona,BA.4.6 (Omicron),0.008448357,"2,362"
Share Low,Arizona,BA.4.6 (Omicron),0.003381463,"2,362"
Share High,Arizona,BA.4.6 (Omicron),0.017396851,"2,362"
Share,Arizona,BA.5 (Omicron),0.731969774,"2,362"
Share Low,Arizona,BA.5 (Omicron),0.704791963,"2,362"
Share High,Arizona,BA.5 (Omicron),0.757905066,"2,362"
Share,Arizona,Other,0,"2,362"
Share Low,Arizona,Other,0,"2,362"
Share High,Arizona,Other,0,"2,362"
Share,Arizona,P.1,0,"2,362"
Share Low,Arizona,P.1,0,"2,362"
Share High,Arizona,P.1,0,"2,362"
Share,Arizona,P.2,0,"2,362"
Share Low,Arizona,P.2,0,"2,362"
Share High,Arizona,P.2,0,"2,362"
Share,Arkansas,AY.1 (Delta),0,110
Share Low,Arkansas,AY.1 (Delta),0,110
Share High,Arkansas,AY.1 (Delta),0,110
Share,Arkansas,AY.2 (Delta),0,110
Share Low,Arkansas,AY.2 (Delta),0,110
Share High,Arkansas,AY.2 (Delta),0,110
Share,Arkansas,B.1.1.7 (Alpha),0,110
Share Low,Arkansas,B.1.1.7 (Alpha),0,110
Share High,Arkansas,B.1.1.7 (Alpha),0,110
Share,Arkansas,B.1.1.529 (Omicron),0,110
Share Low,Arkansas,B.1.1.529 (Omicron),0,110
Share High,Arkansas,B.1.1.529 (Omicron),0,110
Share,Arkansas,B.1.351,0,110
Share Low,Arkansas,B.1.351,0,110
Share High,Arkansas,B.1.351,0,110
Share,Arkansas,B.1.427/429 (Epsilon),0,110
Share Low,Arkansas,B.1.427/429 (Epsilon),0,110
Share High,Arkansas,B.1.427/429 (Epsilon),0,110
Share,Arkansas,B.1.525,0,110
Share Low,Arkansas,B.1.525,0,110
Share High,Arkansas,B.1.525,0,110
Share,Arkansas,B.1.526 (Iota),0,110
Share Low,Arkansas,B.1.526 (Iota),0,110
Share High,Arkansas,B.1.526 (Iota),0,110
Share,Arkansas,B.1.617.1,0,110
Share Low,Arkansas,B.1.617.1,0,110
Share High,Arkansas,B.1.617.1,0,110
Share,Arkansas,B.1.617.2 (Delta),0,110
Share Low,Arkansas,B.1.617.2 (Delta),0,110
Share High,Arkansas,B.1.617.2 (Delta),0,110
Share,Arkansas,B.1.617.3,0,110
Share Low,Arkansas,B.1.617.3,0,110
Share High,Arkansas,B.1.617.3,0,110
Share,Arkansas,B.1.621 (Mu),0,110
Share Low,Arkansas,B.1.621 (Mu),0,110
Share High,Arkansas,B.1.621 (Mu),0,110
Share,Arkansas,BA.2 (Omicron),0.018181818,110
Share Low,Arkansas,BA.2 (Omicron),0.001733606,110
Share High,Arkansas,BA.2 (Omicron),0.069457963,110
Share,Arkansas,BA.2.12.1 (Omicron),0.063636363,110
Share Low,Arkansas,BA.2.12.1 (Omicron),0.019755369,110
Share High,Arkansas,BA.2.12.1 (Omicron),0.146675333,110
Share,Arkansas,BA.4 (Omicron),0.100000001,110
Share Low,Arkansas,BA.4 (Omicron),0.018843673,110
Share High,Arkansas,BA.4 (Omicron),0.276637316,110
Share,Arkansas,BA.4.6 (Omicron),0.018181818,110
Share Low,Arkansas,BA.4.6 (Omicron),0.000504466,110
Share High,Arkansas,BA.4.6 (Omicron),0.095342711,110
Share,Arkansas,BA.5 (Omicron),0.800000012,110
Share Low,Arkansas,BA.5 (Omicron),0.668071568,110
Share High,Arkansas,BA.5 (Omicron),0.896895587,110
Share,Arkansas,Other,0,110
Share Low,Arkansas,Other,0,110
Share High,Arkansas,Other,0,110
Share,Arkansas,P.1,0,110
Share Low,Arkansas,P.1,0,110
Share High,Arkansas,P.1,0,110
Share,Arkansas,P.2,0,110
Share Low,Arkansas,P.2,0,110
Share High,Arkansas,P.2,0,110
Share,California,AY.1 (Delta),0,"19,232"
Share Low,California,AY.1 (Delta),0,"19,232"
Share High,California,AY.1 (Delta),0,"19,232"
Share,California,AY.2 (Delta),0,"19,232"
Share Low,California,AY.2 (Delta),0,"19,232"
Share High,California,AY.2 (Delta),0,"19,232"
Share,California,B.1.1.7 (Alpha),0,"19,232"
Share Low,California,B.1.1.7 (Alpha),0,"19,232"
Share High,California,B.1.1.7 (Alpha),0,"19,232"
Share,California,B.1.1.529 (Omicron),9.861384024e-05,"19,232"
Share Low,California,B.1.1.529 (Omicron),1.096287178e-05,"19,232"
Share High,California,B.1.1.529 (Omicron),0.000367039,"19,232"
Share,California,B.1.351,0,"19,232"
Share Low,California,B.1.351,0,"19,232"
Share High,California,B.1.351,0,"19,232"
Share,California,B.1.427/429 (Epsilon),0,"19,232"
Share Low,California,B.1.427/429 (Epsilon),0,"19,232"
Share High,California,B.1.427/429 (Epsilon),0,"19,232"
Share,California,B.1.525,0,"19,232"
Share Low,California,B.1.525,0,"19,232"
Share High,California,B.1.525,0,"19,232"
Share,California,B.1.526 (Iota),0,"19,232"
Share Low,California,B.1.526 (Iota),0,"19,232"
Share High,California,B.1.526 (Iota),0,"19,232"
Share,California,B.1.617.1,0,"19,232"
Share Low,California,B.1.617.1,0,"19,232"
Share High,California,B.1.617.1,0,"19,232"
Share,California,B.1.617.2 (Delta),0,"19,232"
Share Low,California,B.1.617.2 (Delta),0,"19,232"
Share High,California,B.1.617.2 (Delta),0,"19,232"
Share,California,B.1.617.3,0,"19,232"
Share Low,California,B.1.617.3,0,"19,232"
Share High,California,B.1.617.3,0,"19,232"
Share,California,B.1.621 (Mu),0,"19,232"
Share Low,California,B.1.621 (Mu),0,"19,232"
Share High,California,B.1.621 (Mu),0,"19,232"
Share,California,BA.2 (Omicron),0.027638679,"19,232"
Share Low,California,BA.2 (Omicron),0.024538001,"19,232"
Share High,California,BA.2 (Omicron),0.031013869,"19,232"
Share,California,BA.2.12.1 (Omicron),0.136982828,"19,232"
Share Low,California,BA.2.12.1 (Omicron),0.132152617,"19,232"
Share High,California,BA.2.12.1 (Omicron),0.141923070,"19,232"
Share,California,BA.4 (Omicron),0.107424259,"19,232"
Share Low,California,BA.4 (Omicron),0.102432981,"19,232"
Share High,California,BA.4 (Omicron),0.112573400,"19,232"
Share,California,BA.4.6 (Omicron),0.010735761,"19,232"
Share Low,California,BA.4.6 (Omicron),0.008494331,"19,232"
Share High,California,BA.4.6 (Omicron),0.013382008,"19,232"
Share,California,BA.5 (Omicron),0.716966510,"19,232"
Share Low,California,BA.5 (Omicron),0.707858741,"19,232"
Share High,California,BA.5 (Omicron),0.725943089,"19,232"
Share,California,Other,0.000153348,"19,232"
Share Low,California,Other,1.728134703e-05,"19,232"
Share High,California,Other,0.000568039,"19,232"
Share,California,P.1,0,"19,232"
Share Low,California,P.1,0,"19,232"
Share High,California,P.1,0,"19,232"
Share,California,P.2,0,"19,232"
Share Low,California,P.2,0,"19,232"
Share High,California,P.2,0,"19,232"
Share,Colorado,AY.1 (Delta),0,412
Share Low,Colorado,AY.1 (Delta),0,412
Share High,Colorado,AY.1 (Delta),0,412
Share,Colorado,AY.2 (Delta),0,412
Share Low,Colorado,AY.2 (Delta),0,412
Share High,Colorado,AY.2 (Delta),0,412
Share,Colorado,B.1.1.7 (Alpha),0,412
Share Low,Colorado,B.1.1.7 (Alpha),0,412
Share High,Colorado,B.1.1.7 (Alpha),0,412
Share,Colorado,B.1.1.529 (Omicron),0,412
Share Low,Colorado,B.1.1.529 (Omicron),0,412
Share High,Colorado,B.1.1.529 (Omicron),0,412
Share,Colorado,B.1.351,0,412
Share Low,Colorado,B.1.351,0,412
Share High,Colorado,B.1.351,0,412
Share,Colorado,B.1.427/429 (Epsilon),0,412
Share Low,Colorado,B.1.427/429 (Epsilon),0,412
Share High,Colorado,B.1.427/429 (Epsilon),0,412
Share,Colorado,B.1.525,0,412
Share Low,Colorado,B.1.525,0,412
Share High,Colorado,B.1.525,0,412
Share,Colorado,B.1.526 (Iota),0,412
Share Low,Colorado,B.1.526 (Iota),0,412
Share High,Colorado,B.1.526 (Iota),0,412
Share,Colorado,B.1.617.1,0,412
Share Low,Colorado,B.1.617.1,0,412
Share High,Colorado,B.1.617.1,0,412
Share,Colorado,B.1.617.2 (Delta),0,412
Share Low,Colorado,B.1.617.2 (Delta),0,412
Share High,Colorado,B.1.617.2 (Delta),0,412
Share,Colorado,B.1.617.3,0,412
Share Low,Colorado,B.1.617.3,0,412
Share High,Colorado,B.1.617.3,0,412
Share,Colorado,B.1.621 (Mu),0,412
Share Low,Colorado,B.1.621 (Mu),0,412
Share High,Colorado,B.1.621 (Mu),0,412
Share,Colorado,BA.2 (Omicron),0.020935507,412
Share Low,Colorado,BA.2 (Omicron),0.007448758,412
Share High,Colorado,BA.2 (Omicron),0.045936432,412
Share,Colorado,BA.2.12.1 (Omicron),0.138502374,412
Share Low,Colorado,BA.2.12.1 (Omicron),0.098368809,412
Share High,Colorado,BA.2.12.1 (Omicron),0.187378615,412
Share,Colorado,BA.4 (Omicron),0.142199159,412
Share Low,Colorado,BA.4 (Omicron),0.088000812,412
Share High,Colorado,BA.4 (Omicron),0.212845087,412
Share,Colorado,BA.4.6 (Omicron),0.019136496,412
Share Low,Colorado,BA.4.6 (Omicron),0.008235638,412
Share High,Colorado,BA.4.6 (Omicron),0.037531499,412
Share,Colorado,BA.5 (Omicron),0.679226458,412
Share Low,Colorado,BA.5 (Omicron),0.567742467,412
Share High,Colorado,BA.5 (Omicron),0.777496338,412
Share,Colorado,Other,0,412
Share Low,Colorado,Other,0,412
Share High,Colorado,Other,0,412
Share,Colorado,P.1,0,412
Share Low,Colorado,P.1,0,412
Share High,Colorado,P.1,0,412
Share,Colorado,P.2,0,412
Share Low,Colorado,P.2,0,412
Share High,Colorado,P.2,0,412
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,44
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,44
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,44
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,44
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,44
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,44
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,44
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,44
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,44
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,44
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,44
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,44
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,44
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,44
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,44
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,44
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,44
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,44
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,44
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,44
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,44
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,44
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,44
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,44
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,44
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,44
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,44
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,44
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,44
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,44
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,44
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,44
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,44
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,44
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,44
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,44
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0.123025708,44
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,44
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,44
Share,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0.133643255,44
Share Low,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,44
Share High,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,44
Share,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,44
Share Low,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,44
Share High,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,44
Share,Commonwealth of the Northern Mariana Islands,BA.4.6 (Omicron),0,44
Share Low,Commonwealth of the Northern Mariana Islands,BA.4.6 (Omicron),0,44
Share High,Commonwealth of the Northern Mariana Islands,BA.4.6 (Omicron),0,44
Share,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0.743331015,44
Share Low,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,44
Share High,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,44
Share,Commonwealth of the Northern Mariana Islands,Other,0,44
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,44
Share High,Commonwealth of the Northern Mariana Islands,Other,0,44
Share,Commonwealth of the Northern Mariana Islands,P.1,0,44
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,44
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,44
Share,Commonwealth of the Northern Mariana Islands,P.2,0,44
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,44
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,44
Share,Connecticut,AY.1 (Delta),0,"1,068"
Share Low,Connecticut,AY.1 (Delta),0,"1,068"
Share High,Connecticut,AY.1 (Delta),0,"1,068"
Share,Connecticut,AY.2 (Delta),0,"1,068"
Share Low,Connecticut,AY.2 (Delta),0,"1,068"
Share High,Connecticut,AY.2 (Delta),0,"1,068"
Share,Connecticut,B.1.1.7 (Alpha),0,"1,068"
Share Low,Connecticut,B.1.1.7 (Alpha),0,"1,068"
Share High,Connecticut,B.1.1.7 (Alpha),0,"1,068"
Share,Connecticut,B.1.1.529 (Omicron),0,"1,068"
Share Low,Connecticut,B.1.1.529 (Omicron),0,"1,068"
Share High,Connecticut,B.1.1.529 (Omicron),0,"1,068"
Share,Connecticut,B.1.351,0,"1,068"
Share Low,Connecticut,B.1.351,0,"1,068"
Share High,Connecticut,B.1.351,0,"1,068"
Share,Connecticut,B.1.427/429 (Epsilon),0,"1,068"
Share Low,Connecticut,B.1.427/429 (Epsilon),0,"1,068"
Share High,Connecticut,B.1.427/429 (Epsilon),0,"1,068"
Share,Connecticut,B.1.525,0,"1,068"
Share Low,Connecticut,B.1.525,0,"1,068"
Share High,Connecticut,B.1.525,0,"1,068"
Share,Connecticut,B.1.526 (Iota),0,"1,068"
Share Low,Connecticut,B.1.526 (Iota),0,"1,068"
Share High,Connecticut,B.1.526 (Iota),0,"1,068"
Share,Connecticut,B.1.617.1,0,"1,068"
Share Low,Connecticut,B.1.617.1,0,"1,068"
Share High,Connecticut,B.1.617.1,0,"1,068"
Share,Connecticut,B.1.617.2 (Delta),0,"1,068"
Share Low,Connecticut,B.1.617.2 (Delta),0,"1,068"
Share High,Connecticut,B.1.617.2 (Delta),0,"1,068"
Share,Connecticut,B.1.617.3,0,"1,068"
Share Low,Connecticut,B.1.617.3,0,"1,068"
Share High,Connecticut,B.1.617.3,0,"1,068"
Share,Connecticut,B.1.621 (Mu),0,"1,068"
Share Low,Connecticut,B.1.621 (Mu),0,"1,068"
Share High,Connecticut,B.1.621 (Mu),0,"1,068"
Share,Connecticut,BA.2 (Omicron),0.023869418,"1,068"
Share Low,Connecticut,BA.2 (Omicron),0.015577587,"1,068"
Share High,Connecticut,BA.2 (Omicron),0.034907319,"1,068"
Share,Connecticut,BA.2.12.1 (Omicron),0.141735777,"1,068"
Share Low,Connecticut,BA.2.12.1 (Omicron),0.120614156,"1,068"
Share High,Connecticut,BA.2.12.1 (Omicron),0.165008783,"1,068"
Share,Connecticut,BA.4 (Omicron),0.106293403,"1,068"
