Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share High,Alaska,B.1.525,0,366
Share,Alaska,B.1.526 (Iota),0,366
Share Low,Alaska,B.1.526 (Iota),0,366
Share High,Alaska,B.1.526 (Iota),0,366
Share,Alaska,B.1.617.1,0,366
Share Low,Alaska,B.1.617.1,0,366
Share High,Alaska,B.1.617.1,0,366
Share,Alaska,B.1.617.2 (Delta),0,366
Share Low,Alaska,B.1.617.2 (Delta),0,366
Share High,Alaska,B.1.617.2 (Delta),0,366
Share,Alaska,B.1.617.3,0,366
Share Low,Alaska,B.1.617.3,0,366
Share High,Alaska,B.1.617.3,0,366
Share,Alaska,B.1.621 (Mu),0,366
Share Low,Alaska,B.1.621 (Mu),0,366
Share High,Alaska,B.1.621 (Mu),0,366
Share,Alaska,BA.2 (Omicron),0.830851316,366
Share Low,Alaska,BA.2 (Omicron),0.787093580,366
Share High,Alaska,BA.2 (Omicron),0.868831158,366
Share,Alaska,BA.2.12.1 (Omicron),0,366
Share Low,Alaska,BA.2.12.1 (Omicron),0,366
Share High,Alaska,BA.2.12.1 (Omicron),0,366
Share,Alaska,Other,0,366
Share Low,Alaska,Other,0,366
Share High,Alaska,Other,0,366
Share,Alaska,P.1,0,366
Share Low,Alaska,P.1,0,366
Share High,Alaska,P.1,0,366
Share,Alaska,P.2,0,366
Share Low,Alaska,P.2,0,366
Share High,Alaska,P.2,0,366
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429,0,0
Share Low,American Samoa,B.1.427/429,0,0
Share High,American Samoa,B.1.427/429,0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,BA.2.12.1 (Omicron),0,0
Share Low,American Samoa,BA.2.12.1 (Omicron),0,0
Share High,American Samoa,BA.2.12.1 (Omicron),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,787
Share Low,Arizona,AY.1 (Delta),0,787
Share High,Arizona,AY.1 (Delta),0,787
Share,Arizona,AY.2 (Delta),0,787
Share Low,Arizona,AY.2 (Delta),0,787
Share High,Arizona,AY.2 (Delta),0,787
Share,Arizona,B.1.1.7 (Alpha),0,787
Share Low,Arizona,B.1.1.7 (Alpha),0,787
Share High,Arizona,B.1.1.7 (Alpha),0,787
Share,Arizona,B.1.1.529 (Omicron),0.359614432,787
Share Low,Arizona,B.1.1.529 (Omicron),0.321679980,787
Share High,Arizona,B.1.1.529 (Omicron),0.398900360,787
Share,Arizona,B.1.351,0,787
Share Low,Arizona,B.1.351,0,787
Share High,Arizona,B.1.351,0,787
Share,Arizona,B.1.427/429,0,787
Share Low,Arizona,B.1.427/429,0,787
Share High,Arizona,B.1.427/429,0,787
Share,Arizona,B.1.525,0,787
Share Low,Arizona,B.1.525,0,787
Share High,Arizona,B.1.525,0,787
Share,Arizona,B.1.526 (Iota),0,787
Share Low,Arizona,B.1.526 (Iota),0,787
Share High,Arizona,B.1.526 (Iota),0,787
Share,Arizona,B.1.617.1,0,787
Share Low,Arizona,B.1.617.1,0,787
Share High,Arizona,B.1.617.1,0,787
Share,Arizona,B.1.617.2 (Delta),0.001211993,787
Share Low,Arizona,B.1.617.2 (Delta),1.197477377e-05,787
Share High,Arizona,B.1.617.2 (Delta),0.008088892,787
Share,Arizona,B.1.617.3,0,787
Share Low,Arizona,B.1.617.3,0,787
Share High,Arizona,B.1.617.3,0,787
Share,Arizona,B.1.621 (Mu),0,787
Share Low,Arizona,B.1.621 (Mu),0,787
Share High,Arizona,B.1.621 (Mu),0,787
Share,Arizona,BA.2 (Omicron),0.599010587,787
Share Low,Arizona,BA.2 (Omicron),0.563815892,787
Share High,Arizona,BA.2 (Omicron),0.633460641,787
Share,Arizona,BA.2.12.1 (Omicron),0.028662292,787
Share Low,Arizona,BA.2.12.1 (Omicron),0.015825721,787
Share High,Arizona,BA.2.12.1 (Omicron),0.047475189,787
Share,Arizona,Other,0.011500701,787
Share Low,Arizona,Other,0.000912149,787
Share High,Arizona,Other,0.046935845,787
Share,Arizona,P.1,0,787
Share Low,Arizona,P.1,0,787
Share High,Arizona,P.1,0,787
Share,Arizona,P.2,0,787
Share Low,Arizona,P.2,0,787
Share High,Arizona,P.2,0,787
Share,Arkansas,AY.1 (Delta),0,53
Share Low,Arkansas,AY.1 (Delta),0,53
Share High,Arkansas,AY.1 (Delta),0,53
Share,Arkansas,AY.2 (Delta),0,53
Share Low,Arkansas,AY.2 (Delta),0,53
Share High,Arkansas,AY.2 (Delta),0,53
Share,Arkansas,B.1.1.7 (Alpha),0,53
Share Low,Arkansas,B.1.1.7 (Alpha),0,53
Share High,Arkansas,B.1.1.7 (Alpha),0,53
Share,Arkansas,B.1.1.529 (Omicron),0.423694789,53
Share Low,Arkansas,B.1.1.529 (Omicron),0.127780408,53
Share High,Arkansas,B.1.1.529 (Omicron),0.767883301,53
Share,Arkansas,B.1.351,0,53
Share Low,Arkansas,B.1.351,0,53
Share High,Arkansas,B.1.351,0,53
Share,Arkansas,B.1.427/429,0,53
Share Low,Arkansas,B.1.427/429,0,53
Share High,Arkansas,B.1.427/429,0,53
Share,Arkansas,B.1.525,0,53
Share Low,Arkansas,B.1.525,0,53
Share High,Arkansas,B.1.525,0,53
Share,Arkansas,B.1.526 (Iota),0,53
Share Low,Arkansas,B.1.526 (Iota),0,53
Share High,Arkansas,B.1.526 (Iota),0,53
Share,Arkansas,B.1.617.1,0,53
Share Low,Arkansas,B.1.617.1,0,53
Share High,Arkansas,B.1.617.1,0,53
Share,Arkansas,B.1.617.2 (Delta),0,53
Share Low,Arkansas,B.1.617.2 (Delta),0,53
Share High,Arkansas,B.1.617.2 (Delta),0,53
Share,Arkansas,B.1.617.3,0,53
Share Low,Arkansas,B.1.617.3,0,53
Share High,Arkansas,B.1.617.3,0,53
Share,Arkansas,B.1.621 (Mu),0,53
Share Low,Arkansas,B.1.621 (Mu),0,53
Share High,Arkansas,B.1.621 (Mu),0,53
Share,Arkansas,BA.2 (Omicron),0.554521561,53
Share Low,Arkansas,BA.2 (Omicron),0.235742465,53
Share High,Arkansas,BA.2 (Omicron),0.842811346,53
Share,Arkansas,BA.2.12.1 (Omicron),0.021783616,53
Share Low,Arkansas,BA.2.12.1 (Omicron),0.000841164,53
Share High,Arkansas,BA.2.12.1 (Omicron),0.105391219,53
Share,Arkansas,Other,0,53
Share Low,Arkansas,Other,0,53
Share High,Arkansas,Other,0,53
Share,Arkansas,P.1,0,53
Share Low,Arkansas,P.1,0,53
Share High,Arkansas,P.1,0,53
Share,Arkansas,P.2,0,53
Share Low,Arkansas,P.2,0,53
Share High,Arkansas,P.2,0,53
Share,California,AY.1 (Delta),0,"5,784"
Share Low,California,AY.1 (Delta),0,"5,784"
Share High,California,AY.1 (Delta),0,"5,784"
Share,California,AY.2 (Delta),0,"5,784"
Share Low,California,AY.2 (Delta),0,"5,784"
Share High,California,AY.2 (Delta),0,"5,784"
Share,California,B.1.1.7 (Alpha),0,"5,784"
Share Low,California,B.1.1.7 (Alpha),0,"5,784"
Share High,California,B.1.1.7 (Alpha),0,"5,784"
Share,California,B.1.1.529 (Omicron),0.297463179,"5,784"
Share Low,California,B.1.1.529 (Omicron),0.264099985,"5,784"
Share High,California,B.1.1.529 (Omicron),0.332512736,"5,784"
Share,California,B.1.351,0,"5,784"
Share Low,California,B.1.351,0,"5,784"
Share High,California,B.1.351,0,"5,784"
Share,California,B.1.427/429,0,"5,784"
Share Low,California,B.1.427/429,0,"5,784"
Share High,California,B.1.427/429,0,"5,784"
Share,California,B.1.525,0,"5,784"
Share Low,California,B.1.525,0,"5,784"
Share High,California,B.1.525,0,"5,784"
Share,California,B.1.526 (Iota),0,"5,784"
Share Low,California,B.1.526 (Iota),0,"5,784"
Share High,California,B.1.526 (Iota),0,"5,784"
Share,California,B.1.617.1,0,"5,784"
Share Low,California,B.1.617.1,0,"5,784"
Share High,California,B.1.617.1,0,"5,784"
Share,California,B.1.617.2 (Delta),0.000159640,"5,784"
Share Low,California,B.1.617.2 (Delta),3.107792963e-06,"5,784"
Share High,California,B.1.617.2 (Delta),0.000939827,"5,784"
Share,California,B.1.617.3,0,"5,784"
Share Low,California,B.1.617.3,0,"5,784"
Share High,California,B.1.617.3,0,"5,784"
Share,California,B.1.621 (Mu),0,"5,784"
Share Low,California,B.1.621 (Mu),0,"5,784"
Share High,California,B.1.621 (Mu),0,"5,784"
Share,California,BA.2 (Omicron),0.678606987,"5,784"
Share Low,California,BA.2 (Omicron),0.653253078,"5,784"
Share High,California,BA.2 (Omicron),0.703198552,"5,784"
Share,California,BA.2.12.1 (Omicron),0.022557802,"5,784"
Share Low,California,BA.2.12.1 (Omicron),0.014452901,"5,784"
Share High,California,BA.2.12.1 (Omicron),0.033473808,"5,784"
Share,California,Other,0.001212398,"5,784"
Share Low,California,Other,0.000246298,"5,784"
Share High,California,Other,0.003563072,"5,784"
Share,California,P.1,0,"5,784"
Share Low,California,P.1,0,"5,784"
Share High,California,P.1,0,"5,784"
Share,California,P.2,0,"5,784"
Share Low,California,P.2,0,"5,784"
Share High,California,P.2,0,"5,784"
Share,Colorado,AY.1 (Delta),0,"1,955"
Share Low,Colorado,AY.1 (Delta),0,"1,955"
Share High,Colorado,AY.1 (Delta),0,"1,955"
Share,Colorado,AY.2 (Delta),0,"1,955"
Share Low,Colorado,AY.2 (Delta),0,"1,955"
Share High,Colorado,AY.2 (Delta),0,"1,955"
Share,Colorado,B.1.1.7 (Alpha),0,"1,955"
Share Low,Colorado,B.1.1.7 (Alpha),0,"1,955"
Share High,Colorado,B.1.1.7 (Alpha),0,"1,955"
Share,Colorado,B.1.1.529 (Omicron),0.387482584,"1,955"
Share Low,Colorado,B.1.1.529 (Omicron),0.364642888,"1,955"
Share High,Colorado,B.1.1.529 (Omicron),0.410698056,"1,955"
Share,Colorado,B.1.351,0,"1,955"
Share Low,Colorado,B.1.351,0,"1,955"
Share High,Colorado,B.1.351,0,"1,955"
Share,Colorado,B.1.427/429,0,"1,955"
Share Low,Colorado,B.1.427/429,0,"1,955"
Share High,Colorado,B.1.427/429,0,"1,955"
Share,Colorado,B.1.525,0,"1,955"
Share Low,Colorado,B.1.525,0,"1,955"
Share High,Colorado,B.1.525,0,"1,955"
Share,Colorado,B.1.526 (Iota),0,"1,955"
Share Low,Colorado,B.1.526 (Iota),0,"1,955"
Share High,Colorado,B.1.526 (Iota),0,"1,955"
Share,Colorado,B.1.617.1,0,"1,955"
Share Low,Colorado,B.1.617.1,0,"1,955"
Share High,Colorado,B.1.617.1,0,"1,955"
Share,Colorado,B.1.617.2 (Delta),0.000431268,"1,955"
Share Low,Colorado,B.1.617.2 (Delta),1.153611038e-07,"1,955"
Share High,Colorado,B.1.617.2 (Delta),0.004646549,"1,955"
Share,Colorado,B.1.617.3,0,"1,955"
Share Low,Colorado,B.1.617.3,0,"1,955"
Share High,Colorado,B.1.617.3,0,"1,955"
Share,Colorado,B.1.621 (Mu),0,"1,955"
Share Low,Colorado,B.1.621 (Mu),0,"1,955"
Share High,Colorado,B.1.621 (Mu),0,"1,955"
Share,Colorado,BA.2 (Omicron),0.570732474,"1,955"
Share Low,Colorado,BA.2 (Omicron),0.545504570,"1,955"
Share High,Colorado,BA.2 (Omicron),0.595688760,"1,955"
Share,Colorado,BA.2.12.1 (Omicron),0.040623158,"1,955"
Share Low,Colorado,BA.2.12.1 (Omicron),0.032312013,"1,955"
Share High,Colorado,BA.2.12.1 (Omicron),0.050345253,"1,955"
Share,Colorado,Other,0.000730508,"1,955"
Share Low,Colorado,Other,4.733316746e-05,"1,955"
Share High,Colorado,Other,0.003217158,"1,955"
Share,Colorado,P.1,0,"1,955"
Share Low,Colorado,P.1,0,"1,955"
Share High,Colorado,P.1,0,"1,955"
Share,Colorado,P.2,0,"1,955"
Share Low,Colorado,P.2,0,"1,955"
Share High,Colorado,P.2,0,"1,955"
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,224
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,224
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,224
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,224
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,224
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,224
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,224
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,224
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,224
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0.052669097,224
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,224
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,224
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,224
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,224
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,224
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,224
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,224
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,224
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,224
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,224
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,224
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,224
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,224
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,224
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,224
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,224
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,224
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,224
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,224
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,224
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,224
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,224
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,224
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,224
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,224
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,224
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0.947330892,224
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,224
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,224
Share,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,224
Share Low,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,224
Share High,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,224
Share,Commonwealth of the Northern Mariana Islands,Other,0,224
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,224
Share High,Commonwealth of the Northern Mariana Islands,Other,0,224
Share,Commonwealth of the Northern Mariana Islands,P.1,0,224
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,224
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,224
Share,Commonwealth of the Northern Mariana Islands,P.2,0,224
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,224
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,224
Share,Connecticut,AY.1 (Delta),0,"1,082"
Share Low,Connecticut,AY.1 (Delta),0,"1,082"
Share High,Connecticut,AY.1 (Delta),0,"1,082"
Share,Connecticut,AY.2 (Delta),0,"1,082"
Share Low,Connecticut,AY.2 (Delta),0,"1,082"
Share High,Connecticut,AY.2 (Delta),0,"1,082"
Share,Connecticut,B.1.1.7 (Alpha),0,"1,082"
Share Low,Connecticut,B.1.1.7 (Alpha),0,"1,082"
Share High,Connecticut,B.1.1.7 (Alpha),0,"1,082"
Share,Connecticut,B.1.1.529 (Omicron),0.217182353,"1,082"
Share Low,Connecticut,B.1.1.529 (Omicron),0.171694398,"1,082"
Share High,Connecticut,B.1.1.529 (Omicron),0.268395364,"1,082"
Share,Connecticut,B.1.351,0,"1,082"
Share Low,Connecticut,B.1.351,0,"1,082"
Share High,Connecticut,B.1.351,0,"1,082"
Share,Connecticut,B.1.427/429,0,"1,082"
Share Low,Connecticut,B.1.427/429,0,"1,082"
Share High,Connecticut,B.1.427/429,0,"1,082"
Share,Connecticut,B.1.525,0,"1,082"
Share Low,Connecticut,B.1.525,0,"1,082"
Share High,Connecticut,B.1.525,0,"1,082"
Share,Connecticut,B.1.526 (Iota),0,"1,082"
Share Low,Connecticut,B.1.526 (Iota),0,"1,082"
Share High,Connecticut,B.1.526 (Iota),0,"1,082"
Share,Connecticut,B.1.617.1,0,"1,082"
Share Low,Connecticut,B.1.617.1,0,"1,082"
Share High,Connecticut,B.1.617.1,0,"1,082"
Share,Connecticut,B.1.617.2 (Delta),0,"1,082"
Share Low,Connecticut,B.1.617.2 (Delta),0,"1,082"
Share High,Connecticut,B.1.617.2 (Delta),0,"1,082"
Share,Connecticut,B.1.617.3,0,"1,082"
Share Low,Connecticut,B.1.617.3,0,"1,082"
Share High,Connecticut,B.1.617.3,0,"1,082"
Share,Connecticut,B.1.621 (Mu),0,"1,082"
Share Low,Connecticut,B.1.621 (Mu),0,"1,082"
Share High,Connecticut,B.1.621 (Mu),0,"1,082"
Share,Connecticut,BA.2 (Omicron),0.678254068,"1,082"
Share Low,Connecticut,BA.2 (Omicron),0.612192392,"1,082"
Share High,Connecticut,BA.2 (Omicron),0.739439428,"1,082"
Share,Connecticut,BA.2.12.1 (Omicron),0.104563586,"1,082"
Share Low,Connecticut,BA.2.12.1 (Omicron),0.049855828,"1,082"
Share High,Connecticut,BA.2.12.1 (Omicron),0.187130377,"1,082"
Share,Connecticut,Other,0,"1,082"
Share Low,Connecticut,Other,0,"1,082"
Share High,Connecticut,Other,0,"1,082"
Share,Connecticut,P.1,0,"1,082"
Share Low,Connecticut,P.1,0,"1,082"
Share High,Connecticut,P.1,0,"1,082"
Share,Connecticut,P.2,0,"1,082"
Share Low,Connecticut,P.2,0,"1,082"
Share High,Connecticut,P.2,0,"1,082"
Share,Delaware,AY.1 (Delta),0,129
Share Low,Delaware,AY.1 (Delta),0,129
Share High,Delaware,AY.1 (Delta),0,129
Share,Delaware,AY.2 (Delta),0,129
Share Low,Delaware,AY.2 (Delta),0,129
Share High,Delaware,AY.2 (Delta),0,129
Share,Delaware,B.1.1.7 (Alpha),0,129
Share Low,Delaware,B.1.1.7 (Alpha),0,129
Share High,Delaware,B.1.1.7 (Alpha),0,129
Share,Delaware,B.1.1.529 (Omicron),0.312752962,129
Share Low,Delaware,B.1.1.529 (Omicron),0.128243059,129
Share High,Delaware,B.1.1.529 (Omicron),0.554515004,129
Share,Delaware,B.1.351,0,129
Share Low,Delaware,B.1.351,0,129
Share High,Delaware,B.1.351,0,129
Share,Delaware,B.1.427/429,0,129
Share Low,Delaware,B.1.427/429,0,129
Share High,Delaware,B.1.427/429,0,129
Share,Delaware,B.1.525,0,129
Share Low,Delaware,B.1.525,0,129
Share High,Delaware,B.1.525,0,129
Share,Delaware,B.1.526 (Iota),0,129
Share Low,Delaware,B.1.526 (Iota),0,129
Share High,Delaware,B.1.526 (Iota),0,129
Share,Delaware,B.1.617.1,0,129
Share Low,Delaware,B.1.617.1,0,129
Share High,Delaware,B.1.617.1,0,129
Share,Delaware,B.1.617.2 (Delta),0,129
Share Low,Delaware,B.1.617.2 (Delta),0,129
Share High,Delaware,B.1.617.2 (Delta),0,129
Share,Delaware,B.1.617.3,0,129
Share Low,Delaware,B.1.617.3,0,129
Share High,Delaware,B.1.617.3,0,129
Share,Delaware,B.1.621 (Mu),0,129
Share Low,Delaware,B.1.621 (Mu),0,129
Share High,Delaware,B.1.621 (Mu),0,129
Share,Delaware,BA.2 (Omicron),0.604537129,129
Share Low,Delaware,BA.2 (Omicron),0.417648107,129
Share High,Delaware,BA.2 (Omicron),0.771461487,129
Share,Delaware,BA.2.12.1 (Omicron),0.082709886,129
Share Low,Delaware,BA.2.12.1 (Omicron),0.034392495,129
Share High,Delaware,BA.2.12.1 (Omicron),0.161688760,129
Share,Delaware,Other,0,129
Share Low,Delaware,Other,0,129
Share High,Delaware,Other,0,129
Share,Delaware,P.1,0,129
Share Low,Delaware,P.1,0,129
Share High,Delaware,P.1,0,129
Share,Delaware,P.2,0,129
Share Low,Delaware,P.2,0,129
Share High,Delaware,P.2,0,129
Share,District of Columbia,AY.1 (Delta),0,489
Share Low,District of Columbia,AY.1 (Delta),0,489
Share High,District of Columbia,AY.1 (Delta),0,489
Share,District of Columbia,AY.2 (Delta),0,489
Share Low,District of Columbia,AY.2 (Delta),0,489
Share High,District of Columbia,AY.2 (Delta),0,489
Share,District of Columbia,B.1.1.7 (Alpha),0,489
Share Low,District of Columbia,B.1.1.7 (Alpha),0,489
Share High,District of Columbia,B.1.1.7 (Alpha),0,489
Share,District of Columbia,B.1.1.529 (Omicron),0.209097192,489
Share Low,District of Columbia,B.1.1.529 (Omicron),0.164293036,489
Share High,District of Columbia,B.1.1.529 (Omicron),0.259803891,489
Share,District of Columbia,B.1.351,0,489
Share Low,District of Columbia,B.1.351,0,489
Share High,District of Columbia,B.1.351,0,489
Share,District of Columbia,B.1.427/429,0,489
Share Low,District of Columbia,B.1.427/429,0,489
Share High,District of Columbia,B.1.427/429,0,489
Share,District of Columbia,B.1.525,0,489
Share Low,District of Columbia,B.1.525,0,489
Share High,District of Columbia,B.1.525,0,489
Share,District of Columbia,B.1.526 (Iota),0,489
Share Low,District of Columbia,B.1.526 (Iota),0,489
Share High,District of Columbia,B.1.526 (Iota),0,489
Share,District of Columbia,B.1.617.1,0,489
Share Low,District of Columbia,B.1.617.1,0,489
Share High,District of Columbia,B.1.617.1,0,489
Share,District of Columbia,B.1.617.2 (Delta),0,489
Share Low,District of Columbia,B.1.617.2 (Delta),0,489
Share High,District of Columbia,B.1.617.2 (Delta),0,489
Share,District of Columbia,B.1.617.3,0,489
Share Low,District of Columbia,B.1.617.3,0,489
Share High,District of Columbia,B.1.617.3,0,489
Share,District of Columbia,B.1.621 (Mu),0,489
Share Low,District of Columbia,B.1.621 (Mu),0,489
Share High,District of Columbia,B.1.621 (Mu),0,489
Share,District of Columbia,BA.2 (Omicron),0.685776532,489
