Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share Low,Alaska,B.1.617.2 (Delta),0,654
Share High,Alaska,B.1.617.2 (Delta),0,654
Share,Alaska,B.1.617.3,0,654
Share Low,Alaska,B.1.617.3,0,654
Share High,Alaska,B.1.617.3,0,654
Share,Alaska,B.1.621 (Mu),0,654
Share Low,Alaska,B.1.621 (Mu),0,654
Share High,Alaska,B.1.621 (Mu),0,654
Share,Alaska,BA.2 (Omicron),0.091964714,654
Share Low,Alaska,BA.2 (Omicron),0.037886642,654
Share High,Alaska,BA.2 (Omicron),0.180058435,654
Share,Alaska,Other,0,654
Share Low,Alaska,Other,0,654
Share High,Alaska,Other,0,654
Share,Alaska,P.1,0,654
Share Low,Alaska,P.1,0,654
Share High,Alaska,P.1,0,654
Share,Alaska,P.2,0,654
Share Low,Alaska,P.2,0,654
Share High,Alaska,P.2,0,654
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429,0,0
Share Low,American Samoa,B.1.427/429,0,0
Share High,American Samoa,B.1.427/429,0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,"7,493"
Share Low,Arizona,AY.1 (Delta),0,"7,493"
Share High,Arizona,AY.1 (Delta),0,"7,493"
Share,Arizona,AY.2 (Delta),0,"7,493"
Share Low,Arizona,AY.2 (Delta),0,"7,493"
Share High,Arizona,AY.2 (Delta),0,"7,493"
Share,Arizona,B.1.1.7 (Alpha),0,"7,493"
Share Low,Arizona,B.1.1.7 (Alpha),0,"7,493"
Share High,Arizona,B.1.1.7 (Alpha),0,"7,493"
Share,Arizona,B.1.1.529 (Omicron),0.976317167,"7,493"
Share Low,Arizona,B.1.1.529 (Omicron),0.964641213,"7,493"
Share High,Arizona,B.1.1.529 (Omicron),0.984947920,"7,493"
Share,Arizona,B.1.351,0,"7,493"
Share Low,Arizona,B.1.351,0,"7,493"
Share High,Arizona,B.1.351,0,"7,493"
Share,Arizona,B.1.427/429,0,"7,493"
Share Low,Arizona,B.1.427/429,0,"7,493"
Share High,Arizona,B.1.427/429,0,"7,493"
Share,Arizona,B.1.525,0,"7,493"
Share Low,Arizona,B.1.525,0,"7,493"
Share High,Arizona,B.1.525,0,"7,493"
Share,Arizona,B.1.526 (Iota),0,"7,493"
Share Low,Arizona,B.1.526 (Iota),0,"7,493"
Share High,Arizona,B.1.526 (Iota),0,"7,493"
Share,Arizona,B.1.617.1,0,"7,493"
Share Low,Arizona,B.1.617.1,0,"7,493"
Share High,Arizona,B.1.617.1,0,"7,493"
Share,Arizona,B.1.617.2 (Delta),0.003840304,"7,493"
Share Low,Arizona,B.1.617.2 (Delta),0.002470416,"7,493"
Share High,Arizona,B.1.617.2 (Delta),0.005693459,"7,493"
Share,Arizona,B.1.617.3,0,"7,493"
Share Low,Arizona,B.1.617.3,0,"7,493"
Share High,Arizona,B.1.617.3,0,"7,493"
Share,Arizona,B.1.621 (Mu),0,"7,493"
Share Low,Arizona,B.1.621 (Mu),0,"7,493"
Share High,Arizona,B.1.621 (Mu),0,"7,493"
Share,Arizona,BA.2 (Omicron),0.019842509,"7,493"
Share Low,Arizona,BA.2 (Omicron),0.012478807,"7,493"
Share High,Arizona,BA.2 (Omicron),0.029883098,"7,493"
Share,Arizona,Other,0,"7,493"
Share Low,Arizona,Other,0,"7,493"
Share High,Arizona,Other,0,"7,493"
Share,Arizona,P.1,0,"7,493"
Share Low,Arizona,P.1,0,"7,493"
Share High,Arizona,P.1,0,"7,493"
Share,Arizona,P.2,0,"7,493"
Share Low,Arizona,P.2,0,"7,493"
Share High,Arizona,P.2,0,"7,493"
Share,Arkansas,AY.1 (Delta),0,758
Share Low,Arkansas,AY.1 (Delta),0,758
Share High,Arkansas,AY.1 (Delta),0,758
Share,Arkansas,AY.2 (Delta),0,758
Share Low,Arkansas,AY.2 (Delta),0,758
Share High,Arkansas,AY.2 (Delta),0,758
Share,Arkansas,B.1.1.7 (Alpha),0,758
Share Low,Arkansas,B.1.1.7 (Alpha),0,758
Share High,Arkansas,B.1.1.7 (Alpha),0,758
Share,Arkansas,B.1.1.529 (Omicron),0.992020905,758
Share Low,Arkansas,B.1.1.529 (Omicron),0.982764542,758
Share High,Arkansas,B.1.1.529 (Omicron),0.997051656,758
Share,Arkansas,B.1.351,0,758
Share Low,Arkansas,B.1.351,0,758
Share High,Arkansas,B.1.351,0,758
Share,Arkansas,B.1.427/429,0,758
Share Low,Arkansas,B.1.427/429,0,758
Share High,Arkansas,B.1.427/429,0,758
Share,Arkansas,B.1.525,0,758
Share Low,Arkansas,B.1.525,0,758
Share High,Arkansas,B.1.525,0,758
Share,Arkansas,B.1.526 (Iota),0,758
Share Low,Arkansas,B.1.526 (Iota),0,758
Share High,Arkansas,B.1.526 (Iota),0,758
Share,Arkansas,B.1.617.1,0,758
Share Low,Arkansas,B.1.617.1,0,758
Share High,Arkansas,B.1.617.1,0,758
Share,Arkansas,B.1.617.2 (Delta),0.001606227,758
Share Low,Arkansas,B.1.617.2 (Delta),2.836421118e-05,758
Share High,Arkansas,B.1.617.2 (Delta),0.009609181,758
Share,Arkansas,B.1.617.3,0,758
Share Low,Arkansas,B.1.617.3,0,758
Share High,Arkansas,B.1.617.3,0,758
Share,Arkansas,B.1.621 (Mu),0,758
Share Low,Arkansas,B.1.621 (Mu),0,758
Share High,Arkansas,B.1.621 (Mu),0,758
Share,Arkansas,BA.2 (Omicron),0.006372847,758
Share Low,Arkansas,BA.2 (Omicron),0.002020985,758
Share High,Arkansas,BA.2 (Omicron),0.015012869,758
Share,Arkansas,Other,0,758
Share Low,Arkansas,Other,0,758
Share High,Arkansas,Other,0,758
Share,Arkansas,P.1,0,758
Share Low,Arkansas,P.1,0,758
Share High,Arkansas,P.1,0,758
Share,Arkansas,P.2,0,758
Share Low,Arkansas,P.2,0,758
Share High,Arkansas,P.2,0,758
Share,California,AY.1 (Delta),0,"35,574"
Share Low,California,AY.1 (Delta),0,"35,574"
Share High,California,AY.1 (Delta),0,"35,574"
Share,California,AY.2 (Delta),0,"35,574"
Share Low,California,AY.2 (Delta),0,"35,574"
Share High,California,AY.2 (Delta),0,"35,574"
Share,California,B.1.1.7 (Alpha),0,"35,574"
Share Low,California,B.1.1.7 (Alpha),0,"35,574"
Share High,California,B.1.1.7 (Alpha),0,"35,574"
Share,California,B.1.1.529 (Omicron),0.980292678,"35,574"
Share Low,California,B.1.1.529 (Omicron),0.978264391,"35,574"
Share High,California,B.1.1.529 (Omicron),0.982178807,"35,574"
Share,California,B.1.351,0,"35,574"
Share Low,California,B.1.351,0,"35,574"
Share High,California,B.1.351,0,"35,574"
Share,California,B.1.427/429,0,"35,574"
Share Low,California,B.1.427/429,0,"35,574"
Share High,California,B.1.427/429,0,"35,574"
Share,California,B.1.525,0,"35,574"
Share Low,California,B.1.525,0,"35,574"
Share High,California,B.1.525,0,"35,574"
Share,California,B.1.526 (Iota),0,"35,574"
Share Low,California,B.1.526 (Iota),0,"35,574"
Share High,California,B.1.526 (Iota),0,"35,574"
Share,California,B.1.617.1,0,"35,574"
Share Low,California,B.1.617.1,0,"35,574"
Share High,California,B.1.617.1,0,"35,574"
Share,California,B.1.617.2 (Delta),0.001455964,"35,574"
Share Low,California,B.1.617.2 (Delta),0.000934630,"35,574"
Share High,California,B.1.617.2 (Delta),0.002162752,"35,574"
Share,California,B.1.617.3,0,"35,574"
Share Low,California,B.1.617.3,0,"35,574"
Share High,California,B.1.617.3,0,"35,574"
Share,California,B.1.621 (Mu),0,"35,574"
Share Low,California,B.1.621 (Mu),0,"35,574"
Share High,California,B.1.621 (Mu),0,"35,574"
Share,California,BA.2 (Omicron),0.018144324,"35,574"
Share Low,California,BA.2 (Omicron),0.016388770,"35,574"
Share High,California,BA.2 (Omicron),0.020033961,"35,574"
Share,California,Other,0.000107056,"35,574"
Share Low,California,Other,2.794365901e-05,"35,574"
Share High,California,Other,0.000280048,"35,574"
Share,California,P.1,0,"35,574"
Share Low,California,P.1,0,"35,574"
Share High,California,P.1,0,"35,574"
Share,California,P.2,0,"35,574"
Share Low,California,P.2,0,"35,574"
Share High,California,P.2,0,"35,574"
Share,Colorado,AY.1 (Delta),0,"10,850"
Share Low,Colorado,AY.1 (Delta),0,"10,850"
Share High,Colorado,AY.1 (Delta),0,"10,850"
Share,Colorado,AY.2 (Delta),0,"10,850"
Share Low,Colorado,AY.2 (Delta),0,"10,850"
Share High,Colorado,AY.2 (Delta),0,"10,850"
Share,Colorado,B.1.1.7 (Alpha),0,"10,850"
Share Low,Colorado,B.1.1.7 (Alpha),0,"10,850"
Share High,Colorado,B.1.1.7 (Alpha),0,"10,850"
Share,Colorado,B.1.1.529 (Omicron),0.986392856,"10,850"
Share Low,Colorado,B.1.1.529 (Omicron),0.980674803,"10,850"
Share High,Colorado,B.1.1.529 (Omicron),0.990775466,"10,850"
Share,Colorado,B.1.351,0,"10,850"
Share Low,Colorado,B.1.351,0,"10,850"
Share High,Colorado,B.1.351,0,"10,850"
Share,Colorado,B.1.427/429,0,"10,850"
Share Low,Colorado,B.1.427/429,0,"10,850"
Share High,Colorado,B.1.427/429,0,"10,850"
Share,Colorado,B.1.525,0,"10,850"
Share Low,Colorado,B.1.525,0,"10,850"
Share High,Colorado,B.1.525,0,"10,850"
Share,Colorado,B.1.526 (Iota),0,"10,850"
Share Low,Colorado,B.1.526 (Iota),0,"10,850"
Share High,Colorado,B.1.526 (Iota),0,"10,850"
Share,Colorado,B.1.617.1,0,"10,850"
Share Low,Colorado,B.1.617.1,0,"10,850"
Share High,Colorado,B.1.617.1,0,"10,850"
Share,Colorado,B.1.617.2 (Delta),0.004704420,"10,850"
Share Low,Colorado,B.1.617.2 (Delta),0.002459232,"10,850"
Share High,Colorado,B.1.617.2 (Delta),0.008141966,"10,850"
Share,Colorado,B.1.617.3,0,"10,850"
Share Low,Colorado,B.1.617.3,0,"10,850"
Share High,Colorado,B.1.617.3,0,"10,850"
Share,Colorado,B.1.621 (Mu),0,"10,850"
Share Low,Colorado,B.1.621 (Mu),0,"10,850"
Share High,Colorado,B.1.621 (Mu),0,"10,850"
Share,Colorado,BA.2 (Omicron),0.008902744,"10,850"
Share Low,Colorado,BA.2 (Omicron),0.006617825,"10,850"
Share High,Colorado,BA.2 (Omicron),0.011715938,"10,850"
Share,Colorado,Other,0,"10,850"
Share Low,Colorado,Other,0,"10,850"
Share High,Colorado,Other,0,"10,850"
Share,Colorado,P.1,0,"10,850"
Share Low,Colorado,P.1,0,"10,850"
Share High,Colorado,P.1,0,"10,850"
Share,Colorado,P.2,0,"10,850"
Share Low,Colorado,P.2,0,"10,850"
Share High,Colorado,P.2,0,"10,850"
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,21
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,21
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,21
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,21
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,21
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,21
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,21
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,21
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,21
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0.770484567,21
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,21
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,21
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,21
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,21
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,21
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,21
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,21
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,21
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,21
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,21
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,21
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,21
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,21
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,21
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,21
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,21
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,21
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,21
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,21
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,21
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,21
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,21
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,21
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,21
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,21
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,21
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0.229515418,21
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,21
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,21
Share,Commonwealth of the Northern Mariana Islands,Other,0,21
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,21
Share High,Commonwealth of the Northern Mariana Islands,Other,0,21
Share,Commonwealth of the Northern Mariana Islands,P.1,0,21
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,21
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,21
Share,Commonwealth of the Northern Mariana Islands,P.2,0,21
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,21
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,21
Share,Connecticut,AY.1 (Delta),0,"2,018"
Share Low,Connecticut,AY.1 (Delta),0,"2,018"
Share High,Connecticut,AY.1 (Delta),0,"2,018"
Share,Connecticut,AY.2 (Delta),0,"2,018"
Share Low,Connecticut,AY.2 (Delta),0,"2,018"
Share High,Connecticut,AY.2 (Delta),0,"2,018"
Share,Connecticut,B.1.1.7 (Alpha),0,"2,018"
Share Low,Connecticut,B.1.1.7 (Alpha),0,"2,018"
Share High,Connecticut,B.1.1.7 (Alpha),0,"2,018"
Share,Connecticut,B.1.1.529 (Omicron),0.983694136,"2,018"
Share Low,Connecticut,B.1.1.529 (Omicron),0.970623314,"2,018"
Share High,Connecticut,B.1.1.529 (Omicron),0.991991699,"2,018"
Share,Connecticut,B.1.351,0,"2,018"
Share Low,Connecticut,B.1.351,0,"2,018"
Share High,Connecticut,B.1.351,0,"2,018"
Share,Connecticut,B.1.427/429,0,"2,018"
Share Low,Connecticut,B.1.427/429,0,"2,018"
Share High,Connecticut,B.1.427/429,0,"2,018"
Share,Connecticut,B.1.525,0,"2,018"
Share Low,Connecticut,B.1.525,0,"2,018"
Share High,Connecticut,B.1.525,0,"2,018"
Share,Connecticut,B.1.526 (Iota),0,"2,018"
Share Low,Connecticut,B.1.526 (Iota),0,"2,018"
Share High,Connecticut,B.1.526 (Iota),0,"2,018"
Share,Connecticut,B.1.617.1,0,"2,018"
Share Low,Connecticut,B.1.617.1,0,"2,018"
Share High,Connecticut,B.1.617.1,0,"2,018"
Share,Connecticut,B.1.617.2 (Delta),0.000409114,"2,018"
Share Low,Connecticut,B.1.617.2 (Delta),1.274384545e-06,"2,018"
Share High,Connecticut,B.1.617.2 (Delta),0.003283923,"2,018"
Share,Connecticut,B.1.617.3,0,"2,018"
Share Low,Connecticut,B.1.617.3,0,"2,018"
Share High,Connecticut,B.1.617.3,0,"2,018"
Share,Connecticut,B.1.621 (Mu),0,"2,018"
Share Low,Connecticut,B.1.621 (Mu),0,"2,018"
Share High,Connecticut,B.1.621 (Mu),0,"2,018"
Share,Connecticut,BA.2 (Omicron),0.015896728,"2,018"
Share Low,Connecticut,BA.2 (Omicron),0.007801673,"2,018"
Share High,Connecticut,BA.2 (Omicron),0.028656872,"2,018"
Share,Connecticut,Other,0,"2,018"
Share Low,Connecticut,Other,0,"2,018"
Share High,Connecticut,Other,0,"2,018"
Share,Connecticut,P.1,0,"2,018"
Share Low,Connecticut,P.1,0,"2,018"
Share High,Connecticut,P.1,0,"2,018"
Share,Connecticut,P.2,0,"2,018"
Share Low,Connecticut,P.2,0,"2,018"
Share High,Connecticut,P.2,0,"2,018"
Share,Delaware,AY.1 (Delta),0,422
Share Low,Delaware,AY.1 (Delta),0,422
Share High,Delaware,AY.1 (Delta),0,422
Share,Delaware,AY.2 (Delta),0,422
Share Low,Delaware,AY.2 (Delta),0,422
Share High,Delaware,AY.2 (Delta),0,422
Share,Delaware,B.1.1.7 (Alpha),0,422
Share Low,Delaware,B.1.1.7 (Alpha),0,422
Share High,Delaware,B.1.1.7 (Alpha),0,422
Share,Delaware,B.1.1.529 (Omicron),0.993330896,422
Share Low,Delaware,B.1.1.529 (Omicron),0.980023563,422
Share High,Delaware,B.1.1.529 (Omicron),0.998717785,422
Share,Delaware,B.1.351,0,422
Share Low,Delaware,B.1.351,0,422
Share High,Delaware,B.1.351,0,422
Share,Delaware,B.1.427/429,0,422
Share Low,Delaware,B.1.427/429,0,422
Share High,Delaware,B.1.427/429,0,422
Share,Delaware,B.1.525,0,422
Share Low,Delaware,B.1.525,0,422
Share High,Delaware,B.1.525,0,422
Share,Delaware,B.1.526 (Iota),0,422
Share Low,Delaware,B.1.526 (Iota),0,422
Share High,Delaware,B.1.526 (Iota),0,422
Share,Delaware,B.1.617.1,0,422
Share Low,Delaware,B.1.617.1,0,422
Share High,Delaware,B.1.617.1,0,422
Share,Delaware,B.1.617.2 (Delta),0.002103506,422
Share Low,Delaware,B.1.617.2 (Delta),3.565430234e-05,422
Share High,Delaware,B.1.617.2 (Delta),0.012670549,422
Share,Delaware,B.1.617.3,0,422
Share Low,Delaware,B.1.617.3,0,422
Share High,Delaware,B.1.617.3,0,422
Share,Delaware,B.1.621 (Mu),0,422
Share Low,Delaware,B.1.621 (Mu),0,422
Share High,Delaware,B.1.621 (Mu),0,422
Share,Delaware,BA.2 (Omicron),0.004565615,422
Share Low,Delaware,BA.2 (Omicron),0.000521289,422
Share High,Delaware,BA.2 (Omicron),0.016740525,422
Share,Delaware,Other,0,422
Share Low,Delaware,Other,0,422
Share High,Delaware,Other,0,422
Share,Delaware,P.1,0,422
Share Low,Delaware,P.1,0,422
Share High,Delaware,P.1,0,422
Share,Delaware,P.2,0,422
Share Low,Delaware,P.2,0,422
Share High,Delaware,P.2,0,422
Share,District of Columbia,AY.1 (Delta),0,200
Share Low,District of Columbia,AY.1 (Delta),0,200
Share High,District of Columbia,AY.1 (Delta),0,200
Share,District of Columbia,AY.2 (Delta),0,200
Share Low,District of Columbia,AY.2 (Delta),0,200
Share High,District of Columbia,AY.2 (Delta),0,200
Share,District of Columbia,B.1.1.7 (Alpha),0,200
Share Low,District of Columbia,B.1.1.7 (Alpha),0,200
Share High,District of Columbia,B.1.1.7 (Alpha),0,200
Share,District of Columbia,B.1.1.529 (Omicron),0.957479894,200
Share Low,District of Columbia,B.1.1.529 (Omicron),0.919465303,200
Share High,District of Columbia,B.1.1.529 (Omicron),0.980897129,200
Share,District of Columbia,B.1.351,0,200
Share Low,District of Columbia,B.1.351,0,200
Share High,District of Columbia,B.1.351,0,200
Share,District of Columbia,B.1.427/429,0,200
Share Low,District of Columbia,B.1.427/429,0,200
Share High,District of Columbia,B.1.427/429,0,200
Share,District of Columbia,B.1.525,0,200
Share Low,District of Columbia,B.1.525,0,200
Share High,District of Columbia,B.1.525,0,200
Share,District of Columbia,B.1.526 (Iota),0,200
Share Low,District of Columbia,B.1.526 (Iota),0,200
Share High,District of Columbia,B.1.526 (Iota),0,200
Share,District of Columbia,B.1.617.1,0,200
Share Low,District of Columbia,B.1.617.1,0,200
Share High,District of Columbia,B.1.617.1,0,200
Share,District of Columbia,B.1.617.2 (Delta),0,200
Share Low,District of Columbia,B.1.617.2 (Delta),0,200
Share High,District of Columbia,B.1.617.2 (Delta),0,200
Share,District of Columbia,B.1.617.3,0,200
Share Low,District of Columbia,B.1.617.3,0,200
Share High,District of Columbia,B.1.617.3,0,200
Share,District of Columbia,B.1.621 (Mu),0,200
Share Low,District of Columbia,B.1.621 (Mu),0,200
Share High,District of Columbia,B.1.621 (Mu),0,200
Share,District of Columbia,BA.2 (Omicron),0.042520124,200
Share Low,District of Columbia,BA.2 (Omicron),0.019102845,200
Share High,District of Columbia,BA.2 (Omicron),0.080534667,200
Share,District of Columbia,Other,0,200
Share Low,District of Columbia,Other,0,200
Share High,District of Columbia,Other,0,200
Share,District of Columbia,P.1,0,200
Share Low,District of Columbia,P.1,0,200
Share High,District of Columbia,P.1,0,200
Share,District of Columbia,P.2,0,200
Share Low,District of Columbia,P.2,0,200
Share High,District of Columbia,P.2,0,200
Share,Federated States of Micronesia,AY.1 (Delta),,0
Share Low,Federated States of Micronesia,AY.1 (Delta),0,0
Share High,Federated States of Micronesia,AY.1 (Delta),0,0
Share,Federated States of Micronesia,AY.2 (Delta),,0
Share Low,Federated States of Micronesia,AY.2 (Delta),0,0
Share High,Federated States of Micronesia,AY.2 (Delta),0,0
Share,Federated States of Micronesia,B.1.1.7 (Alpha),,0
Share Low,Federated States of Micronesia,B.1.1.7 (Alpha),0,0
Share High,Federated States of Micronesia,B.1.1.7 (Alpha),0,0
Share,Federated States of Micronesia,B.1.1.529 (Omicron),,0
Share Low,Federated States of Micronesia,B.1.1.529 (Omicron),0,0
Share High,Federated States of Micronesia,B.1.1.529 (Omicron),0,0
Share,Federated States of Micronesia,B.1.351,,0
Share Low,Federated States of Micronesia,B.1.351,0,0
Share High,Federated States of Micronesia,B.1.351,0,0
Share,Federated States of Micronesia,B.1.427/429,,0
Share Low,Federated States of Micronesia,B.1.427/429,0,0
Share High,Federated States of Micronesia,B.1.427/429,0,0
Share,Federated States of Micronesia,B.1.525,,0
