Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share Low,Arkansas,P.1,0,55
Share High,Arkansas,P.1,0,55
Share,Arkansas,P.2,0,55
Share Low,Arkansas,P.2,0,55
Share High,Arkansas,P.2,0,55
Share,California,AY.1 (Delta),0,"6,821"
Share Low,California,AY.1 (Delta),0,"6,821"
Share High,California,AY.1 (Delta),0,"6,821"
Share,California,AY.2 (Delta),0,"6,821"
Share Low,California,AY.2 (Delta),0,"6,821"
Share High,California,AY.2 (Delta),0,"6,821"
Share,California,B.1.1.7 (Alpha),0,"6,821"
Share Low,California,B.1.1.7 (Alpha),0,"6,821"
Share High,California,B.1.1.7 (Alpha),0,"6,821"
Share,California,B.1.1.529 (Omicron),0.089822680,"6,821"
Share Low,California,B.1.1.529 (Omicron),0.062334497,"6,821"
Share High,California,B.1.1.529 (Omicron),0.124304160,"6,821"
Share,California,B.1.351,0,"6,821"
Share Low,California,B.1.351,0,"6,821"
Share High,California,B.1.351,0,"6,821"
Share,California,B.1.427/429,0,"6,821"
Share Low,California,B.1.427/429,0,"6,821"
Share High,California,B.1.427/429,0,"6,821"
Share,California,B.1.525,0,"6,821"
Share Low,California,B.1.525,0,"6,821"
Share High,California,B.1.525,0,"6,821"
Share,California,B.1.526 (Iota),0,"6,821"
Share Low,California,B.1.526 (Iota),0,"6,821"
Share High,California,B.1.526 (Iota),0,"6,821"
Share,California,B.1.617.1,0,"6,821"
Share Low,California,B.1.617.1,0,"6,821"
Share High,California,B.1.617.1,0,"6,821"
Share,California,B.1.617.2 (Delta),0.000107109,"6,821"
Share Low,California,B.1.617.2 (Delta),7.464271903e-07,"6,821"
Share High,California,B.1.617.2 (Delta),0.000760969,"6,821"
Share,California,B.1.617.3,0,"6,821"
Share Low,California,B.1.617.3,0,"6,821"
Share High,California,B.1.617.3,0,"6,821"
Share,California,B.1.621 (Mu),0,"6,821"
Share Low,California,B.1.621 (Mu),0,"6,821"
Share High,California,B.1.621 (Mu),0,"6,821"
Share,California,BA.2 (Omicron),0.824087977,"6,821"
Share Low,California,BA.2 (Omicron),0.814841092,"6,821"
Share High,California,BA.2 (Omicron),0.833056927,"6,821"
Share,California,BA.2.12.1 (Omicron),0.081738308,"6,821"
Share Low,California,BA.2.12.1 (Omicron),0.057931840,"6,821"
Share High,California,BA.2.12.1 (Omicron),0.111321993,"6,821"
Share,California,Other,0.004243920,"6,821"
Share Low,California,Other,0.002166941,"6,821"
Share High,California,Other,0.007467770,"6,821"
Share,California,P.1,0,"6,821"
Share Low,California,P.1,0,"6,821"
Share High,California,P.1,0,"6,821"
Share,California,P.2,0,"6,821"
Share Low,California,P.2,0,"6,821"
Share High,California,P.2,0,"6,821"
Share,Colorado,AY.1 (Delta),0,"2,236"
Share Low,Colorado,AY.1 (Delta),0,"2,236"
Share High,Colorado,AY.1 (Delta),0,"2,236"
Share,Colorado,AY.2 (Delta),0,"2,236"
Share Low,Colorado,AY.2 (Delta),0,"2,236"
Share High,Colorado,AY.2 (Delta),0,"2,236"
Share,Colorado,B.1.1.7 (Alpha),0,"2,236"
Share Low,Colorado,B.1.1.7 (Alpha),0,"2,236"
Share High,Colorado,B.1.1.7 (Alpha),0,"2,236"
Share,Colorado,B.1.1.529 (Omicron),0.132532269,"2,236"
Share Low,Colorado,B.1.1.529 (Omicron),0.107627712,"2,236"
Share High,Colorado,B.1.1.529 (Omicron),0.160766706,"2,236"
Share,Colorado,B.1.351,0,"2,236"
Share Low,Colorado,B.1.351,0,"2,236"
Share High,Colorado,B.1.351,0,"2,236"
Share,Colorado,B.1.427/429,0,"2,236"
Share Low,Colorado,B.1.427/429,0,"2,236"
Share High,Colorado,B.1.427/429,0,"2,236"
Share,Colorado,B.1.525,0,"2,236"
Share Low,Colorado,B.1.525,0,"2,236"
Share High,Colorado,B.1.525,0,"2,236"
Share,Colorado,B.1.526 (Iota),0,"2,236"
Share Low,Colorado,B.1.526 (Iota),0,"2,236"
Share High,Colorado,B.1.526 (Iota),0,"2,236"
Share,Colorado,B.1.617.1,0,"2,236"
Share Low,Colorado,B.1.617.1,0,"2,236"
Share High,Colorado,B.1.617.1,0,"2,236"
Share,Colorado,B.1.617.2 (Delta),0,"2,236"
Share Low,Colorado,B.1.617.2 (Delta),0,"2,236"
Share High,Colorado,B.1.617.2 (Delta),0,"2,236"
Share,Colorado,B.1.617.3,0,"2,236"
Share Low,Colorado,B.1.617.3,0,"2,236"
Share High,Colorado,B.1.617.3,0,"2,236"
Share,Colorado,B.1.621 (Mu),0,"2,236"
Share Low,Colorado,B.1.621 (Mu),0,"2,236"
Share High,Colorado,B.1.621 (Mu),0,"2,236"
Share,Colorado,BA.2 (Omicron),0.730455875,"2,236"
Share Low,Colorado,BA.2 (Omicron),0.711546361,"2,236"
Share High,Colorado,BA.2 (Omicron),0.748759568,"2,236"
Share,Colorado,BA.2.12.1 (Omicron),0.135558546,"2,236"
Share Low,Colorado,BA.2.12.1 (Omicron),0.121630721,"2,236"
Share High,Colorado,BA.2.12.1 (Omicron),0.150448784,"2,236"
Share,Colorado,Other,0.001453308,"2,236"
Share Low,Colorado,Other,0.000326158,"2,236"
Share High,Colorado,Other,0.004082554,"2,236"
Share,Colorado,P.1,0,"2,236"
Share Low,Colorado,P.1,0,"2,236"
Share High,Colorado,P.1,0,"2,236"
Share,Colorado,P.2,0,"2,236"
Share Low,Colorado,P.2,0,"2,236"
Share High,Colorado,P.2,0,"2,236"
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,47
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,47
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,47
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,47
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,47
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,47
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,47
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,47
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,47
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0.047804739,47
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,47
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,47
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,47
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,47
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,47
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,47
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,47
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,47
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,47
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,47
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,47
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,47
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,47
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,47
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,47
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,47
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,47
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,47
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,47
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,47
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,47
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,47
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,47
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,47
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,47
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,47
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0.952195287,47
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,47
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,47
Share,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,47
Share Low,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,47
Share High,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,47
Share,Commonwealth of the Northern Mariana Islands,Other,0,47
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,47
Share High,Commonwealth of the Northern Mariana Islands,Other,0,47
Share,Commonwealth of the Northern Mariana Islands,P.1,0,47
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,47
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,47
Share,Commonwealth of the Northern Mariana Islands,P.2,0,47
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,47
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,47
Share,Connecticut,AY.1 (Delta),0,"1,473"
Share Low,Connecticut,AY.1 (Delta),0,"1,473"
Share High,Connecticut,AY.1 (Delta),0,"1,473"
Share,Connecticut,AY.2 (Delta),0,"1,473"
Share Low,Connecticut,AY.2 (Delta),0,"1,473"
Share High,Connecticut,AY.2 (Delta),0,"1,473"
Share,Connecticut,B.1.1.7 (Alpha),0,"1,473"
Share Low,Connecticut,B.1.1.7 (Alpha),0,"1,473"
Share High,Connecticut,B.1.1.7 (Alpha),0,"1,473"
Share,Connecticut,B.1.1.529 (Omicron),0.088966407,"1,473"
Share Low,Connecticut,B.1.1.529 (Omicron),0.059223078,"1,473"
Share High,Connecticut,B.1.1.529 (Omicron),0.127171010,"1,473"
Share,Connecticut,B.1.351,0,"1,473"
Share Low,Connecticut,B.1.351,0,"1,473"
Share High,Connecticut,B.1.351,0,"1,473"
Share,Connecticut,B.1.427/429,0,"1,473"
Share Low,Connecticut,B.1.427/429,0,"1,473"
Share High,Connecticut,B.1.427/429,0,"1,473"
Share,Connecticut,B.1.525,0,"1,473"
Share Low,Connecticut,B.1.525,0,"1,473"
Share High,Connecticut,B.1.525,0,"1,473"
Share,Connecticut,B.1.526 (Iota),0,"1,473"
Share Low,Connecticut,B.1.526 (Iota),0,"1,473"
Share High,Connecticut,B.1.526 (Iota),0,"1,473"
Share,Connecticut,B.1.617.1,0,"1,473"
Share Low,Connecticut,B.1.617.1,0,"1,473"
Share High,Connecticut,B.1.617.1,0,"1,473"
Share,Connecticut,B.1.617.2 (Delta),0,"1,473"
Share Low,Connecticut,B.1.617.2 (Delta),0,"1,473"
Share High,Connecticut,B.1.617.2 (Delta),0,"1,473"
Share,Connecticut,B.1.617.3,0,"1,473"
Share Low,Connecticut,B.1.617.3,0,"1,473"
Share High,Connecticut,B.1.617.3,0,"1,473"
Share,Connecticut,B.1.621 (Mu),0,"1,473"
Share Low,Connecticut,B.1.621 (Mu),0,"1,473"
Share High,Connecticut,B.1.621 (Mu),0,"1,473"
Share,Connecticut,BA.2 (Omicron),0.715478539,"1,473"
Share Low,Connecticut,BA.2 (Omicron),0.619490087,"1,473"
Share High,Connecticut,BA.2 (Omicron),0.799009025,"1,473"
Share,Connecticut,BA.2.12.1 (Omicron),0.194946587,"1,473"
Share Low,Connecticut,BA.2.12.1 (Omicron),0.109349959,"1,473"
Share High,Connecticut,BA.2.12.1 (Omicron),0.308054119,"1,473"
Share,Connecticut,Other,0.000608464,"1,473"
Share Low,Connecticut,Other,1.067491849e-05,"1,473"
Share High,Connecticut,Other,0.003654004,"1,473"
Share,Connecticut,P.1,0,"1,473"
Share Low,Connecticut,P.1,0,"1,473"
Share High,Connecticut,P.1,0,"1,473"
Share,Connecticut,P.2,0,"1,473"
Share Low,Connecticut,P.2,0,"1,473"
Share High,Connecticut,P.2,0,"1,473"
Share,Delaware,AY.1 (Delta),0,129
Share Low,Delaware,AY.1 (Delta),0,129
Share High,Delaware,AY.1 (Delta),0,129
Share,Delaware,AY.2 (Delta),0,129
Share Low,Delaware,AY.2 (Delta),0,129
Share High,Delaware,AY.2 (Delta),0,129
Share,Delaware,B.1.1.7 (Alpha),0,129
Share Low,Delaware,B.1.1.7 (Alpha),0,129
Share High,Delaware,B.1.1.7 (Alpha),0,129
Share,Delaware,B.1.1.529 (Omicron),0.099264733,129
Share Low,Delaware,B.1.1.529 (Omicron),0.048707396,129
Share High,Delaware,B.1.1.529 (Omicron),0.174824104,129
Share,Delaware,B.1.351,0,129
Share Low,Delaware,B.1.351,0,129
Share High,Delaware,B.1.351,0,129
Share,Delaware,B.1.427/429,0,129
Share Low,Delaware,B.1.427/429,0,129
Share High,Delaware,B.1.427/429,0,129
Share,Delaware,B.1.525,0,129
Share Low,Delaware,B.1.525,0,129
Share High,Delaware,B.1.525,0,129
Share,Delaware,B.1.526 (Iota),0,129
Share Low,Delaware,B.1.526 (Iota),0,129
Share High,Delaware,B.1.526 (Iota),0,129
Share,Delaware,B.1.617.1,0,129
Share Low,Delaware,B.1.617.1,0,129
Share High,Delaware,B.1.617.1,0,129
Share,Delaware,B.1.617.2 (Delta),0,129
Share Low,Delaware,B.1.617.2 (Delta),0,129
Share High,Delaware,B.1.617.2 (Delta),0,129
Share,Delaware,B.1.617.3,0,129
Share Low,Delaware,B.1.617.3,0,129
Share High,Delaware,B.1.617.3,0,129
Share,Delaware,B.1.621 (Mu),0,129
Share Low,Delaware,B.1.621 (Mu),0,129
Share High,Delaware,B.1.621 (Mu),0,129
Share,Delaware,BA.2 (Omicron),0.746892750,129
Share Low,Delaware,BA.2 (Omicron),0.662813246,129
Share High,Delaware,BA.2 (Omicron),0.819292545,129
Share,Delaware,BA.2.12.1 (Omicron),0.153842524,129
Share Low,Delaware,BA.2.12.1 (Omicron),0.096375853,129
Share High,Delaware,BA.2.12.1 (Omicron),0.227881551,129
Share,Delaware,Other,0,129
Share Low,Delaware,Other,0,129
Share High,Delaware,Other,0,129
Share,Delaware,P.1,0,129
Share Low,Delaware,P.1,0,129
Share High,Delaware,P.1,0,129
Share,Delaware,P.2,0,129
Share Low,Delaware,P.2,0,129
Share High,Delaware,P.2,0,129
Share,District of Columbia,AY.1 (Delta),0,860
Share Low,District of Columbia,AY.1 (Delta),0,860
Share High,District of Columbia,AY.1 (Delta),0,860
Share,District of Columbia,AY.2 (Delta),0,860
Share Low,District of Columbia,AY.2 (Delta),0,860
Share High,District of Columbia,AY.2 (Delta),0,860
Share,District of Columbia,B.1.1.7 (Alpha),0,860
Share Low,District of Columbia,B.1.1.7 (Alpha),0,860
Share High,District of Columbia,B.1.1.7 (Alpha),0,860
Share,District of Columbia,B.1.1.529 (Omicron),0.073171236,860
Share Low,District of Columbia,B.1.1.529 (Omicron),0.056672662,860
Share High,District of Columbia,B.1.1.529 (Omicron),0.092662446,860
Share,District of Columbia,B.1.351,0,860
Share Low,District of Columbia,B.1.351,0,860
Share High,District of Columbia,B.1.351,0,860
Share,District of Columbia,B.1.427/429,0,860
Share Low,District of Columbia,B.1.427/429,0,860
Share High,District of Columbia,B.1.427/429,0,860
Share,District of Columbia,B.1.525,0,860
Share Low,District of Columbia,B.1.525,0,860
Share High,District of Columbia,B.1.525,0,860
Share,District of Columbia,B.1.526 (Iota),0,860
Share Low,District of Columbia,B.1.526 (Iota),0,860
Share High,District of Columbia,B.1.526 (Iota),0,860
Share,District of Columbia,B.1.617.1,0,860
Share Low,District of Columbia,B.1.617.1,0,860
Share High,District of Columbia,B.1.617.1,0,860
Share,District of Columbia,B.1.617.2 (Delta),0,860
Share Low,District of Columbia,B.1.617.2 (Delta),0,860
Share High,District of Columbia,B.1.617.2 (Delta),0,860
Share,District of Columbia,B.1.617.3,0,860
Share Low,District of Columbia,B.1.617.3,0,860
Share High,District of Columbia,B.1.617.3,0,860
Share,District of Columbia,B.1.621 (Mu),0,860
Share Low,District of Columbia,B.1.621 (Mu),0,860
Share High,District of Columbia,B.1.621 (Mu),0,860
