Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share Low,Arkansas,B.1.427/429 (Epsilon),0,145
Share High,Arkansas,B.1.427/429 (Epsilon),0,145
Share,Arkansas,B.1.525,0,145
Share Low,Arkansas,B.1.525,0,145
Share High,Arkansas,B.1.525,0,145
Share,Arkansas,B.1.526 (Iota),0,145
Share Low,Arkansas,B.1.526 (Iota),0,145
Share High,Arkansas,B.1.526 (Iota),0,145
Share,Arkansas,B.1.617.1,0,145
Share Low,Arkansas,B.1.617.1,0,145
Share High,Arkansas,B.1.617.1,0,145
Share,Arkansas,B.1.617.2 (Delta),0,145
Share Low,Arkansas,B.1.617.2 (Delta),0,145
Share High,Arkansas,B.1.617.2 (Delta),0,145
Share,Arkansas,B.1.617.3,0,145
Share Low,Arkansas,B.1.617.3,0,145
Share High,Arkansas,B.1.617.3,0,145
Share,Arkansas,B.1.621 (Mu),0,145
Share Low,Arkansas,B.1.621 (Mu),0,145
Share High,Arkansas,B.1.621 (Mu),0,145
Share,Arkansas,BA.2 (Omicron),0.027586207,145
Share Low,Arkansas,BA.2 (Omicron),0.001942361,145
Share High,Arkansas,BA.2 (Omicron),0.113573976,145
Share,Arkansas,BA.2.12.1 (Omicron),0.041379310,145
Share Low,Arkansas,BA.2.12.1 (Omicron),0.007266226,145
Share High,Arkansas,BA.2.12.1 (Omicron),0.124419786,145
Share,Arkansas,BA.4 (Omicron),0.124137931,145
Share Low,Arkansas,BA.4 (Omicron),0.005644428,145
Share High,Arkansas,BA.4 (Omicron),0.476503581,145
Share,Arkansas,BA.4.6 (Omicron),0.041379310,145
Share Low,Arkansas,BA.4.6 (Omicron),0.011086551,145
Share High,Arkansas,BA.4.6 (Omicron),0.103886418,145
Share,Arkansas,BA.5 (Omicron),0.765517235,145
Share Low,Arkansas,BA.5 (Omicron),0.605179608,145
Share High,Arkansas,BA.5 (Omicron),0.884558141,145
Share,Arkansas,Other,0,145
Share Low,Arkansas,Other,0,145
Share High,Arkansas,Other,0,145
Share,Arkansas,P.1,0,145
Share Low,Arkansas,P.1,0,145
Share High,Arkansas,P.1,0,145
Share,Arkansas,P.2,0,145
Share Low,Arkansas,P.2,0,145
Share High,Arkansas,P.2,0,145
Share,California,AY.1 (Delta),0,"18,185"
Share Low,California,AY.1 (Delta),0,"18,185"
Share High,California,AY.1 (Delta),0,"18,185"
Share,California,AY.2 (Delta),0,"18,185"
Share Low,California,AY.2 (Delta),0,"18,185"
Share High,California,AY.2 (Delta),0,"18,185"
Share,California,B.1.1.7 (Alpha),0,"18,185"
Share Low,California,B.1.1.7 (Alpha),0,"18,185"
Share High,California,B.1.1.7 (Alpha),0,"18,185"
Share,California,B.1.1.529 (Omicron),0.000100264,"18,185"
Share Low,California,B.1.1.529 (Omicron),3.680653208e-06,"18,185"
Share High,California,B.1.1.529 (Omicron),0.000512955,"18,185"
Share,California,B.1.351,0,"18,185"
Share Low,California,B.1.351,0,"18,185"
Share High,California,B.1.351,0,"18,185"
Share,California,B.1.427/429 (Epsilon),0,"18,185"
Share Low,California,B.1.427/429 (Epsilon),0,"18,185"
Share High,California,B.1.427/429 (Epsilon),0,"18,185"
Share,California,B.1.525,0,"18,185"
Share Low,California,B.1.525,0,"18,185"
Share High,California,B.1.525,0,"18,185"
Share,California,B.1.526 (Iota),0,"18,185"
Share Low,California,B.1.526 (Iota),0,"18,185"
Share High,California,B.1.526 (Iota),0,"18,185"
Share,California,B.1.617.1,0,"18,185"
Share Low,California,B.1.617.1,0,"18,185"
Share High,California,B.1.617.1,0,"18,185"
Share,California,B.1.617.2 (Delta),0,"18,185"
Share Low,California,B.1.617.2 (Delta),0,"18,185"
Share High,California,B.1.617.2 (Delta),0,"18,185"
Share,California,B.1.617.3,0,"18,185"
Share Low,California,B.1.617.3,0,"18,185"
Share High,California,B.1.617.3,0,"18,185"
Share,California,B.1.621 (Mu),0,"18,185"
Share Low,California,B.1.621 (Mu),0,"18,185"
Share High,California,B.1.621 (Mu),0,"18,185"
Share,California,BA.2 (Omicron),0.013656837,"18,185"
Share Low,California,BA.2 (Omicron),0.010962807,"18,185"
Share High,California,BA.2 (Omicron),0.016804872,"18,185"
Share,California,BA.2.12.1 (Omicron),0.057580072,"18,185"
Share Low,California,BA.2.12.1 (Omicron),0.051946353,"18,185"
Share High,California,BA.2.12.1 (Omicron),0.063628815,"18,185"
Share,California,BA.4 (Omicron),0.087417677,"18,185"
Share Low,California,BA.4 (Omicron),0.081129141,"18,185"
Share High,California,BA.4 (Omicron),0.094028011,"18,185"
Share,California,BA.4.6 (Omicron),0.016233688,"18,185"
Share Low,California,BA.4.6 (Omicron),0.014295085,"18,185"
Share High,California,BA.4.6 (Omicron),0.018358402,"18,185"
Share,California,BA.5 (Omicron),0.824941397,"18,185"
Share Low,California,BA.5 (Omicron),0.813183248,"18,185"
Share High,California,BA.5 (Omicron),0.836251616,"18,185"
Share,California,Other,7.006594387e-05,"18,185"
Share Low,California,Other,3.485919251e-06,"18,185"
Share High,California,Other,0.000332097,"18,185"
Share,California,P.1,0,"18,185"
Share Low,California,P.1,0,"18,185"
Share High,California,P.1,0,"18,185"
Share,California,P.2,0,"18,185"
Share Low,California,P.2,0,"18,185"
Share High,California,P.2,0,"18,185"
Share,Colorado,AY.1 (Delta),0,464
Share Low,Colorado,AY.1 (Delta),0,464
Share High,Colorado,AY.1 (Delta),0,464
Share,Colorado,AY.2 (Delta),0,464
Share Low,Colorado,AY.2 (Delta),0,464
Share High,Colorado,AY.2 (Delta),0,464
Share,Colorado,B.1.1.7 (Alpha),0,464
Share Low,Colorado,B.1.1.7 (Alpha),0,464
Share High,Colorado,B.1.1.7 (Alpha),0,464
Share,Colorado,B.1.1.529 (Omicron),0,464
Share Low,Colorado,B.1.1.529 (Omicron),0,464
Share High,Colorado,B.1.1.529 (Omicron),0,464
Share,Colorado,B.1.351,0,464
Share Low,Colorado,B.1.351,0,464
Share High,Colorado,B.1.351,0,464
Share,Colorado,B.1.427/429 (Epsilon),0,464
Share Low,Colorado,B.1.427/429 (Epsilon),0,464
Share High,Colorado,B.1.427/429 (Epsilon),0,464
Share,Colorado,B.1.525,0,464
Share Low,Colorado,B.1.525,0,464
Share High,Colorado,B.1.525,0,464
Share,Colorado,B.1.526 (Iota),0,464
Share Low,Colorado,B.1.526 (Iota),0,464
Share High,Colorado,B.1.526 (Iota),0,464
Share,Colorado,B.1.617.1,0,464
Share Low,Colorado,B.1.617.1,0,464
Share High,Colorado,B.1.617.1,0,464
Share,Colorado,B.1.617.2 (Delta),0,464
Share Low,Colorado,B.1.617.2 (Delta),0,464
Share High,Colorado,B.1.617.2 (Delta),0,464
Share,Colorado,B.1.617.3,0,464
Share Low,Colorado,B.1.617.3,0,464
Share High,Colorado,B.1.617.3,0,464
Share,Colorado,B.1.621 (Mu),0,464
Share Low,Colorado,B.1.621 (Mu),0,464
Share High,Colorado,B.1.621 (Mu),0,464
Share,Colorado,BA.2 (Omicron),0.004804790,464
Share Low,Colorado,BA.2 (Omicron),8.781840006e-05,464
Share High,Colorado,BA.2 (Omicron),0.028321043,464
Share,Colorado,BA.2.12.1 (Omicron),0.035964031,464
Share Low,Colorado,BA.2.12.1 (Omicron),0.020967660,464
Share High,Colorado,BA.2.12.1 (Omicron),0.057196748,464
Share,Colorado,BA.4 (Omicron),0.104132712,464
Share Low,Colorado,BA.4 (Omicron),0.077863485,464
Share High,Colorado,BA.4 (Omicron),0.135572255,464
Share,Colorado,BA.4.6 (Omicron),0.020938678,464
Share Low,Colorado,BA.4.6 (Omicron),0.009958666,464
Share High,Colorado,BA.4.6 (Omicron),0.038490079,464
Share,Colorado,BA.5 (Omicron),0.834159791,464
Share Low,Colorado,BA.5 (Omicron),0.771998048,464
Share High,Colorado,BA.5 (Omicron),0.885087073,464
Share,Colorado,Other,0,464
Share Low,Colorado,Other,0,464
Share High,Colorado,Other,0,464
Share,Colorado,P.1,0,464
Share Low,Colorado,P.1,0,464
Share High,Colorado,P.1,0,464
Share,Colorado,P.2,0,464
Share Low,Colorado,P.2,0,464
Share High,Colorado,P.2,0,464
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,0
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,0
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,0
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,0
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,0
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,0
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,0
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,0
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,0
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,0
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,0
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,0
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,0
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,0
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,0
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,0
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,0
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,0
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,0
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,0
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,0
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,0
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,0
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,0
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,0
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,0
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,0
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,0
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,0
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,0
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,0
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,0
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,0
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,0
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,0
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,0
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,0
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,0
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,0
Share,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,0
Share Low,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,0
Share High,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,0
Share,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,0
Share Low,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,0
Share High,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,0
Share,Commonwealth of the Northern Mariana Islands,BA.4.6 (Omicron),0,0
Share Low,Commonwealth of the Northern Mariana Islands,BA.4.6 (Omicron),0,0
Share High,Commonwealth of the Northern Mariana Islands,BA.4.6 (Omicron),0,0
Share,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,0
Share Low,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,0
Share High,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,0
Share,Commonwealth of the Northern Mariana Islands,Other,0,0
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,0
Share High,Commonwealth of the Northern Mariana Islands,Other,0,0
Share,Commonwealth of the Northern Mariana Islands,P.1,0,0
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,0
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,0
Share,Commonwealth of the Northern Mariana Islands,P.2,0,0
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,0
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,0
Share,Connecticut,AY.1 (Delta),0,"1,073"
Share Low,Connecticut,AY.1 (Delta),0,"1,073"
Share High,Connecticut,AY.1 (Delta),0,"1,073"
Share,Connecticut,AY.2 (Delta),0,"1,073"
Share Low,Connecticut,AY.2 (Delta),0,"1,073"
Share High,Connecticut,AY.2 (Delta),0,"1,073"
Share,Connecticut,B.1.1.7 (Alpha),0,"1,073"
Share Low,Connecticut,B.1.1.7 (Alpha),0,"1,073"
Share High,Connecticut,B.1.1.7 (Alpha),0,"1,073"
Share,Connecticut,B.1.1.529 (Omicron),0,"1,073"
Share Low,Connecticut,B.1.1.529 (Omicron),0,"1,073"
Share High,Connecticut,B.1.1.529 (Omicron),0,"1,073"
Share,Connecticut,B.1.351,0,"1,073"
Share Low,Connecticut,B.1.351,0,"1,073"
Share High,Connecticut,B.1.351,0,"1,073"
Share,Connecticut,B.1.427/429 (Epsilon),0,"1,073"
Share Low,Connecticut,B.1.427/429 (Epsilon),0,"1,073"
Share High,Connecticut,B.1.427/429 (Epsilon),0,"1,073"
Share,Connecticut,B.1.525,0,"1,073"
Share Low,Connecticut,B.1.525,0,"1,073"
Share High,Connecticut,B.1.525,0,"1,073"
Share,Connecticut,B.1.526 (Iota),0,"1,073"
Share Low,Connecticut,B.1.526 (Iota),0,"1,073"
Share High,Connecticut,B.1.526 (Iota),0,"1,073"
Share,Connecticut,B.1.617.1,0,"1,073"
Share Low,Connecticut,B.1.617.1,0,"1,073"
Share High,Connecticut,B.1.617.1,0,"1,073"
Share,Connecticut,B.1.617.2 (Delta),0,"1,073"
Share Low,Connecticut,B.1.617.2 (Delta),0,"1,073"
Share High,Connecticut,B.1.617.2 (Delta),0,"1,073"
Share,Connecticut,B.1.617.3,0,"1,073"
Share Low,Connecticut,B.1.617.3,0,"1,073"
Share High,Connecticut,B.1.617.3,0,"1,073"
Share,Connecticut,B.1.621 (Mu),0,"1,073"
Share Low,Connecticut,B.1.621 (Mu),0,"1,073"
Share High,Connecticut,B.1.621 (Mu),0,"1,073"
Share,Connecticut,BA.2 (Omicron),0.016983844,"1,073"
Share Low,Connecticut,BA.2 (Omicron),0.010132678,"1,073"
Share High,Connecticut,BA.2 (Omicron),0.026636738,"1,073"
Share,Connecticut,BA.2.12.1 (Omicron),0.042555727,"1,073"
Share Low,Connecticut,BA.2.12.1 (Omicron),0.031283360,"1,073"
Share High,Connecticut,BA.2.12.1 (Omicron),0.056415670,"1,073"
Share,Connecticut,BA.4 (Omicron),0.083970308,"1,073"
