Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Colorado,AY.1 (Delta),0,"3,873"
Share Low,Colorado,AY.1 (Delta),0,"3,873"
Share High,Colorado,AY.1 (Delta),0,"3,873"
Share,Colorado,AY.2 (Delta),0,"3,873"
Share Low,Colorado,AY.2 (Delta),0,"3,873"
Share High,Colorado,AY.2 (Delta),0,"3,873"
Share,Colorado,B.1.1.7 (Alpha),0,"3,873"
Share Low,Colorado,B.1.1.7 (Alpha),0,"3,873"
Share High,Colorado,B.1.1.7 (Alpha),0,"3,873"
Share,Colorado,B.1.1.529 (Omicron),0.947603106,"3,873"
Share Low,Colorado,B.1.1.529 (Omicron),0.938871920,"3,873"
Share High,Colorado,B.1.1.529 (Omicron),0.955419183,"3,873"
Share,Colorado,B.1.351,0,"3,873"
Share Low,Colorado,B.1.351,0,"3,873"
Share High,Colorado,B.1.351,0,"3,873"
Share,Colorado,B.1.427/429,0,"3,873"
Share Low,Colorado,B.1.427/429,0,"3,873"
Share High,Colorado,B.1.427/429,0,"3,873"
Share,Colorado,B.1.525,0,"3,873"
Share Low,Colorado,B.1.525,0,"3,873"
Share High,Colorado,B.1.525,0,"3,873"
Share,Colorado,B.1.526 (Iota),0,"3,873"
Share Low,Colorado,B.1.526 (Iota),0,"3,873"
Share High,Colorado,B.1.526 (Iota),0,"3,873"
Share,Colorado,B.1.617.1,0,"3,873"
Share Low,Colorado,B.1.617.1,0,"3,873"
Share High,Colorado,B.1.617.1,0,"3,873"
Share,Colorado,B.1.617.2 (Delta),0.001248113,"3,873"
Share Low,Colorado,B.1.617.2 (Delta),0.000395524,"3,873"
Share High,Colorado,B.1.617.2 (Delta),0.002949751,"3,873"
Share,Colorado,B.1.617.3,0,"3,873"
Share Low,Colorado,B.1.617.3,0,"3,873"
Share High,Colorado,B.1.617.3,0,"3,873"
Share,Colorado,B.1.621 (Mu),0,"3,873"
Share Low,Colorado,B.1.621 (Mu),0,"3,873"
Share High,Colorado,B.1.621 (Mu),0,"3,873"
Share,Colorado,BA.2 (Omicron),0.051148754,"3,873"
Share Low,Colorado,BA.2 (Omicron),0.043646246,"3,873"
Share High,Colorado,BA.2 (Omicron),0.059514973,"3,873"
Share,Colorado,Other,0,"3,873"
Share Low,Colorado,Other,0,"3,873"
Share High,Colorado,Other,0,"3,873"
Share,Colorado,P.1,0,"3,873"
Share Low,Colorado,P.1,0,"3,873"
Share High,Colorado,P.1,0,"3,873"
Share,Colorado,P.2,0,"3,873"
Share Low,Colorado,P.2,0,"3,873"
Share High,Colorado,P.2,0,"3,873"
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,1
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,1
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,1
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,1
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,1
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,1
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,1
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,1
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,1
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,1
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,1
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,1
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,1
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,1
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,1
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,1
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,1
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,1
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,1
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,1
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,1
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,1
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,1
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,1
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,1
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,1
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,1
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,1
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,1
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,1
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,1
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,1
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,1
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,1
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,1
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,1
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),1,1
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,1
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,1
Share,Commonwealth of the Northern Mariana Islands,Other,0,1
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,1
Share High,Commonwealth of the Northern Mariana Islands,Other,0,1
Share,Commonwealth of the Northern Mariana Islands,P.1,0,1
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,1
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,1
Share,Commonwealth of the Northern Mariana Islands,P.2,0,1
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,1
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,1
Share,Connecticut,AY.1 (Delta),0,"1,817"
Share Low,Connecticut,AY.1 (Delta),0,"1,817"
Share High,Connecticut,AY.1 (Delta),0,"1,817"
Share,Connecticut,AY.2 (Delta),0,"1,817"
Share Low,Connecticut,AY.2 (Delta),0,"1,817"
Share High,Connecticut,AY.2 (Delta),0,"1,817"
Share,Connecticut,B.1.1.7 (Alpha),0,"1,817"
Share Low,Connecticut,B.1.1.7 (Alpha),0,"1,817"
Share High,Connecticut,B.1.1.7 (Alpha),0,"1,817"
Share,Connecticut,B.1.1.529 (Omicron),0.885575950,"1,817"
Share Low,Connecticut,B.1.1.529 (Omicron),0.596350789,"1,817"
Share High,Connecticut,B.1.1.529 (Omicron),0.991400480,"1,817"
Share,Connecticut,B.1.351,0,"1,817"
Share Low,Connecticut,B.1.351,0,"1,817"
Share High,Connecticut,B.1.351,0,"1,817"
Share,Connecticut,B.1.427/429,0,"1,817"
Share Low,Connecticut,B.1.427/429,0,"1,817"
Share High,Connecticut,B.1.427/429,0,"1,817"
Share,Connecticut,B.1.525,0,"1,817"
Share Low,Connecticut,B.1.525,0,"1,817"
Share High,Connecticut,B.1.525,0,"1,817"
Share,Connecticut,B.1.526 (Iota),0,"1,817"
Share Low,Connecticut,B.1.526 (Iota),0,"1,817"
Share High,Connecticut,B.1.526 (Iota),0,"1,817"
Share,Connecticut,B.1.617.1,0,"1,817"
Share Low,Connecticut,B.1.617.1,0,"1,817"
Share High,Connecticut,B.1.617.1,0,"1,817"
Share,Connecticut,B.1.617.2 (Delta),0,"1,817"
Share Low,Connecticut,B.1.617.2 (Delta),0,"1,817"
Share High,Connecticut,B.1.617.2 (Delta),0,"1,817"
Share,Connecticut,B.1.617.3,0,"1,817"
Share Low,Connecticut,B.1.617.3,0,"1,817"
Share High,Connecticut,B.1.617.3,0,"1,817"
Share,Connecticut,B.1.621 (Mu),0,"1,817"
Share Low,Connecticut,B.1.621 (Mu),0,"1,817"
Share High,Connecticut,B.1.621 (Mu),0,"1,817"
Share,Connecticut,BA.2 (Omicron),0.114424042,"1,817"
Share Low,Connecticut,BA.2 (Omicron),0.008599539,"1,817"
Share High,Connecticut,BA.2 (Omicron),0.403649241,"1,817"
Share,Connecticut,Other,0,"1,817"
Share Low,Connecticut,Other,0,"1,817"
Share High,Connecticut,Other,0,"1,817"
Share,Connecticut,P.1,0,"1,817"
Share Low,Connecticut,P.1,0,"1,817"
Share High,Connecticut,P.1,0,"1,817"
Share,Connecticut,P.2,0,"1,817"
Share Low,Connecticut,P.2,0,"1,817"
Share High,Connecticut,P.2,0,"1,817"
Share,Delaware,AY.1 (Delta),0,234
Share Low,Delaware,AY.1 (Delta),0,234
Share High,Delaware,AY.1 (Delta),0,234
Share,Delaware,AY.2 (Delta),0,234
Share Low,Delaware,AY.2 (Delta),0,234
Share High,Delaware,AY.2 (Delta),0,234
Share,Delaware,B.1.1.7 (Alpha),0,234
Share Low,Delaware,B.1.1.7 (Alpha),0,234
Share High,Delaware,B.1.1.7 (Alpha),0,234
Share,Delaware,B.1.1.529 (Omicron),0.882373333,234
Share Low,Delaware,B.1.1.529 (Omicron),0.809696913,234
Share High,Delaware,B.1.1.529 (Omicron),0.934606850,234
Share,Delaware,B.1.351,0,234
Share Low,Delaware,B.1.351,0,234
Share High,Delaware,B.1.351,0,234
Share,Delaware,B.1.427/429,0,234
Share Low,Delaware,B.1.427/429,0,234
Share High,Delaware,B.1.427/429,0,234
Share,Delaware,B.1.525,0,234
Share Low,Delaware,B.1.525,0,234
Share High,Delaware,B.1.525,0,234
Share,Delaware,B.1.526 (Iota),0,234
Share Low,Delaware,B.1.526 (Iota),0,234
Share High,Delaware,B.1.526 (Iota),0,234
Share,Delaware,B.1.617.1,0,234
Share Low,Delaware,B.1.617.1,0,234
Share High,Delaware,B.1.617.1,0,234
Share,Delaware,B.1.617.2 (Delta),0.008451711,234
Share Low,Delaware,B.1.617.2 (Delta),0.000192758,234
Share High,Delaware,B.1.617.2 (Delta),0.047212839,234
Share,Delaware,B.1.617.3,0,234
Share Low,Delaware,B.1.617.3,0,234
Share High,Delaware,B.1.617.3,0,234
Share,Delaware,B.1.621 (Mu),0,234
Share Low,Delaware,B.1.621 (Mu),0,234
Share High,Delaware,B.1.621 (Mu),0,234
Share,Delaware,BA.2 (Omicron),0.109174944,234
Share Low,Delaware,BA.2 (Omicron),0.049631204,234
Share High,Delaware,BA.2 (Omicron),0.200709566,234
Share,Delaware,Other,0,234
Share Low,Delaware,Other,0,234
Share High,Delaware,Other,0,234
Share,Delaware,P.1,0,234
Share Low,Delaware,P.1,0,234
Share High,Delaware,P.1,0,234
Share,Delaware,P.2,0,234
Share Low,Delaware,P.2,0,234
Share High,Delaware,P.2,0,234
Share,District of Columbia,AY.1 (Delta),0,313
Share Low,District of Columbia,AY.1 (Delta),0,313
Share High,District of Columbia,AY.1 (Delta),0,313
Share,District of Columbia,AY.2 (Delta),0,313
Share Low,District of Columbia,AY.2 (Delta),0,313
Share High,District of Columbia,AY.2 (Delta),0,313
Share,District of Columbia,B.1.1.7 (Alpha),0,313
Share Low,District of Columbia,B.1.1.7 (Alpha),0,313
Share High,District of Columbia,B.1.1.7 (Alpha),0,313
Share,District of Columbia,B.1.1.529 (Omicron),0.735880971,313
Share Low,District of Columbia,B.1.1.529 (Omicron),0.566562235,313
Share High,District of Columbia,B.1.1.529 (Omicron),0.866063654,313
Share,District of Columbia,B.1.351,0,313
Share Low,District of Columbia,B.1.351,0,313
Share High,District of Columbia,B.1.351,0,313
Share,District of Columbia,B.1.427/429,0,313
Share Low,District of Columbia,B.1.427/429,0,313
Share High,District of Columbia,B.1.427/429,0,313
Share,District of Columbia,B.1.525,0,313
Share Low,District of Columbia,B.1.525,0,313
Share High,District of Columbia,B.1.525,0,313
Share,District of Columbia,B.1.526 (Iota),0,313
Share Low,District of Columbia,B.1.526 (Iota),0,313
Share High,District of Columbia,B.1.526 (Iota),0,313
Share,District of Columbia,B.1.617.1,0,313
Share Low,District of Columbia,B.1.617.1,0,313
Share High,District of Columbia,B.1.617.1,0,313
Share,District of Columbia,B.1.617.2 (Delta),0,313
Share Low,District of Columbia,B.1.617.2 (Delta),0,313
Share High,District of Columbia,B.1.617.2 (Delta),0,313
Share,District of Columbia,B.1.617.3,0,313
Share Low,District of Columbia,B.1.617.3,0,313
Share High,District of Columbia,B.1.617.3,0,313
Share,District of Columbia,B.1.621 (Mu),0,313
Share Low,District of Columbia,B.1.621 (Mu),0,313
Share High,District of Columbia,B.1.621 (Mu),0,313
Share,District of Columbia,BA.2 (Omicron),0.264118999,313
Share Low,District of Columbia,BA.2 (Omicron),0.133936375,313
Share High,District of Columbia,BA.2 (Omicron),0.433437765,313
Share,District of Columbia,Other,0,313
Share Low,District of Columbia,Other,0,313
Share High,District of Columbia,Other,0,313
Share,District of Columbia,P.1,0,313
Share Low,District of Columbia,P.1,0,313
Share High,District of Columbia,P.1,0,313
Share,District of Columbia,P.2,0,313
Share Low,District of Columbia,P.2,0,313
Share High,District of Columbia,P.2,0,313
Share,Federated States of Micronesia,AY.1 (Delta),,0
Share Low,Federated States of Micronesia,AY.1 (Delta),0,0
Share High,Federated States of Micronesia,AY.1 (Delta),0,0
Share,Federated States of Micronesia,AY.2 (Delta),,0
Share Low,Federated States of Micronesia,AY.2 (Delta),0,0
Share High,Federated States of Micronesia,AY.2 (Delta),0,0
Share,Federated States of Micronesia,B.1.1.7 (Alpha),,0
Share Low,Federated States of Micronesia,B.1.1.7 (Alpha),0,0
Share High,Federated States of Micronesia,B.1.1.7 (Alpha),0,0
Share,Federated States of Micronesia,B.1.1.529 (Omicron),,0
Share Low,Federated States of Micronesia,B.1.1.529 (Omicron),0,0
Share High,Federated States of Micronesia,B.1.1.529 (Omicron),0,0
Share,Federated States of Micronesia,B.1.351,,0
Share Low,Federated States of Micronesia,B.1.351,0,0
Share High,Federated States of Micronesia,B.1.351,0,0
Share,Federated States of Micronesia,B.1.427/429,,0
Share Low,Federated States of Micronesia,B.1.427/429,0,0
Share High,Federated States of Micronesia,B.1.427/429,0,0
Share,Federated States of Micronesia,B.1.525,,0
Share Low,Federated States of Micronesia,B.1.525,0,0
