Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share High,Alabama,BA.2.12.1 (Omicron),0.412017226,652
Share,Alabama,BA.4 (Omicron),0.130559042,652
Share Low,Alabama,BA.4 (Omicron),0.084458061,652
Share High,Alabama,BA.4 (Omicron),0.189663351,652
Share,Alabama,BA.4.6 (Omicron),0.019986892,652
Share Low,Alabama,BA.4.6 (Omicron),0.010693444,652
Share High,Alabama,BA.4.6 (Omicron),0.033914682,652
Share,Alabama,BA.5 (Omicron),0.494405806,652
Share Low,Alabama,BA.5 (Omicron),0.438978523,652
Share High,Alabama,BA.5 (Omicron),0.549935222,652
Share,Alabama,Other,0,652
Share Low,Alabama,Other,0,652
Share High,Alabama,Other,0,652
Share,Alabama,P.1,0,652
Share Low,Alabama,P.1,0,652
Share High,Alabama,P.1,0,652
Share,Alabama,P.2,0,652
Share Low,Alabama,P.2,0,652
Share High,Alabama,P.2,0,652
Share,Alaska,AY.1 (Delta),0,148
Share Low,Alaska,AY.1 (Delta),0,148
Share High,Alaska,AY.1 (Delta),0,148
Share,Alaska,AY.2 (Delta),0,148
Share Low,Alaska,AY.2 (Delta),0,148
Share High,Alaska,AY.2 (Delta),0,148
Share,Alaska,B.1.1.7 (Alpha),0,148
Share Low,Alaska,B.1.1.7 (Alpha),0,148
Share High,Alaska,B.1.1.7 (Alpha),0,148
Share,Alaska,B.1.1.529 (Omicron),0,148
Share Low,Alaska,B.1.1.529 (Omicron),0,148
Share High,Alaska,B.1.1.529 (Omicron),0,148
Share,Alaska,B.1.351,0,148
Share Low,Alaska,B.1.351,0,148
Share High,Alaska,B.1.351,0,148
Share,Alaska,B.1.427/429 (Epsilon),0,148
Share Low,Alaska,B.1.427/429 (Epsilon),0,148
Share High,Alaska,B.1.427/429 (Epsilon),0,148
Share,Alaska,B.1.525,0,148
Share Low,Alaska,B.1.525,0,148
Share High,Alaska,B.1.525,0,148
Share,Alaska,B.1.526 (Iota),0,148
Share Low,Alaska,B.1.526 (Iota),0,148
Share High,Alaska,B.1.526 (Iota),0,148
Share,Alaska,B.1.617.1,0,148
Share Low,Alaska,B.1.617.1,0,148
Share High,Alaska,B.1.617.1,0,148
Share,Alaska,B.1.617.2 (Delta),0,148
Share Low,Alaska,B.1.617.2 (Delta),0,148
Share High,Alaska,B.1.617.2 (Delta),0,148
Share,Alaska,B.1.617.3,0,148
Share Low,Alaska,B.1.617.3,0,148
Share High,Alaska,B.1.617.3,0,148
Share,Alaska,B.1.621 (Mu),0,148
Share Low,Alaska,B.1.621 (Mu),0,148
Share High,Alaska,B.1.621 (Mu),0,148
Share,Alaska,BA.2 (Omicron),0.090267919,148
Share Low,Alaska,BA.2 (Omicron),0.049421031,148
Share High,Alaska,BA.2 (Omicron),0.148442104,148
Share,Alaska,BA.2.12.1 (Omicron),0.302419603,148
Share Low,Alaska,BA.2.12.1 (Omicron),0.186844647,148
Share High,Alaska,BA.2.12.1 (Omicron),0.439742297,148
Share,Alaska,BA.4 (Omicron),0.107555166,148
Share Low,Alaska,BA.4 (Omicron),0.062639050,148
Share High,Alaska,BA.4 (Omicron),0.168969512,148
Share,Alaska,BA.4.6 (Omicron),0,148
Share Low,Alaska,BA.4.6 (Omicron),0,148
Share High,Alaska,BA.4.6 (Omicron),0,148
Share,Alaska,BA.5 (Omicron),0.499757320,148
Share Low,Alaska,BA.5 (Omicron),0.409959495,148
Share High,Alaska,BA.5 (Omicron),0.589566648,148
Share,Alaska,Other,0,148
Share Low,Alaska,Other,0,148
Share High,Alaska,Other,0,148
Share,Alaska,P.1,0,148
Share Low,Alaska,P.1,0,148
Share High,Alaska,P.1,0,148
Share,Alaska,P.2,0,148
Share Low,Alaska,P.2,0,148
Share High,Alaska,P.2,0,148
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429 (Epsilon),0,0
Share Low,American Samoa,B.1.427/429 (Epsilon),0,0
Share High,American Samoa,B.1.427/429 (Epsilon),0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,BA.2.12.1 (Omicron),0,0
Share Low,American Samoa,BA.2.12.1 (Omicron),0,0
Share High,American Samoa,BA.2.12.1 (Omicron),0,0
Share,American Samoa,BA.4 (Omicron),0,0
Share Low,American Samoa,BA.4 (Omicron),0,0
Share High,American Samoa,BA.4 (Omicron),0,0
Share,American Samoa,BA.4.6 (Omicron),0,0
Share Low,American Samoa,BA.4.6 (Omicron),0,0
Share High,American Samoa,BA.4.6 (Omicron),0,0
Share,American Samoa,BA.5 (Omicron),0,0
Share Low,American Samoa,BA.5 (Omicron),0,0
Share High,American Samoa,BA.5 (Omicron),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,"2,664"
Share Low,Arizona,AY.1 (Delta),0,"2,664"
Share High,Arizona,AY.1 (Delta),0,"2,664"
Share,Arizona,AY.2 (Delta),0,"2,664"
Share Low,Arizona,AY.2 (Delta),0,"2,664"
Share High,Arizona,AY.2 (Delta),0,"2,664"
Share,Arizona,B.1.1.7 (Alpha),0,"2,664"
Share Low,Arizona,B.1.1.7 (Alpha),0,"2,664"
Share High,Arizona,B.1.1.7 (Alpha),0,"2,664"
Share,Arizona,B.1.1.529 (Omicron),0.000625147,"2,664"
Share Low,Arizona,B.1.1.529 (Omicron),5.528663314e-05,"2,664"
Share High,Arizona,B.1.1.529 (Omicron),0.002507812,"2,664"
Share,Arizona,B.1.351,0,"2,664"
Share Low,Arizona,B.1.351,0,"2,664"
Share High,Arizona,B.1.351,0,"2,664"
Share,Arizona,B.1.427/429 (Epsilon),0,"2,664"
Share Low,Arizona,B.1.427/429 (Epsilon),0,"2,664"
Share High,Arizona,B.1.427/429 (Epsilon),0,"2,664"
Share,Arizona,B.1.525,0,"2,664"
Share Low,Arizona,B.1.525,0,"2,664"
Share High,Arizona,B.1.525,0,"2,664"
Share,Arizona,B.1.526 (Iota),0,"2,664"
Share Low,Arizona,B.1.526 (Iota),0,"2,664"
Share High,Arizona,B.1.526 (Iota),0,"2,664"
Share,Arizona,B.1.617.1,0,"2,664"
Share Low,Arizona,B.1.617.1,0,"2,664"
Share High,Arizona,B.1.617.1,0,"2,664"
Share,Arizona,B.1.617.2 (Delta),0,"2,664"
Share Low,Arizona,B.1.617.2 (Delta),0,"2,664"
Share High,Arizona,B.1.617.2 (Delta),0,"2,664"
Share,Arizona,B.1.617.3,0,"2,664"
Share Low,Arizona,B.1.617.3,0,"2,664"
Share High,Arizona,B.1.617.3,0,"2,664"
Share,Arizona,B.1.621 (Mu),0,"2,664"
Share Low,Arizona,B.1.621 (Mu),0,"2,664"
Share High,Arizona,B.1.621 (Mu),0,"2,664"
Share,Arizona,BA.2 (Omicron),0.088371485,"2,664"
Share Low,Arizona,BA.2 (Omicron),0.077862389,"2,664"
Share High,Arizona,BA.2 (Omicron),0.099794984,"2,664"
Share,Arizona,BA.2.12.1 (Omicron),0.299446851,"2,664"
Share Low,Arizona,BA.2.12.1 (Omicron),0.261597872,"2,664"
Share High,Arizona,BA.2.12.1 (Omicron),0.339446455,"2,664"
Share,Arizona,BA.4 (Omicron),0.126554385,"2,664"
Share Low,Arizona,BA.4 (Omicron),0.113386504,"2,664"
Share High,Arizona,BA.4 (Omicron),0.140658483,"2,664"
Share,Arizona,BA.4.6 (Omicron),0.006276220,"2,664"
Share Low,Arizona,BA.4.6 (Omicron),0.003641553,"2,664"
Share High,Arizona,BA.4.6 (Omicron),0.010068296,"2,664"
Share,Arizona,BA.5 (Omicron),0.478725910,"2,664"
Share Low,Arizona,BA.5 (Omicron),0.444436550,"2,664"
Share High,Arizona,BA.5 (Omicron),0.513165295,"2,664"
Share,Arizona,Other,0,"2,664"
Share Low,Arizona,Other,0,"2,664"
Share High,Arizona,Other,0,"2,664"
Share,Arizona,P.1,0,"2,664"
Share Low,Arizona,P.1,0,"2,664"
Share High,Arizona,P.1,0,"2,664"
Share,Arizona,P.2,0,"2,664"
Share Low,Arizona,P.2,0,"2,664"
Share High,Arizona,P.2,0,"2,664"
Share,Arkansas,AY.1 (Delta),0,87
Share Low,Arkansas,AY.1 (Delta),0,87
Share High,Arkansas,AY.1 (Delta),0,87
Share,Arkansas,AY.2 (Delta),0,87
Share Low,Arkansas,AY.2 (Delta),0,87
Share High,Arkansas,AY.2 (Delta),0,87
Share,Arkansas,B.1.1.7 (Alpha),0,87
Share Low,Arkansas,B.1.1.7 (Alpha),0,87
Share High,Arkansas,B.1.1.7 (Alpha),0,87
Share,Arkansas,B.1.1.529 (Omicron),0,87
Share Low,Arkansas,B.1.1.529 (Omicron),0,87
Share High,Arkansas,B.1.1.529 (Omicron),0,87
Share,Arkansas,B.1.351,0,87
Share Low,Arkansas,B.1.351,0,87
Share High,Arkansas,B.1.351,0,87
Share,Arkansas,B.1.427/429 (Epsilon),0,87
Share Low,Arkansas,B.1.427/429 (Epsilon),0,87
Share High,Arkansas,B.1.427/429 (Epsilon),0,87
Share,Arkansas,B.1.525,0,87
Share Low,Arkansas,B.1.525,0,87
Share High,Arkansas,B.1.525,0,87
Share,Arkansas,B.1.526 (Iota),0,87
Share Low,Arkansas,B.1.526 (Iota),0,87
Share High,Arkansas,B.1.526 (Iota),0,87
Share,Arkansas,B.1.617.1,0,87
Share Low,Arkansas,B.1.617.1,0,87
Share High,Arkansas,B.1.617.1,0,87
Share,Arkansas,B.1.617.2 (Delta),0,87
Share Low,Arkansas,B.1.617.2 (Delta),0,87
Share High,Arkansas,B.1.617.2 (Delta),0,87
Share,Arkansas,B.1.617.3,0,87
Share Low,Arkansas,B.1.617.3,0,87
Share High,Arkansas,B.1.617.3,0,87
Share,Arkansas,B.1.621 (Mu),0,87
Share Low,Arkansas,B.1.621 (Mu),0,87
Share High,Arkansas,B.1.621 (Mu),0,87
Share,Arkansas,BA.2 (Omicron),0.034482758,87
Share Low,Arkansas,BA.2 (Omicron),4.872177306e-05,87
Share High,Arkansas,BA.2 (Omicron),0.268927455,87
Share,Arkansas,BA.2.12.1 (Omicron),0.160919547,87
Share Low,Arkansas,BA.2.12.1 (Omicron),0.090863995,87
Share High,Arkansas,BA.2.12.1 (Omicron),0.255232722,87
Share,Arkansas,BA.4 (Omicron),0.034482758,87
Share Low,Arkansas,BA.4 (Omicron),0.002435436,87
Share High,Arkansas,BA.4 (Omicron),0.140279636,87
Share,Arkansas,BA.4.6 (Omicron),0.011494253,87
Share Low,Arkansas,BA.4.6 (Omicron),1.897593756e-05,87
Share High,Arkansas,BA.4.6 (Omicron),0.096285820,87
Share,Arkansas,BA.5 (Omicron),0.758620679,87
Share Low,Arkansas,BA.5 (Omicron),0.599106371,87
Share High,Arkansas,BA.5 (Omicron),0.878601670,87
Share,Arkansas,Other,0,87
Share Low,Arkansas,Other,0,87
Share High,Arkansas,Other,0,87
Share,Arkansas,P.1,0,87
Share Low,Arkansas,P.1,0,87
Share High,Arkansas,P.1,0,87
Share,Arkansas,P.2,0,87
Share Low,Arkansas,P.2,0,87
Share High,Arkansas,P.2,0,87
Share,California,AY.1 (Delta),0,"15,305"
Share Low,California,AY.1 (Delta),0,"15,305"
Share High,California,AY.1 (Delta),0,"15,305"
Share,California,AY.2 (Delta),0,"15,305"
Share Low,California,AY.2 (Delta),0,"15,305"
Share High,California,AY.2 (Delta),0,"15,305"
Share,California,B.1.1.7 (Alpha),0,"15,305"
Share Low,California,B.1.1.7 (Alpha),0,"15,305"
Share High,California,B.1.1.7 (Alpha),0,"15,305"
Share,California,B.1.1.529 (Omicron),0.000116495,"15,305"
Share Low,California,B.1.1.529 (Omicron),1.165803315e-05,"15,305"
Share High,California,B.1.1.529 (Omicron),0.000449287,"15,305"
Share,California,B.1.351,0,"15,305"
Share Low,California,B.1.351,0,"15,305"
Share High,California,B.1.351,0,"15,305"
Share,California,B.1.427/429 (Epsilon),0,"15,305"
Share Low,California,B.1.427/429 (Epsilon),0,"15,305"
Share High,California,B.1.427/429 (Epsilon),0,"15,305"
Share,California,B.1.525,0,"15,305"
Share Low,California,B.1.525,0,"15,305"
Share High,California,B.1.525,0,"15,305"
Share,California,B.1.526 (Iota),0,"15,305"
Share Low,California,B.1.526 (Iota),0,"15,305"
Share High,California,B.1.526 (Iota),0,"15,305"
Share,California,B.1.617.1,0,"15,305"
Share Low,California,B.1.617.1,0,"15,305"
Share High,California,B.1.617.1,0,"15,305"
Share,California,B.1.617.2 (Delta),0,"15,305"
Share Low,California,B.1.617.2 (Delta),0,"15,305"
Share High,California,B.1.617.2 (Delta),0,"15,305"
Share,California,B.1.617.3,0,"15,305"
Share Low,California,B.1.617.3,0,"15,305"
Share High,California,B.1.617.3,0,"15,305"
Share,California,B.1.621 (Mu),0,"15,305"
Share Low,California,B.1.621 (Mu),0,"15,305"
Share High,California,B.1.621 (Mu),0,"15,305"
Share,California,BA.2 (Omicron),0.066881225,"15,305"
Share Low,California,BA.2 (Omicron),0.061841156,"15,305"
Share High,California,BA.2 (Omicron),0.072199702,"15,305"
Share,California,BA.2.12.1 (Omicron),0.287180007,"15,305"
Share Low,California,BA.2.12.1 (Omicron),0.267513394,"15,305"
Share High,California,BA.2.12.1 (Omicron),0.307466686,"15,305"
Share,California,BA.4 (Omicron),0.117559999,"15,305"
Share Low,California,BA.4 (Omicron),0.108714946,"15,305"
Share High,California,BA.4 (Omicron),0.126858681,"15,305"
Share,California,BA.4.6 (Omicron),0.006106127,"15,305"
Share Low,California,BA.4.6 (Omicron),0.004296477,"15,305"
Share High,California,BA.4.6 (Omicron),0.008417045,"15,305"
Share,California,BA.5 (Omicron),0.521232009,"15,305"
Share Low,California,BA.5 (Omicron),0.493379682,"15,305"
Share High,California,BA.5 (Omicron),0.548986137,"15,305"
Share,California,Other,0.000924136,"15,305"
Share Low,California,Other,0.000507117,"15,305"
Share High,California,Other,0.001546078,"15,305"
Share,California,P.1,0,"15,305"
Share Low,California,P.1,0,"15,305"
Share High,California,P.1,0,"15,305"
Share,California,P.2,0,"15,305"
Share Low,California,P.2,0,"15,305"
Share High,California,P.2,0,"15,305"
Share,Colorado,AY.1 (Delta),0,595
Share Low,Colorado,AY.1 (Delta),0,595
Share High,Colorado,AY.1 (Delta),0,595
Share,Colorado,AY.2 (Delta),0,595
Share Low,Colorado,AY.2 (Delta),0,595
Share High,Colorado,AY.2 (Delta),0,595
Share,Colorado,B.1.1.7 (Alpha),0,595
Share Low,Colorado,B.1.1.7 (Alpha),0,595
Share High,Colorado,B.1.1.7 (Alpha),0,595
Share,Colorado,B.1.1.529 (Omicron),0,595
Share Low,Colorado,B.1.1.529 (Omicron),0,595
Share High,Colorado,B.1.1.529 (Omicron),0,595
Share,Colorado,B.1.351,0,595
Share Low,Colorado,B.1.351,0,595
Share High,Colorado,B.1.351,0,595
Share,Colorado,B.1.427/429 (Epsilon),0,595
Share Low,Colorado,B.1.427/429 (Epsilon),0,595
Share High,Colorado,B.1.427/429 (Epsilon),0,595
Share,Colorado,B.1.525,0,595
Share Low,Colorado,B.1.525,0,595
Share High,Colorado,B.1.525,0,595
Share,Colorado,B.1.526 (Iota),0,595
Share Low,Colorado,B.1.526 (Iota),0,595
Share High,Colorado,B.1.526 (Iota),0,595
Share,Colorado,B.1.617.1,0,595
Share Low,Colorado,B.1.617.1,0,595
Share High,Colorado,B.1.617.1,0,595
Share,Colorado,B.1.617.2 (Delta),0,595
Share Low,Colorado,B.1.617.2 (Delta),0,595
Share High,Colorado,B.1.617.2 (Delta),0,595
Share,Colorado,B.1.617.3,0,595
Share Low,Colorado,B.1.617.3,0,595
Share High,Colorado,B.1.617.3,0,595
Share,Colorado,B.1.621 (Mu),0,595
Share Low,Colorado,B.1.621 (Mu),0,595
Share High,Colorado,B.1.621 (Mu),0,595
Share,Colorado,BA.2 (Omicron),0.057731178,595
Share Low,Colorado,BA.2 (Omicron),0.038899887,595
Share High,Colorado,BA.2 (Omicron),0.082028791,595
Share,Colorado,BA.2.12.1 (Omicron),0.285215288,595
Share Low,Colorado,BA.2.12.1 (Omicron),0.216125160,595
Share High,Colorado,BA.2.12.1 (Omicron),0.362598360,595
Share,Colorado,BA.4 (Omicron),0.119373746,595
Share Low,Colorado,BA.4 (Omicron),0.075638346,595
Share High,Colorado,BA.4 (Omicron),0.176327050,595
Share,Colorado,BA.4.6 (Omicron),0.009885133,595
Share Low,Colorado,BA.4.6 (Omicron),0.003590663,595
Share High,Colorado,BA.4.6 (Omicron),0.021547100,595
Share,Colorado,BA.5 (Omicron),0.527794659,595
Share Low,Colorado,BA.5 (Omicron),0.416517526,595
Share High,Colorado,BA.5 (Omicron),0.637080669,595
Share,Colorado,Other,0,595
Share Low,Colorado,Other,0,595
Share High,Colorado,Other,0,595
Share,Colorado,P.1,0,595
Share Low,Colorado,P.1,0,595
Share High,Colorado,P.1,0,595
Share,Colorado,P.2,0,595
Share Low,Colorado,P.2,0,595
Share High,Colorado,P.2,0,595
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,81
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,81
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,81
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,81
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,81
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,81
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,81
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,81
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,81
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,81
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,81
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,81
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,81
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,81
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,81
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,81
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,81
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,81
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,81
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,81
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,81
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,81
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,81
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,81
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,81
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,81
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,81
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,81
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,81
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,81
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,81
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,81
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,81
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,81
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,81
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,81
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0.087758385,81
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,81
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,81
Share,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0.078452460,81
Share Low,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,81
Share High,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,81
Share,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,81
Share Low,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,81
Share High,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,81
Share,Commonwealth of the Northern Mariana Islands,BA.4.6 (Omicron),0,81
Share Low,Commonwealth of the Northern Mariana Islands,BA.4.6 (Omicron),0,81
Share High,Commonwealth of the Northern Mariana Islands,BA.4.6 (Omicron),0,81
Share,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0.833789170,81
Share Low,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,81
Share High,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,81
Share,Commonwealth of the Northern Mariana Islands,Other,0,81
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,81
Share High,Commonwealth of the Northern Mariana Islands,Other,0,81
Share,Commonwealth of the Northern Mariana Islands,P.1,0,81
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,81
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,81
Share,Commonwealth of the Northern Mariana Islands,P.2,0,81
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,81
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,81
Share,Connecticut,AY.1 (Delta),0,838
Share Low,Connecticut,AY.1 (Delta),0,838
Share High,Connecticut,AY.1 (Delta),0,838
Share,Connecticut,AY.2 (Delta),0,838
Share Low,Connecticut,AY.2 (Delta),0,838
Share High,Connecticut,AY.2 (Delta),0,838
Share,Connecticut,B.1.1.7 (Alpha),0,838
Share Low,Connecticut,B.1.1.7 (Alpha),0,838
Share High,Connecticut,B.1.1.7 (Alpha),0,838
Share,Connecticut,B.1.1.529 (Omicron),0,838
Share Low,Connecticut,B.1.1.529 (Omicron),0,838
Share High,Connecticut,B.1.1.529 (Omicron),0,838
Share,Connecticut,B.1.351,0,838
Share Low,Connecticut,B.1.351,0,838
Share High,Connecticut,B.1.351,0,838
Share,Connecticut,B.1.427/429 (Epsilon),0,838
Share Low,Connecticut,B.1.427/429 (Epsilon),0,838
Share High,Connecticut,B.1.427/429 (Epsilon),0,838
Share,Connecticut,B.1.525,0,838
Share Low,Connecticut,B.1.525,0,838
Share High,Connecticut,B.1.525,0,838
Share,Connecticut,B.1.526 (Iota),0,838
Share Low,Connecticut,B.1.526 (Iota),0,838
Share High,Connecticut,B.1.526 (Iota),0,838
Share,Connecticut,B.1.617.1,0,838
Share Low,Connecticut,B.1.617.1,0,838
Share High,Connecticut,B.1.617.1,0,838
Share,Connecticut,B.1.617.2 (Delta),0,838
Share Low,Connecticut,B.1.617.2 (Delta),0,838
Share High,Connecticut,B.1.617.2 (Delta),0,838
Share,Connecticut,B.1.617.3,0,838
Share Low,Connecticut,B.1.617.3,0,838
Share High,Connecticut,B.1.617.3,0,838
Share,Connecticut,B.1.621 (Mu),0,838
Share Low,Connecticut,B.1.621 (Mu),0,838
Share High,Connecticut,B.1.621 (Mu),0,838
Share,Connecticut,BA.2 (Omicron),0.042377684,838
Share Low,Connecticut,BA.2 (Omicron),0.029776087,838
Share High,Connecticut,BA.2 (Omicron),0.058312904,838
Share,Connecticut,BA.2.12.1 (Omicron),0.349364072,838
Share Low,Connecticut,BA.2.12.1 (Omicron),0.309211552,838
Share High,Connecticut,BA.2.12.1 (Omicron),0.391170084,838
Share,Connecticut,BA.4 (Omicron),0.107973851,838
Share Low,Connecticut,BA.4 (Omicron),0.087773085,838
Share High,Connecticut,BA.4 (Omicron),0.130978033,838
Share,Connecticut,BA.4.6 (Omicron),0.018678736,838
Share Low,Connecticut,BA.4.6 (Omicron),0.008200511,838
Share High,Connecticut,BA.4.6 (Omicron),0.036182962,838
