Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alaska,B.1.525,0,701
Share Low,Alaska,B.1.525,0,701
Share High,Alaska,B.1.525,0,701
Share,Alaska,B.1.526 (Iota),0,701
Share Low,Alaska,B.1.526 (Iota),0,701
Share High,Alaska,B.1.526 (Iota),0,701
Share,Alaska,B.1.617.1,0,701
Share Low,Alaska,B.1.617.1,0,701
Share High,Alaska,B.1.617.1,0,701
Share,Alaska,B.1.617.2 (Delta),0.045007043,701
Share Low,Alaska,B.1.617.2 (Delta),0.022451919,701
Share High,Alaska,B.1.617.2 (Delta),0.079630934,701
Share,Alaska,B.1.617.3,0,701
Share Low,Alaska,B.1.617.3,0,701
Share High,Alaska,B.1.617.3,0,701
Share,Alaska,B.1.621 (Mu),0,701
Share Low,Alaska,B.1.621 (Mu),0,701
Share High,Alaska,B.1.621 (Mu),0,701
Share,Alaska,BA.2 (Omicron),0.012105902,701
Share Low,Alaska,BA.2 (Omicron),0.002223467,701
Share High,Alaska,BA.2 (Omicron),0.036779411,701
Share,Alaska,Other,0.002647231,701
Share Low,Alaska,Other,6.571962786e-06,701
Share High,Alaska,Other,0.021753659,701
Share,Alaska,P.1,0,701
Share Low,Alaska,P.1,0,701
Share High,Alaska,P.1,0,701
Share,Alaska,P.2,0,701
Share Low,Alaska,P.2,0,701
Share High,Alaska,P.2,0,701
Share,American Samoa,AY.1 (Delta),,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429,,0
Share Low,American Samoa,B.1.427/429,0,0
Share High,American Samoa,B.1.427/429,0,0
Share,American Samoa,B.1.525,,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,Other,,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,"3,330"
Share Low,Arizona,AY.1 (Delta),0,"3,330"
Share High,Arizona,AY.1 (Delta),0,"3,330"
Share,Arizona,AY.2 (Delta),0,"3,330"
Share Low,Arizona,AY.2 (Delta),0,"3,330"
Share High,Arizona,AY.2 (Delta),0,"3,330"
Share,Arizona,B.1.1.7 (Alpha),0,"3,330"
Share Low,Arizona,B.1.1.7 (Alpha),0,"3,330"
Share High,Arizona,B.1.1.7 (Alpha),0,"3,330"
Share,Arizona,B.1.1.529 (Omicron),0.933666945,"3,330"
Share Low,Arizona,B.1.1.529 (Omicron),0.918889225,"3,330"
Share High,Arizona,B.1.1.529 (Omicron),0.946479559,"3,330"
Share,Arizona,B.1.351,0,"3,330"
Share Low,Arizona,B.1.351,0,"3,330"
Share High,Arizona,B.1.351,0,"3,330"
Share,Arizona,B.1.427/429,0,"3,330"
Share Low,Arizona,B.1.427/429,0,"3,330"
Share High,Arizona,B.1.427/429,0,"3,330"
Share,Arizona,B.1.525,0,"3,330"
Share Low,Arizona,B.1.525,0,"3,330"
Share High,Arizona,B.1.525,0,"3,330"
Share,Arizona,B.1.526 (Iota),0,"3,330"
Share Low,Arizona,B.1.526 (Iota),0,"3,330"
Share High,Arizona,B.1.526 (Iota),0,"3,330"
Share,Arizona,B.1.617.1,0,"3,330"
Share Low,Arizona,B.1.617.1,0,"3,330"
Share High,Arizona,B.1.617.1,0,"3,330"
Share,Arizona,B.1.617.2 (Delta),0.061114077,"3,330"
Share Low,Arizona,B.1.617.2 (Delta),0.043902785,"3,330"
Share High,Arizona,B.1.617.2 (Delta),0.082466766,"3,330"
Share,Arizona,B.1.617.3,0,"3,330"
Share Low,Arizona,B.1.617.3,0,"3,330"
Share High,Arizona,B.1.617.3,0,"3,330"
Share,Arizona,B.1.621 (Mu),0,"3,330"
Share Low,Arizona,B.1.621 (Mu),0,"3,330"
Share High,Arizona,B.1.621 (Mu),0,"3,330"
Share,Arizona,BA.2 (Omicron),0.004217542,"3,330"
Share Low,Arizona,BA.2 (Omicron),0.000188312,"3,330"
Share High,Arizona,BA.2 (Omicron),0.020394690,"3,330"
Share,Arizona,Other,0.001001419,"3,330"
Share Low,Arizona,Other,1.060723662e-05,"3,330"
Share High,Arizona,Other,0.006605828,"3,330"
Share,Arizona,P.1,0,"3,330"
Share Low,Arizona,P.1,0,"3,330"
Share High,Arizona,P.1,0,"3,330"
Share,Arizona,P.2,0,"3,330"
Share Low,Arizona,P.2,0,"3,330"
Share High,Arizona,P.2,0,"3,330"
Share,Arkansas,AY.1 (Delta),0,"1,044"
Share Low,Arkansas,AY.1 (Delta),0,"1,044"
Share High,Arkansas,AY.1 (Delta),0,"1,044"
Share,Arkansas,AY.2 (Delta),0,"1,044"
Share Low,Arkansas,AY.2 (Delta),0,"1,044"
Share High,Arkansas,AY.2 (Delta),0,"1,044"
Share,Arkansas,B.1.1.7 (Alpha),0,"1,044"
Share Low,Arkansas,B.1.1.7 (Alpha),0,"1,044"
Share High,Arkansas,B.1.1.7 (Alpha),0,"1,044"
Share,Arkansas,B.1.1.529 (Omicron),0.951779187,"1,044"
Share Low,Arkansas,B.1.1.529 (Omicron),0.912702739,"1,044"
Share High,Arkansas,B.1.1.529 (Omicron),0.976805210,"1,044"
Share,Arkansas,B.1.351,0,"1,044"
Share Low,Arkansas,B.1.351,0,"1,044"
Share High,Arkansas,B.1.351,0,"1,044"
Share,Arkansas,B.1.427/429,0,"1,044"
Share Low,Arkansas,B.1.427/429,0,"1,044"
Share High,Arkansas,B.1.427/429,0,"1,044"
Share,Arkansas,B.1.525,0,"1,044"
Share Low,Arkansas,B.1.525,0,"1,044"
Share High,Arkansas,B.1.525,0,"1,044"
Share,Arkansas,B.1.526 (Iota),0,"1,044"
Share Low,Arkansas,B.1.526 (Iota),0,"1,044"
Share High,Arkansas,B.1.526 (Iota),0,"1,044"
Share,Arkansas,B.1.617.1,0,"1,044"
Share Low,Arkansas,B.1.617.1,0,"1,044"
Share High,Arkansas,B.1.617.1,0,"1,044"
Share,Arkansas,B.1.617.2 (Delta),0.045961414,"1,044"
Share Low,Arkansas,B.1.617.2 (Delta),0.022636265,"1,044"
Share High,Arkansas,B.1.617.2 (Delta),0.081988342,"1,044"
Share,Arkansas,B.1.617.3,0,"1,044"
Share Low,Arkansas,B.1.617.3,0,"1,044"
Share High,Arkansas,B.1.617.3,0,"1,044"
Share,Arkansas,B.1.621 (Mu),0,"1,044"
Share Low,Arkansas,B.1.621 (Mu),0,"1,044"
Share High,Arkansas,B.1.621 (Mu),0,"1,044"
Share,Arkansas,BA.2 (Omicron),0.000961951,"1,044"
Share Low,Arkansas,BA.2 (Omicron),1.695015271e-06,"1,044"
Share High,Arkansas,BA.2 (Omicron),0.008326557,"1,044"
Share,Arkansas,Other,0.001297419,"1,044"
Share Low,Arkansas,Other,2.281188017e-06,"1,044"
Share High,Arkansas,Other,0.011218821,"1,044"
Share,Arkansas,P.1,0,"1,044"
Share Low,Arkansas,P.1,0,"1,044"
Share High,Arkansas,P.1,0,"1,044"
Share,Arkansas,P.2,0,"1,044"
Share Low,Arkansas,P.2,0,"1,044"
Share High,Arkansas,P.2,0,"1,044"
Share,California,AY.1 (Delta),0,"23,442"
Share Low,California,AY.1 (Delta),0,"23,442"
Share High,California,AY.1 (Delta),0,"23,442"
Share,California,AY.2 (Delta),0,"23,442"
Share Low,California,AY.2 (Delta),0,"23,442"
Share High,California,AY.2 (Delta),0,"23,442"
Share,California,B.1.1.7 (Alpha),0,"23,442"
Share Low,California,B.1.1.7 (Alpha),0,"23,442"
Share High,California,B.1.1.7 (Alpha),0,"23,442"
Share,California,B.1.1.529 (Omicron),0.968046129,"23,442"
Share Low,California,B.1.1.529 (Omicron),0.951470077,"23,442"
Share High,California,B.1.1.529 (Omicron),0.980166316,"23,442"
Share,California,B.1.351,0,"23,442"
Share Low,California,B.1.351,0,"23,442"
Share High,California,B.1.351,0,"23,442"
Share,California,B.1.427/429,0,"23,442"
Share Low,California,B.1.427/429,0,"23,442"
Share High,California,B.1.427/429,0,"23,442"
Share,California,B.1.525,0,"23,442"
Share Low,California,B.1.525,0,"23,442"
Share High,California,B.1.525,0,"23,442"
Share,California,B.1.526 (Iota),0,"23,442"
Share Low,California,B.1.526 (Iota),0,"23,442"
Share High,California,B.1.526 (Iota),0,"23,442"
Share,California,B.1.617.1,0,"23,442"
Share Low,California,B.1.617.1,0,"23,442"
Share High,California,B.1.617.1,0,"23,442"
Share,California,B.1.617.2 (Delta),0.028835647,"23,442"
Share Low,California,B.1.617.2 (Delta),0.017528413,"23,442"
Share High,California,B.1.617.2 (Delta),0.044511702,"23,442"
Share,California,B.1.617.3,0,"23,442"
Share Low,California,B.1.617.3,0,"23,442"
Share High,California,B.1.617.3,0,"23,442"
Share,California,B.1.621 (Mu),0,"23,442"
Share Low,California,B.1.621 (Mu),0,"23,442"
Share High,California,B.1.621 (Mu),0,"23,442"
Share,California,BA.2 (Omicron),0.002267448,"23,442"
Share Low,California,BA.2 (Omicron),0.001681357,"23,442"
Share High,California,BA.2 (Omicron),0.002991369,"23,442"
Share,California,Other,0.000850796,"23,442"
Share Low,California,Other,2.899291394e-05,"23,442"
Share High,California,Other,0.004423594,"23,442"
Share,California,P.1,0,"23,442"
Share Low,California,P.1,0,"23,442"
Share High,California,P.1,0,"23,442"
Share,California,P.2,0,"23,442"
Share Low,California,P.2,0,"23,442"
Share High,California,P.2,0,"23,442"
Share,Colorado,AY.1 (Delta),0,"5,394"
Share Low,Colorado,AY.1 (Delta),0,"5,394"
Share High,Colorado,AY.1 (Delta),0,"5,394"
Share,Colorado,AY.2 (Delta),0,"5,394"
Share Low,Colorado,AY.2 (Delta),0,"5,394"
Share High,Colorado,AY.2 (Delta),0,"5,394"
Share,Colorado,B.1.1.7 (Alpha),0,"5,394"
Share Low,Colorado,B.1.1.7 (Alpha),0,"5,394"
Share High,Colorado,B.1.1.7 (Alpha),0,"5,394"
Share,Colorado,B.1.1.529 (Omicron),0.975361705,"5,394"
Share Low,Colorado,B.1.1.529 (Omicron),0.958945930,"5,394"
Share High,Colorado,B.1.1.529 (Omicron),0.986494005,"5,394"
Share,Colorado,B.1.351,0,"5,394"
Share Low,Colorado,B.1.351,0,"5,394"
Share High,Colorado,B.1.351,0,"5,394"
Share,Colorado,B.1.427/429,0,"5,394"
Share Low,Colorado,B.1.427/429,0,"5,394"
Share High,Colorado,B.1.427/429,0,"5,394"
Share,Colorado,B.1.525,0,"5,394"
Share Low,Colorado,B.1.525,0,"5,394"
Share High,Colorado,B.1.525,0,"5,394"
Share,Colorado,B.1.526 (Iota),0,"5,394"
Share Low,Colorado,B.1.526 (Iota),0,"5,394"
Share High,Colorado,B.1.526 (Iota),0,"5,394"
Share,Colorado,B.1.617.1,0,"5,394"
Share Low,Colorado,B.1.617.1,0,"5,394"
Share High,Colorado,B.1.617.1,0,"5,394"
Share,Colorado,B.1.617.2 (Delta),0.020843819,"5,394"
Share Low,Colorado,B.1.617.2 (Delta),0.011187032,"5,394"
Share High,Colorado,B.1.617.2 (Delta),0.035283860,"5,394"
Share,Colorado,B.1.617.3,0,"5,394"
Share Low,Colorado,B.1.617.3,0,"5,394"
Share High,Colorado,B.1.617.3,0,"5,394"
Share,Colorado,B.1.621 (Mu),0,"5,394"
Share Low,Colorado,B.1.621 (Mu),0,"5,394"
Share High,Colorado,B.1.621 (Mu),0,"5,394"
Share,Colorado,BA.2 (Omicron),0.001050644,"5,394"
Share Low,Colorado,BA.2 (Omicron),0.000371833,"5,394"
Share High,Colorado,BA.2 (Omicron),0.002334406,"5,394"
Share,Colorado,Other,0.002743841,"5,394"
Share Low,Colorado,Other,6.884887262e-05,"5,394"
Share High,Colorado,Other,0.015221473,"5,394"
Share,Colorado,P.1,0,"5,394"
Share Low,Colorado,P.1,0,"5,394"
Share High,Colorado,P.1,0,"5,394"
Share,Colorado,P.2,0,"5,394"
Share Low,Colorado,P.2,0,"5,394"
Share High,Colorado,P.2,0,"5,394"
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,76
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,76
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,76
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,76
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,76
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,76
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,76
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,76
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,76
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0.499963939,76
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,76
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,76
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,76
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,76
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,76
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,76
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,76
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,76
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,76
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,76
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,76
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,76
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,76
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,76
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,76
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,76
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,76
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0.486882865,76
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,76
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,76
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,76
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,76
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,76
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,76
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,76
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,76
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0.013153220,76
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,76
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,76
Share,Commonwealth of the Northern Mariana Islands,Other,0,76
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,76
Share High,Commonwealth of the Northern Mariana Islands,Other,0,76
Share,Commonwealth of the Northern Mariana Islands,P.1,0,76
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,76
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,76
Share,Commonwealth of the Northern Mariana Islands,P.2,0,76
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,76
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,76
Share,Connecticut,AY.1 (Delta),0,"2,215"
Share Low,Connecticut,AY.1 (Delta),0,"2,215"
Share High,Connecticut,AY.1 (Delta),0,"2,215"
Share,Connecticut,AY.2 (Delta),0,"2,215"
Share Low,Connecticut,AY.2 (Delta),0,"2,215"
Share High,Connecticut,AY.2 (Delta),0,"2,215"
Share,Connecticut,B.1.1.7 (Alpha),0,"2,215"
Share Low,Connecticut,B.1.1.7 (Alpha),0,"2,215"
Share High,Connecticut,B.1.1.7 (Alpha),0,"2,215"
Share,Connecticut,B.1.1.529 (Omicron),0.951334476,"2,215"
Share Low,Connecticut,B.1.1.529 (Omicron),0.907124162,"2,215"
Share High,Connecticut,B.1.1.529 (Omicron),0.978474081,"2,215"
Share,Connecticut,B.1.351,0,"2,215"
Share Low,Connecticut,B.1.351,0,"2,215"
Share High,Connecticut,B.1.351,0,"2,215"
Share,Connecticut,B.1.427/429,0,"2,215"
Share Low,Connecticut,B.1.427/429,0,"2,215"
Share High,Connecticut,B.1.427/429,0,"2,215"
Share,Connecticut,B.1.525,0,"2,215"
Share Low,Connecticut,B.1.525,0,"2,215"
Share High,Connecticut,B.1.525,0,"2,215"
Share,Connecticut,B.1.526 (Iota),0,"2,215"
Share Low,Connecticut,B.1.526 (Iota),0,"2,215"
Share High,Connecticut,B.1.526 (Iota),0,"2,215"
Share,Connecticut,B.1.617.1,0,"2,215"
Share Low,Connecticut,B.1.617.1,0,"2,215"
Share High,Connecticut,B.1.617.1,0,"2,215"
Share,Connecticut,B.1.617.2 (Delta),0.045347441,"2,215"
Share Low,Connecticut,B.1.617.2 (Delta),0.022579307,"2,215"
Share High,Connecticut,B.1.617.2 (Delta),0.080325678,"2,215"
Share,Connecticut,B.1.617.3,0,"2,215"
Share Low,Connecticut,B.1.617.3,0,"2,215"
Share High,Connecticut,B.1.617.3,0,"2,215"
Share,Connecticut,B.1.621 (Mu),0,"2,215"
Share Low,Connecticut,B.1.621 (Mu),0,"2,215"
Share High,Connecticut,B.1.621 (Mu),0,"2,215"
Share,Connecticut,BA.2 (Omicron),0.000572873,"2,215"
Share Low,Connecticut,BA.2 (Omicron),2.821574526e-05,"2,215"
Share High,Connecticut,BA.2 (Omicron),0.002719947,"2,215"
Share,Connecticut,Other,0.002745213,"2,215"
Share Low,Connecticut,Other,1.093411447e-05,"2,215"
Share High,Connecticut,Other,0.021093134,"2,215"
Share,Connecticut,P.1,0,"2,215"
Share Low,Connecticut,P.1,0,"2,215"
Share High,Connecticut,P.1,0,"2,215"
Share,Connecticut,P.2,0,"2,215"
Share Low,Connecticut,P.2,0,"2,215"
Share High,Connecticut,P.2,0,"2,215"
Share,Delaware,AY.1 (Delta),0,"1,507"
Share Low,Delaware,AY.1 (Delta),0,"1,507"
Share High,Delaware,AY.1 (Delta),0,"1,507"
Share,Delaware,AY.2 (Delta),0,"1,507"
Share Low,Delaware,AY.2 (Delta),0,"1,507"
Share High,Delaware,AY.2 (Delta),0,"1,507"
Share,Delaware,B.1.1.7 (Alpha),0,"1,507"
Share Low,Delaware,B.1.1.7 (Alpha),0,"1,507"
Share High,Delaware,B.1.1.7 (Alpha),0,"1,507"
Share,Delaware,B.1.1.529 (Omicron),0.957809448,"1,507"
Share Low,Delaware,B.1.1.529 (Omicron),0.946398735,"1,507"
Share High,Delaware,B.1.1.529 (Omicron),0.967388630,"1,507"
Share,Delaware,B.1.351,0,"1,507"
Share Low,Delaware,B.1.351,0,"1,507"
Share High,Delaware,B.1.351,0,"1,507"
Share,Delaware,B.1.427/429,0,"1,507"
Share Low,Delaware,B.1.427/429,0,"1,507"
Share High,Delaware,B.1.427/429,0,"1,507"
Share,Delaware,B.1.525,0,"1,507"
Share Low,Delaware,B.1.525,0,"1,507"
Share High,Delaware,B.1.525,0,"1,507"
Share,Delaware,B.1.526 (Iota),0,"1,507"
Share Low,Delaware,B.1.526 (Iota),0,"1,507"
Share High,Delaware,B.1.526 (Iota),0,"1,507"
Share,Delaware,B.1.617.1,0,"1,507"
Share Low,Delaware,B.1.617.1,0,"1,507"
Share High,Delaware,B.1.617.1,0,"1,507"
Share,Delaware,B.1.617.2 (Delta),0.040312815,"1,507"
Share Low,Delaware,B.1.617.2 (Delta),0.030956013,"1,507"
Share High,Delaware,B.1.617.2 (Delta),0.051510237,"1,507"
Share,Delaware,B.1.617.3,0,"1,507"
Share Low,Delaware,B.1.617.3,0,"1,507"
Share High,Delaware,B.1.617.3,0,"1,507"
Share,Delaware,B.1.621 (Mu),0,"1,507"
Share Low,Delaware,B.1.621 (Mu),0,"1,507"
Share High,Delaware,B.1.621 (Mu),0,"1,507"
Share,Delaware,BA.2 (Omicron),0.000578131,"1,507"
Share Low,Delaware,BA.2 (Omicron),4.680347843e-08,"1,507"
Share High,Delaware,BA.2 (Omicron),0.006978563,"1,507"
Share,Delaware,Other,0.001299615,"1,507"
Share Low,Delaware,Other,1.044397919e-07,"1,507"
Share High,Delaware,Other,0.015634304,"1,507"
Share,Delaware,P.1,0,"1,507"
Share Low,Delaware,P.1,0,"1,507"
Share High,Delaware,P.1,0,"1,507"
Share,Delaware,P.2,0,"1,507"
Share Low,Delaware,P.2,0,"1,507"
Share High,Delaware,P.2,0,"1,507"
Share,District of Columbia,AY.1 (Delta),0,654
Share Low,District of Columbia,AY.1 (Delta),0,654
Share High,District of Columbia,AY.1 (Delta),0,654
Share,District of Columbia,AY.2 (Delta),0,654
Share Low,District of Columbia,AY.2 (Delta),0,654
Share High,District of Columbia,AY.2 (Delta),0,654
Share,District of Columbia,B.1.1.7 (Alpha),0,654
Share Low,District of Columbia,B.1.1.7 (Alpha),0,654
Share High,District of Columbia,B.1.1.7 (Alpha),0,654
Share,District of Columbia,B.1.1.529 (Omicron),0.987027586,654
Share Low,District of Columbia,B.1.1.529 (Omicron),0.975067675,654
Share High,District of Columbia,B.1.1.529 (Omicron),0.994216740,654
Share,District of Columbia,B.1.351,0,654
Share Low,District of Columbia,B.1.351,0,654
Share High,District of Columbia,B.1.351,0,654
Share,District of Columbia,B.1.427/429,0,654
Share Low,District of Columbia,B.1.427/429,0,654
Share High,District of Columbia,B.1.427/429,0,654
Share,District of Columbia,B.1.525,0,654
Share Low,District of Columbia,B.1.525,0,654
Share High,District of Columbia,B.1.525,0,654
Share,District of Columbia,B.1.526 (Iota),0,654
Share Low,District of Columbia,B.1.526 (Iota),0,654
Share High,District of Columbia,B.1.526 (Iota),0,654
Share,District of Columbia,B.1.617.1,0,654
Share Low,District of Columbia,B.1.617.1,0,654
Share High,District of Columbia,B.1.617.1,0,654
Share,District of Columbia,B.1.617.2 (Delta),0.010968392,654
Share Low,District of Columbia,B.1.617.2 (Delta),0.004481228,654
Share High,District of Columbia,B.1.617.2 (Delta),0.022282548,654
Share,District of Columbia,B.1.617.3,0,654
Share Low,District of Columbia,B.1.617.3,0,654
Share High,District of Columbia,B.1.617.3,0,654
Share,District of Columbia,B.1.621 (Mu),0,654
Share Low,District of Columbia,B.1.621 (Mu),0,654
Share High,District of Columbia,B.1.621 (Mu),0,654
Share,District of Columbia,BA.2 (Omicron),0.002004022,654
Share Low,District of Columbia,BA.2 (Omicron),0.000106763,654
Share High,District of Columbia,BA.2 (Omicron),0.009295106,654
Share,District of Columbia,Other,0,654
Share Low,District of Columbia,Other,0,654
Share High,District of Columbia,Other,0,654
Share,District of Columbia,P.1,0,654
Share Low,District of Columbia,P.1,0,654
Share High,District of Columbia,P.1,0,654
Share,District of Columbia,P.2,0,654
Share Low,District of Columbia,P.2,0,654
Share High,District of Columbia,P.2,0,654
Share,Federated States of Micronesia,AY.1 (Delta),,0
