Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,BA.4 (Omicron),0.129995346,777
Share Low,Alabama,BA.4 (Omicron),0.107145533,777
Share High,Alabama,BA.4 (Omicron),0.155694291,777
Share,Alabama,BA.5 (Omicron),0.409210533,777
Share Low,Alabama,BA.5 (Omicron),0.329870135,777
Share High,Alabama,BA.5 (Omicron),0.492195308,777
Share,Alabama,Other,0,777
Share Low,Alabama,Other,0,777
Share High,Alabama,Other,0,777
Share,Alabama,P.1,0,777
Share Low,Alabama,P.1,0,777
Share High,Alabama,P.1,0,777
Share,Alabama,P.2,0,777
Share Low,Alabama,P.2,0,777
Share High,Alabama,P.2,0,777
Share,Alaska,AY.1 (Delta),0,121
Share Low,Alaska,AY.1 (Delta),0,121
Share High,Alaska,AY.1 (Delta),0,121
Share,Alaska,AY.2 (Delta),0,121
Share Low,Alaska,AY.2 (Delta),0,121
Share High,Alaska,AY.2 (Delta),0,121
Share,Alaska,B.1.1.7 (Alpha),0,121
Share Low,Alaska,B.1.1.7 (Alpha),0,121
Share High,Alaska,B.1.1.7 (Alpha),0,121
Share,Alaska,B.1.1.529 (Omicron),0,121
Share Low,Alaska,B.1.1.529 (Omicron),0,121
Share High,Alaska,B.1.1.529 (Omicron),0,121
Share,Alaska,B.1.351,0,121
Share Low,Alaska,B.1.351,0,121
Share High,Alaska,B.1.351,0,121
Share,Alaska,B.1.427/429 (Epsilon),0,121
Share Low,Alaska,B.1.427/429 (Epsilon),0,121
Share High,Alaska,B.1.427/429 (Epsilon),0,121
Share,Alaska,B.1.525,0,121
Share Low,Alaska,B.1.525,0,121
Share High,Alaska,B.1.525,0,121
Share,Alaska,B.1.526 (Iota),0,121
Share Low,Alaska,B.1.526 (Iota),0,121
Share High,Alaska,B.1.526 (Iota),0,121
Share,Alaska,B.1.617.1,0,121
Share Low,Alaska,B.1.617.1,0,121
Share High,Alaska,B.1.617.1,0,121
Share,Alaska,B.1.617.2 (Delta),0,121
Share Low,Alaska,B.1.617.2 (Delta),0,121
Share High,Alaska,B.1.617.2 (Delta),0,121
Share,Alaska,B.1.617.3,0,121
Share Low,Alaska,B.1.617.3,0,121
Share High,Alaska,B.1.617.3,0,121
Share,Alaska,B.1.621 (Mu),0,121
Share Low,Alaska,B.1.621 (Mu),0,121
Share High,Alaska,B.1.621 (Mu),0,121
Share,Alaska,BA.2 (Omicron),0.197066158,121
Share Low,Alaska,BA.2 (Omicron),0.130334973,121
Share High,Alaska,BA.2 (Omicron),0.279179782,121
Share,Alaska,BA.2.12.1 (Omicron),0.330286860,121
Share Low,Alaska,BA.2.12.1 (Omicron),0.247492373,121
Share High,Alaska,BA.2.12.1 (Omicron),0.421611309,121
Share,Alaska,BA.4 (Omicron),0.109860919,121
Share Low,Alaska,BA.4 (Omicron),0.060285170,121
Share High,Alaska,BA.4 (Omicron),0.179593608,121
Share,Alaska,BA.5 (Omicron),0.362786055,121
Share Low,Alaska,BA.5 (Omicron),0.277341187,121
Share High,Alaska,BA.5 (Omicron),0.455118924,121
Share,Alaska,Other,0,121
Share Low,Alaska,Other,0,121
Share High,Alaska,Other,0,121
Share,Alaska,P.1,0,121
Share Low,Alaska,P.1,0,121
Share High,Alaska,P.1,0,121
Share,Alaska,P.2,0,121
Share Low,Alaska,P.2,0,121
Share High,Alaska,P.2,0,121
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429 (Epsilon),0,0
Share Low,American Samoa,B.1.427/429 (Epsilon),0,0
Share High,American Samoa,B.1.427/429 (Epsilon),0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,BA.2.12.1 (Omicron),0,0
Share Low,American Samoa,BA.2.12.1 (Omicron),0,0
Share High,American Samoa,BA.2.12.1 (Omicron),0,0
Share,American Samoa,BA.4 (Omicron),0,0
Share Low,American Samoa,BA.4 (Omicron),0,0
Share High,American Samoa,BA.4 (Omicron),0,0
Share,American Samoa,BA.5 (Omicron),0,0
Share Low,American Samoa,BA.5 (Omicron),0,0
Share High,American Samoa,BA.5 (Omicron),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,"2,803"
Share Low,Arizona,AY.1 (Delta),0,"2,803"
Share High,Arizona,AY.1 (Delta),0,"2,803"
Share,Arizona,AY.2 (Delta),0,"2,803"
Share Low,Arizona,AY.2 (Delta),0,"2,803"
Share High,Arizona,AY.2 (Delta),0,"2,803"
Share,Arizona,B.1.1.7 (Alpha),0,"2,803"
Share Low,Arizona,B.1.1.7 (Alpha),0,"2,803"
Share High,Arizona,B.1.1.7 (Alpha),0,"2,803"
Share,Arizona,B.1.1.529 (Omicron),0.000714475,"2,803"
Share Low,Arizona,B.1.1.529 (Omicron),7.305840700e-05,"2,803"
Share High,Arizona,B.1.1.529 (Omicron),0.002733576,"2,803"
Share,Arizona,B.1.351,0,"2,803"
Share Low,Arizona,B.1.351,0,"2,803"
Share High,Arizona,B.1.351,0,"2,803"
Share,Arizona,B.1.427/429 (Epsilon),0,"2,803"
Share Low,Arizona,B.1.427/429 (Epsilon),0,"2,803"
Share High,Arizona,B.1.427/429 (Epsilon),0,"2,803"
Share,Arizona,B.1.525,0,"2,803"
Share Low,Arizona,B.1.525,0,"2,803"
Share High,Arizona,B.1.525,0,"2,803"
Share,Arizona,B.1.526 (Iota),0,"2,803"
Share Low,Arizona,B.1.526 (Iota),0,"2,803"
Share High,Arizona,B.1.526 (Iota),0,"2,803"
Share,Arizona,B.1.617.1,0,"2,803"
Share Low,Arizona,B.1.617.1,0,"2,803"
Share High,Arizona,B.1.617.1,0,"2,803"
Share,Arizona,B.1.617.2 (Delta),0,"2,803"
Share Low,Arizona,B.1.617.2 (Delta),0,"2,803"
Share High,Arizona,B.1.617.2 (Delta),0,"2,803"
Share,Arizona,B.1.617.3,0,"2,803"
Share Low,Arizona,B.1.617.3,0,"2,803"
Share High,Arizona,B.1.617.3,0,"2,803"
Share,Arizona,B.1.621 (Mu),0,"2,803"
Share Low,Arizona,B.1.621 (Mu),0,"2,803"
Share High,Arizona,B.1.621 (Mu),0,"2,803"
Share,Arizona,BA.2 (Omicron),0.119187169,"2,803"
Share Low,Arizona,BA.2 (Omicron),0.098170787,"2,803"
Share High,Arizona,BA.2 (Omicron),0.142882869,"2,803"
Share,Arizona,BA.2.12.1 (Omicron),0.421419084,"2,803"
Share Low,Arizona,BA.2.12.1 (Omicron),0.394262761,"2,803"
Share High,Arizona,BA.2.12.1 (Omicron),0.448935062,"2,803"
Share,Arizona,BA.4 (Omicron),0.129162654,"2,803"
Share Low,Arizona,BA.4 (Omicron),0.114615418,"2,803"
Share High,Arizona,BA.4 (Omicron),0.144830242,"2,803"
Share,Arizona,BA.5 (Omicron),0.328987747,"2,803"
Share Low,Arizona,BA.5 (Omicron),0.291810483,"2,803"
Share High,Arizona,BA.5 (Omicron),0.367828608,"2,803"
Share,Arizona,Other,0.000528832,"2,803"
Share Low,Arizona,Other,1.851317393e-05,"2,803"
Share High,Arizona,Other,0.002733988,"2,803"
Share,Arizona,P.1,0,"2,803"
Share Low,Arizona,P.1,0,"2,803"
Share High,Arizona,P.1,0,"2,803"
Share,Arizona,P.2,0,"2,803"
Share Low,Arizona,P.2,0,"2,803"
Share High,Arizona,P.2,0,"2,803"
Share,Arkansas,AY.1 (Delta),0,70
Share Low,Arkansas,AY.1 (Delta),0,70
Share High,Arkansas,AY.1 (Delta),0,70
Share,Arkansas,AY.2 (Delta),0,70
Share Low,Arkansas,AY.2 (Delta),0,70
Share High,Arkansas,AY.2 (Delta),0,70
Share,Arkansas,B.1.1.7 (Alpha),0,70
Share Low,Arkansas,B.1.1.7 (Alpha),0,70
Share High,Arkansas,B.1.1.7 (Alpha),0,70
Share,Arkansas,B.1.1.529 (Omicron),0,70
Share Low,Arkansas,B.1.1.529 (Omicron),0,70
Share High,Arkansas,B.1.1.529 (Omicron),0,70
Share,Arkansas,B.1.351,0,70
Share Low,Arkansas,B.1.351,0,70
Share High,Arkansas,B.1.351,0,70
Share,Arkansas,B.1.427/429 (Epsilon),0,70
Share Low,Arkansas,B.1.427/429 (Epsilon),0,70
Share High,Arkansas,B.1.427/429 (Epsilon),0,70
Share,Arkansas,B.1.525,0,70
Share Low,Arkansas,B.1.525,0,70
Share High,Arkansas,B.1.525,0,70
Share,Arkansas,B.1.526 (Iota),0,70
Share Low,Arkansas,B.1.526 (Iota),0,70
Share High,Arkansas,B.1.526 (Iota),0,70
Share,Arkansas,B.1.617.1,0,70
Share Low,Arkansas,B.1.617.1,0,70
Share High,Arkansas,B.1.617.1,0,70
Share,Arkansas,B.1.617.2 (Delta),0,70
Share Low,Arkansas,B.1.617.2 (Delta),0,70
Share High,Arkansas,B.1.617.2 (Delta),0,70
Share,Arkansas,B.1.617.3,0,70
Share Low,Arkansas,B.1.617.3,0,70
Share High,Arkansas,B.1.617.3,0,70
Share,Arkansas,B.1.621 (Mu),0,70
Share Low,Arkansas,B.1.621 (Mu),0,70
Share High,Arkansas,B.1.621 (Mu),0,70
Share,Arkansas,BA.2 (Omicron),0.085714288,70
Share Low,Arkansas,BA.2 (Omicron),0.009422572,70
Share High,Arkansas,BA.2 (Omicron),0.286159694,70
Share,Arkansas,BA.2.12.1 (Omicron),0.300000012,70
Share Low,Arkansas,BA.2.12.1 (Omicron),0.090588517,70
Share High,Arkansas,BA.2.12.1 (Omicron),0.598268211,70
Share,Arkansas,BA.4 (Omicron),0.014285714,70
Share Low,Arkansas,BA.4 (Omicron),9.741543909e-05,70
Share High,Arkansas,BA.4 (Omicron),0.097497225,70
Share,Arkansas,BA.5 (Omicron),0.600000024,70
Share Low,Arkansas,BA.5 (Omicron),0.209222361,70
Share High,Arkansas,BA.5 (Omicron),0.912046134,70
Share,Arkansas,Other,0,70
Share Low,Arkansas,Other,0,70
Share High,Arkansas,Other,0,70
Share,Arkansas,P.1,0,70
Share Low,Arkansas,P.1,0,70
Share High,Arkansas,P.1,0,70
Share,Arkansas,P.2,0,70
Share Low,Arkansas,P.2,0,70
Share High,Arkansas,P.2,0,70
Share,California,AY.1 (Delta),0,"12,960"
Share Low,California,AY.1 (Delta),0,"12,960"
Share High,California,AY.1 (Delta),0,"12,960"
Share,California,AY.2 (Delta),0,"12,960"
Share Low,California,AY.2 (Delta),0,"12,960"
Share High,California,AY.2 (Delta),0,"12,960"
Share,California,B.1.1.7 (Alpha),0,"12,960"
Share Low,California,B.1.1.7 (Alpha),0,"12,960"
Share High,California,B.1.1.7 (Alpha),0,"12,960"
Share,California,B.1.1.529 (Omicron),0.000154789,"12,960"
Share Low,California,B.1.1.529 (Omicron),1.883548066e-05,"12,960"
Share High,California,B.1.1.529 (Omicron),0.000558091,"12,960"
Share,California,B.1.351,0,"12,960"
Share Low,California,B.1.351,0,"12,960"
Share High,California,B.1.351,0,"12,960"
Share,California,B.1.427/429 (Epsilon),0,"12,960"
Share Low,California,B.1.427/429 (Epsilon),0,"12,960"
Share High,California,B.1.427/429 (Epsilon),0,"12,960"
Share,California,B.1.525,0,"12,960"
Share Low,California,B.1.525,0,"12,960"
Share High,California,B.1.525,0,"12,960"
Share,California,B.1.526 (Iota),0,"12,960"
Share Low,California,B.1.526 (Iota),0,"12,960"
Share High,California,B.1.526 (Iota),0,"12,960"
Share,California,B.1.617.1,0,"12,960"
Share Low,California,B.1.617.1,0,"12,960"
Share High,California,B.1.617.1,0,"12,960"
Share,California,B.1.617.2 (Delta),0,"12,960"
Share Low,California,B.1.617.2 (Delta),0,"12,960"
Share High,California,B.1.617.2 (Delta),0,"12,960"
Share,California,B.1.617.3,0,"12,960"
Share Low,California,B.1.617.3,0,"12,960"
Share High,California,B.1.617.3,0,"12,960"
Share,California,B.1.621 (Mu),0,"12,960"
Share Low,California,B.1.621 (Mu),0,"12,960"
Share High,California,B.1.621 (Mu),0,"12,960"
Share,California,BA.2 (Omicron),0.099715665,"12,960"
Share Low,California,BA.2 (Omicron),0.086017281,"12,960"
Share High,California,BA.2 (Omicron),0.114783742,"12,960"
Share,California,BA.2.12.1 (Omicron),0.386644155,"12,960"
Share Low,California,BA.2.12.1 (Omicron),0.335414350,"12,960"
Share High,California,BA.2.12.1 (Omicron),0.439804137,"12,960"
Share,California,BA.4 (Omicron),0.119960614,"12,960"
Share Low,California,BA.4 (Omicron),0.112669140,"12,960"
Share High,California,BA.4 (Omicron),0.127550527,"12,960"
Share,California,BA.5 (Omicron),0.392121136,"12,960"
Share Low,California,BA.5 (Omicron),0.322907209,"12,960"
Share High,California,BA.5 (Omicron),0.464691669,"12,960"
Share,California,Other,0.001403623,"12,960"
Share Low,California,Other,0.000734982,"12,960"
Share High,California,Other,0.002428179,"12,960"
Share,California,P.1,0,"12,960"
Share Low,California,P.1,0,"12,960"
Share High,California,P.1,0,"12,960"
Share,California,P.2,0,"12,960"
Share Low,California,P.2,0,"12,960"
Share High,California,P.2,0,"12,960"
Share,Colorado,AY.1 (Delta),0,732
Share Low,Colorado,AY.1 (Delta),0,732
Share High,Colorado,AY.1 (Delta),0,732
Share,Colorado,AY.2 (Delta),0,732
Share Low,Colorado,AY.2 (Delta),0,732
Share High,Colorado,AY.2 (Delta),0,732
Share,Colorado,B.1.1.7 (Alpha),0,732
Share Low,Colorado,B.1.1.7 (Alpha),0,732
Share High,Colorado,B.1.1.7 (Alpha),0,732
Share,Colorado,B.1.1.529 (Omicron),0,732
Share Low,Colorado,B.1.1.529 (Omicron),0,732
Share High,Colorado,B.1.1.529 (Omicron),0,732
Share,Colorado,B.1.351,0,732
Share Low,Colorado,B.1.351,0,732
Share High,Colorado,B.1.351,0,732
Share,Colorado,B.1.427/429 (Epsilon),0,732
Share Low,Colorado,B.1.427/429 (Epsilon),0,732
Share High,Colorado,B.1.427/429 (Epsilon),0,732
Share,Colorado,B.1.525,0,732
Share Low,Colorado,B.1.525,0,732
Share High,Colorado,B.1.525,0,732
Share,Colorado,B.1.526 (Iota),0,732
Share Low,Colorado,B.1.526 (Iota),0,732
Share High,Colorado,B.1.526 (Iota),0,732
Share,Colorado,B.1.617.1,0,732
Share Low,Colorado,B.1.617.1,0,732
Share High,Colorado,B.1.617.1,0,732
Share,Colorado,B.1.617.2 (Delta),0,732
Share Low,Colorado,B.1.617.2 (Delta),0,732
Share High,Colorado,B.1.617.2 (Delta),0,732
Share,Colorado,B.1.617.3,0,732
Share Low,Colorado,B.1.617.3,0,732
Share High,Colorado,B.1.617.3,0,732
Share,Colorado,B.1.621 (Mu),0,732
Share Low,Colorado,B.1.621 (Mu),0,732
Share High,Colorado,B.1.621 (Mu),0,732
Share,Colorado,BA.2 (Omicron),0.088041939,732
Share Low,Colorado,BA.2 (Omicron),0.068526179,732
Share High,Colorado,BA.2 (Omicron),0.110949606,732
Share,Colorado,BA.2.12.1 (Omicron),0.398280561,732
Share Low,Colorado,BA.2.12.1 (Omicron),0.359535605,732
Share High,Colorado,BA.2.12.1 (Omicron),0.437997401,732
Share,Colorado,BA.4 (Omicron),0.132904202,732
Share Low,Colorado,BA.4 (Omicron),0.103216015,732
Share High,Colorado,BA.4 (Omicron),0.167415053,732
Share,Colorado,BA.5 (Omicron),0.380773306,732
Share Low,Colorado,BA.5 (Omicron),0.332126766,732
Share High,Colorado,BA.5 (Omicron),0.431262434,732
Share,Colorado,Other,0,732
Share Low,Colorado,Other,0,732
Share High,Colorado,Other,0,732
Share,Colorado,P.1,0,732
Share Low,Colorado,P.1,0,732
Share High,Colorado,P.1,0,732
Share,Colorado,P.2,0,732
Share Low,Colorado,P.2,0,732
Share High,Colorado,P.2,0,732
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,11
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,11
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,11
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,11
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,11
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,11
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,11
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,11
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,11
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,11
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,11
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,11
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,11
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,11
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,11
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,11
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,11
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,11
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,11
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,11
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,11
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,11
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,11
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,11
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,11
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,11
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,11
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,11
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,11
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,11
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,11
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,11
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,11
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,11
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,11
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,11
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0.087488115,11
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,11
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,11
Share,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0.218720272,11
Share Low,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,11
Share High,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,11
Share,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,11
Share Low,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,11
Share High,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,11
Share,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0.693791628,11
Share Low,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,11
Share High,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,11
Share,Commonwealth of the Northern Mariana Islands,Other,0,11
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,11
Share High,Commonwealth of the Northern Mariana Islands,Other,0,11
Share,Commonwealth of the Northern Mariana Islands,P.1,0,11
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,11
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,11
Share,Commonwealth of the Northern Mariana Islands,P.2,0,11
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,11
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,11
Share,Connecticut,AY.1 (Delta),0,908
Share Low,Connecticut,AY.1 (Delta),0,908
Share High,Connecticut,AY.1 (Delta),0,908
Share,Connecticut,AY.2 (Delta),0,908
Share Low,Connecticut,AY.2 (Delta),0,908
Share High,Connecticut,AY.2 (Delta),0,908
Share,Connecticut,B.1.1.7 (Alpha),0,908
Share Low,Connecticut,B.1.1.7 (Alpha),0,908
Share High,Connecticut,B.1.1.7 (Alpha),0,908
Share,Connecticut,B.1.1.529 (Omicron),0.000887424,908
Share Low,Connecticut,B.1.1.529 (Omicron),1.043556313e-05,908
Share High,Connecticut,B.1.1.529 (Omicron),0.005746590,908
Share,Connecticut,B.1.351,0,908
Share Low,Connecticut,B.1.351,0,908
Share High,Connecticut,B.1.351,0,908
Share,Connecticut,B.1.427/429 (Epsilon),0,908
Share Low,Connecticut,B.1.427/429 (Epsilon),0,908
Share High,Connecticut,B.1.427/429 (Epsilon),0,908
Share,Connecticut,B.1.525,0,908
Share Low,Connecticut,B.1.525,0,908
Share High,Connecticut,B.1.525,0,908
Share,Connecticut,B.1.526 (Iota),0,908
Share Low,Connecticut,B.1.526 (Iota),0,908
Share High,Connecticut,B.1.526 (Iota),0,908
Share,Connecticut,B.1.617.1,0,908
Share Low,Connecticut,B.1.617.1,0,908
Share High,Connecticut,B.1.617.1,0,908
Share,Connecticut,B.1.617.2 (Delta),0,908
Share Low,Connecticut,B.1.617.2 (Delta),0,908
Share High,Connecticut,B.1.617.2 (Delta),0,908
Share,Connecticut,B.1.617.3,0,908
Share Low,Connecticut,B.1.617.3,0,908
Share High,Connecticut,B.1.617.3,0,908
Share,Connecticut,B.1.621 (Mu),0,908
Share Low,Connecticut,B.1.621 (Mu),0,908
Share High,Connecticut,B.1.621 (Mu),0,908
Share,Connecticut,BA.2 (Omicron),0.078678638,908
Share Low,Connecticut,BA.2 (Omicron),0.062006105,908
Share High,Connecticut,BA.2 (Omicron),0.098142609,908
Share,Connecticut,BA.2.12.1 (Omicron),0.485005826,908
Share Low,Connecticut,BA.2.12.1 (Omicron),0.429655373,908
Share High,Connecticut,BA.2.12.1 (Omicron),0.540630281,908
Share,Connecticut,BA.4 (Omicron),0.100877881,908
Share Low,Connecticut,BA.4 (Omicron),0.082058333,908
Share High,Connecticut,BA.4 (Omicron),0.122330993,908
Share,Connecticut,BA.5 (Omicron),0.334550232,908
Share Low,Connecticut,BA.5 (Omicron),0.275908381,908
Share High,Connecticut,BA.5 (Omicron),0.397230536,908
Share,Connecticut,Other,0,908
Share Low,Connecticut,Other,0,908
Share High,Connecticut,Other,0,908
Share,Connecticut,P.1,0,908
Share Low,Connecticut,P.1,0,908
Share High,Connecticut,P.1,0,908
Share,Connecticut,P.2,0,908
Share Low,Connecticut,P.2,0,908
Share High,Connecticut,P.2,0,908
Share,Delaware,AY.1 (Delta),0,293
Share Low,Delaware,AY.1 (Delta),0,293
Share High,Delaware,AY.1 (Delta),0,293
Share,Delaware,AY.2 (Delta),0,293
Share Low,Delaware,AY.2 (Delta),0,293
Share High,Delaware,AY.2 (Delta),0,293
Share,Delaware,B.1.1.7 (Alpha),0,293
Share Low,Delaware,B.1.1.7 (Alpha),0,293
Share High,Delaware,B.1.1.7 (Alpha),0,293
Share,Delaware,B.1.1.529 (Omicron),0,293
Share Low,Delaware,B.1.1.529 (Omicron),0,293
Share High,Delaware,B.1.1.529 (Omicron),0,293
Share,Delaware,B.1.351,0,293
Share Low,Delaware,B.1.351,0,293
Share High,Delaware,B.1.351,0,293
Share,Delaware,B.1.427/429 (Epsilon),0,293
Share Low,Delaware,B.1.427/429 (Epsilon),0,293
Share High,Delaware,B.1.427/429 (Epsilon),0,293
Share,Delaware,B.1.525,0,293
Share Low,Delaware,B.1.525,0,293
Share High,Delaware,B.1.525,0,293
Share,Delaware,B.1.526 (Iota),0,293
Share Low,Delaware,B.1.526 (Iota),0,293
Share High,Delaware,B.1.526 (Iota),0,293
Share,Delaware,B.1.617.1,0,293
