Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share Low,California,BA.4 (Omicron),0.096520141,"12,414"
Share High,California,BA.4 (Omicron),0.108024888,"12,414"
Share,California,BA.5 (Omicron),0.271838546,"12,414"
Share Low,California,BA.5 (Omicron),0.213204935,"12,414"
Share High,California,BA.5 (Omicron),0.336966097,"12,414"
Share,California,Other,0.001845708,"12,414"
Share Low,California,Other,0.001141535,"12,414"
Share High,California,Other,0.002822544,"12,414"
Share,California,P.1,0,"12,414"
Share Low,California,P.1,0,"12,414"
Share High,California,P.1,0,"12,414"
Share,California,P.2,0,"12,414"
Share Low,California,P.2,0,"12,414"
Share High,California,P.2,0,"12,414"
Share,Colorado,AY.1 (Delta),0,779
Share Low,Colorado,AY.1 (Delta),0,779
Share High,Colorado,AY.1 (Delta),0,779
Share,Colorado,AY.2 (Delta),0,779
Share Low,Colorado,AY.2 (Delta),0,779
Share High,Colorado,AY.2 (Delta),0,779
Share,Colorado,B.1.1.7 (Alpha),0,779
Share Low,Colorado,B.1.1.7 (Alpha),0,779
Share High,Colorado,B.1.1.7 (Alpha),0,779
Share,Colorado,B.1.1.529 (Omicron),0.001359325,779
Share Low,Colorado,B.1.1.529 (Omicron),4.101420564e-05,779
Share High,Colorado,B.1.1.529 (Omicron),0.007261502,779
Share,Colorado,B.1.351,0,779
Share Low,Colorado,B.1.351,0,779
Share High,Colorado,B.1.351,0,779
Share,Colorado,B.1.427/429 (Epsilon),0,779
Share Low,Colorado,B.1.427/429 (Epsilon),0,779
Share High,Colorado,B.1.427/429 (Epsilon),0,779
Share,Colorado,B.1.525,0,779
Share Low,Colorado,B.1.525,0,779
Share High,Colorado,B.1.525,0,779
Share,Colorado,B.1.526 (Iota),0,779
Share Low,Colorado,B.1.526 (Iota),0,779
Share High,Colorado,B.1.526 (Iota),0,779
Share,Colorado,B.1.617.1,0,779
Share Low,Colorado,B.1.617.1,0,779
Share High,Colorado,B.1.617.1,0,779
Share,Colorado,B.1.617.2 (Delta),0,779
Share Low,Colorado,B.1.617.2 (Delta),0,779
Share High,Colorado,B.1.617.2 (Delta),0,779
Share,Colorado,B.1.617.3,0,779
Share Low,Colorado,B.1.617.3,0,779
Share High,Colorado,B.1.617.3,0,779
Share,Colorado,B.1.621 (Mu),0,779
Share Low,Colorado,B.1.621 (Mu),0,779
Share High,Colorado,B.1.621 (Mu),0,779
Share,Colorado,BA.2 (Omicron),0.138031587,779
Share Low,Colorado,BA.2 (Omicron),0.114574164,779
Share High,Colorado,BA.2 (Omicron),0.164266661,779
Share,Colorado,BA.2.12.1 (Omicron),0.501209974,779
Share Low,Colorado,BA.2.12.1 (Omicron),0.456459135,779
Share High,Colorado,BA.2.12.1 (Omicron),0.545946360,779
Share,Colorado,BA.4 (Omicron),0.092107125,779
Share Low,Colorado,BA.4 (Omicron),0.070008300,779
Share High,Colorado,BA.4 (Omicron),0.118389674,779
Share,Colorado,BA.5 (Omicron),0.267291993,779
Share Low,Colorado,BA.5 (Omicron),0.226736024,779
Share High,Colorado,BA.5 (Omicron),0.310969681,779
Share,Colorado,Other,0,779
Share Low,Colorado,Other,0,779
Share High,Colorado,Other,0,779
Share,Colorado,P.1,0,779
Share Low,Colorado,P.1,0,779
Share High,Colorado,P.1,0,779
Share,Colorado,P.2,0,779
Share Low,Colorado,P.2,0,779
Share High,Colorado,P.2,0,779
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,16
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,16
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,16
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,16
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,16
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,16
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,16
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,16
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,16
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,16
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,16
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,16
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,16
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,16
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,16
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,16
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,16
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429 (Epsilon),0,16
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,16
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,16
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,16
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,16
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,16
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,16
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,16
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,16
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,16
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,16
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,16
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,16
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,16
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,16
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,16
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,16
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,16
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,16
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0.225713164,16
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,16
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,16
Share,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0.100968130,16
Share Low,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,16
Share High,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,16
Share,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,16
Share Low,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,16
Share High,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,16
Share,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0.673318684,16
Share Low,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,16
Share High,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,16
Share,Commonwealth of the Northern Mariana Islands,Other,0,16
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,16
Share High,Commonwealth of the Northern Mariana Islands,Other,0,16
Share,Commonwealth of the Northern Mariana Islands,P.1,0,16
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,16
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,16
Share,Commonwealth of the Northern Mariana Islands,P.2,0,16
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,16
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,16
Share,Connecticut,AY.1 (Delta),0,985
Share Low,Connecticut,AY.1 (Delta),0,985
Share High,Connecticut,AY.1 (Delta),0,985
Share,Connecticut,AY.2 (Delta),0,985
Share Low,Connecticut,AY.2 (Delta),0,985
Share High,Connecticut,AY.2 (Delta),0,985
Share,Connecticut,B.1.1.7 (Alpha),0,985
Share Low,Connecticut,B.1.1.7 (Alpha),0,985
Share High,Connecticut,B.1.1.7 (Alpha),0,985
Share,Connecticut,B.1.1.529 (Omicron),0.000878597,985
Share Low,Connecticut,B.1.1.529 (Omicron),1.358022473e-05,985
Share High,Connecticut,B.1.1.529 (Omicron),0.005405237,985
Share,Connecticut,B.1.351,0,985
Share Low,Connecticut,B.1.351,0,985
Share High,Connecticut,B.1.351,0,985
Share,Connecticut,B.1.427/429 (Epsilon),0,985
Share Low,Connecticut,B.1.427/429 (Epsilon),0,985
Share High,Connecticut,B.1.427/429 (Epsilon),0,985
Share,Connecticut,B.1.525,0,985
Share Low,Connecticut,B.1.525,0,985
Share High,Connecticut,B.1.525,0,985
Share,Connecticut,B.1.526 (Iota),0,985
Share Low,Connecticut,B.1.526 (Iota),0,985
Share High,Connecticut,B.1.526 (Iota),0,985
Share,Connecticut,B.1.617.1,0,985
Share Low,Connecticut,B.1.617.1,0,985
Share High,Connecticut,B.1.617.1,0,985
Share,Connecticut,B.1.617.2 (Delta),0,985
Share Low,Connecticut,B.1.617.2 (Delta),0,985
Share High,Connecticut,B.1.617.2 (Delta),0,985
Share,Connecticut,B.1.617.3,0,985
Share Low,Connecticut,B.1.617.3,0,985
Share High,Connecticut,B.1.617.3,0,985
Share,Connecticut,B.1.621 (Mu),0,985
Share Low,Connecticut,B.1.621 (Mu),0,985
Share High,Connecticut,B.1.621 (Mu),0,985
Share,Connecticut,BA.2 (Omicron),0.130198315,985
Share Low,Connecticut,BA.2 (Omicron),0.109804973,985
Share High,Connecticut,BA.2 (Omicron),0.152830258,985
Share,Connecticut,BA.2.12.1 (Omicron),0.594637752,985
Share Low,Connecticut,BA.2.12.1 (Omicron),0.561838806,985
Share High,Connecticut,BA.2.12.1 (Omicron),0.626818895,985
Share,Connecticut,BA.4 (Omicron),0.078936882,985
Share Low,Connecticut,BA.4 (Omicron),0.062869474,985
Share High,Connecticut,BA.4 (Omicron),0.097572163,985
Share,Connecticut,BA.5 (Omicron),0.194523349,985
Share Low,Connecticut,BA.5 (Omicron),0.160929188,985
Share High,Connecticut,BA.5 (Omicron),0.231729180,985
Share,Connecticut,Other,0.000825093,985
Share Low,Connecticut,Other,3.405392590e-07,985
Share High,Connecticut,Other,0.008479158,985
Share,Connecticut,P.1,0,985
Share Low,Connecticut,P.1,0,985
Share High,Connecticut,P.1,0,985
Share,Connecticut,P.2,0,985
Share Low,Connecticut,P.2,0,985
Share High,Connecticut,P.2,0,985
Share,Delaware,AY.1 (Delta),0,376
Share Low,Delaware,AY.1 (Delta),0,376
Share High,Delaware,AY.1 (Delta),0,376
Share,Delaware,AY.2 (Delta),0,376
Share Low,Delaware,AY.2 (Delta),0,376
Share High,Delaware,AY.2 (Delta),0,376
Share,Delaware,B.1.1.7 (Alpha),0,376
Share Low,Delaware,B.1.1.7 (Alpha),0,376
Share High,Delaware,B.1.1.7 (Alpha),0,376
Share,Delaware,B.1.1.529 (Omicron),0,376
Share Low,Delaware,B.1.1.529 (Omicron),0,376
Share High,Delaware,B.1.1.529 (Omicron),0,376
Share,Delaware,B.1.351,0,376
Share Low,Delaware,B.1.351,0,376
Share High,Delaware,B.1.351,0,376
Share,Delaware,B.1.427/429 (Epsilon),0,376
Share Low,Delaware,B.1.427/429 (Epsilon),0,376
Share High,Delaware,B.1.427/429 (Epsilon),0,376
Share,Delaware,B.1.525,0,376
Share Low,Delaware,B.1.525,0,376
Share High,Delaware,B.1.525,0,376
Share,Delaware,B.1.526 (Iota),0,376
