Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,"8,630"
Share Low,Arizona,AY.1 (Delta),0,"8,630"
Share High,Arizona,AY.1 (Delta),0,"8,630"
Share,Arizona,AY.2 (Delta),0,"8,630"
Share Low,Arizona,AY.2 (Delta),0,"8,630"
Share High,Arizona,AY.2 (Delta),0,"8,630"
Share,Arizona,B.1.1.7 (Alpha),0,"8,630"
Share Low,Arizona,B.1.1.7 (Alpha),0,"8,630"
Share High,Arizona,B.1.1.7 (Alpha),0,"8,630"
Share,Arizona,B.1.1.529 (Omicron),0.979280353,"8,630"
Share Low,Arizona,B.1.1.529 (Omicron),0.968971312,"8,630"
Share High,Arizona,B.1.1.529 (Omicron),0.986876249,"8,630"
Share,Arizona,B.1.351,0,"8,630"
Share Low,Arizona,B.1.351,0,"8,630"
Share High,Arizona,B.1.351,0,"8,630"
Share,Arizona,B.1.427/429,0,"8,630"
Share Low,Arizona,B.1.427/429,0,"8,630"
Share High,Arizona,B.1.427/429,0,"8,630"
Share,Arizona,B.1.525,0,"8,630"
Share Low,Arizona,B.1.525,0,"8,630"
Share High,Arizona,B.1.525,0,"8,630"
Share,Arizona,B.1.526 (Iota),0,"8,630"
Share Low,Arizona,B.1.526 (Iota),0,"8,630"
Share High,Arizona,B.1.526 (Iota),0,"8,630"
Share,Arizona,B.1.617.1,0,"8,630"
Share Low,Arizona,B.1.617.1,0,"8,630"
Share High,Arizona,B.1.617.1,0,"8,630"
Share,Arizona,B.1.617.2 (Delta),0.004043538,"8,630"
Share Low,Arizona,B.1.617.2 (Delta),0.002816381,"8,630"
Share High,Arizona,B.1.617.2 (Delta),0.005621868,"8,630"
Share,Arizona,B.1.617.3,0,"8,630"
Share Low,Arizona,B.1.617.3,0,"8,630"
Share High,Arizona,B.1.617.3,0,"8,630"
Share,Arizona,B.1.621 (Mu),0,"8,630"
Share Low,Arizona,B.1.621 (Mu),0,"8,630"
Share High,Arizona,B.1.621 (Mu),0,"8,630"
Share,Arizona,BA.2 (Omicron),0.016676109,"8,630"
Share Low,Arizona,BA.2 (Omicron),0.009289821,"8,630"
Share High,Arizona,BA.2 (Omicron),0.027511211,"8,630"
Share,Arizona,Other,0,"8,630"
Share Low,Arizona,Other,0,"8,630"
Share High,Arizona,Other,0,"8,630"
Share,Arizona,P.1,0,"8,630"
Share Low,Arizona,P.1,0,"8,630"
Share High,Arizona,P.1,0,"8,630"
Share,Arizona,P.2,0,"8,630"
Share Low,Arizona,P.2,0,"8,630"
Share High,Arizona,P.2,0,"8,630"
Share,Arkansas,AY.1 (Delta),0,982
Share Low,Arkansas,AY.1 (Delta),0,982
Share High,Arkansas,AY.1 (Delta),0,982
Share,Arkansas,AY.2 (Delta),0,982
Share Low,Arkansas,AY.2 (Delta),0,982
Share High,Arkansas,AY.2 (Delta),0,982
Share,Arkansas,B.1.1.7 (Alpha),0,982
Share Low,Arkansas,B.1.1.7 (Alpha),0,982
Share High,Arkansas,B.1.1.7 (Alpha),0,982
Share,Arkansas,B.1.1.529 (Omicron),0.992963850,982
Share Low,Arkansas,B.1.1.529 (Omicron),0.985492349,982
Share High,Arkansas,B.1.1.529 (Omicron),0.997187197,982
Share,Arkansas,B.1.351,0,982
Share Low,Arkansas,B.1.351,0,982
Share High,Arkansas,B.1.351,0,982
Share,Arkansas,B.1.427/429,0,982
Share Low,Arkansas,B.1.427/429,0,982
Share High,Arkansas,B.1.427/429,0,982
Share,Arkansas,B.1.525,0,982
Share Low,Arkansas,B.1.525,0,982
Share High,Arkansas,B.1.525,0,982
Share,Arkansas,B.1.526 (Iota),0,982
Share Low,Arkansas,B.1.526 (Iota),0,982
Share High,Arkansas,B.1.526 (Iota),0,982
Share,Arkansas,B.1.617.1,0,982
Share Low,Arkansas,B.1.617.1,0,982
Share High,Arkansas,B.1.617.1,0,982
Share,Arkansas,B.1.617.2 (Delta),0.003493234,982
Share Low,Arkansas,B.1.617.2 (Delta),0.000546456,982
Share High,Arkansas,B.1.617.2 (Delta),0.011420638,982
Share,Arkansas,B.1.617.3,0,982
Share Low,Arkansas,B.1.617.3,0,982
Share High,Arkansas,B.1.617.3,0,982
Share,Arkansas,B.1.621 (Mu),0,982
Share Low,Arkansas,B.1.621 (Mu),0,982
Share High,Arkansas,B.1.621 (Mu),0,982
Share,Arkansas,BA.2 (Omicron),0.003542919,982
Share Low,Arkansas,BA.2 (Omicron),0.000851119,982
Share High,Arkansas,BA.2 (Omicron),0.009624959,982
Share,Arkansas,Other,0,982
Share Low,Arkansas,Other,0,982
Share High,Arkansas,Other,0,982
Share,Arkansas,P.1,0,982
Share Low,Arkansas,P.1,0,982
Share High,Arkansas,P.1,0,982
Share,Arkansas,P.2,0,982
Share Low,Arkansas,P.2,0,982
Share High,Arkansas,P.2,0,982
Share,California,AY.1 (Delta),0,"35,869"
Share Low,California,AY.1 (Delta),0,"35,869"
Share High,California,AY.1 (Delta),0,"35,869"
Share,California,AY.2 (Delta),0,"35,869"
Share Low,California,AY.2 (Delta),0,"35,869"
Share High,California,AY.2 (Delta),0,"35,869"
Share,California,B.1.1.7 (Alpha),0,"35,869"
Share Low,California,B.1.1.7 (Alpha),0,"35,869"
Share High,California,B.1.1.7 (Alpha),0,"35,869"
Share,California,B.1.1.529 (Omicron),0.987182736,"35,869"
Share Low,California,B.1.1.529 (Omicron),0.985469162,"35,869"
Share High,California,B.1.1.529 (Omicron),0.988742769,"35,869"
Share,California,B.1.351,0,"35,869"
Share Low,California,B.1.351,0,"35,869"
Share High,California,B.1.351,0,"35,869"
Share,California,B.1.427/429,0,"35,869"
Share Low,California,B.1.427/429,0,"35,869"
Share High,California,B.1.427/429,0,"35,869"
Share,California,B.1.525,0,"35,869"
Share Low,California,B.1.525,0,"35,869"
Share High,California,B.1.525,0,"35,869"
Share,California,B.1.526 (Iota),0,"35,869"
Share Low,California,B.1.526 (Iota),0,"35,869"
Share High,California,B.1.526 (Iota),0,"35,869"
Share,California,B.1.617.1,0,"35,869"
Share Low,California,B.1.617.1,0,"35,869"
Share High,California,B.1.617.1,0,"35,869"
Share,California,B.1.617.2 (Delta),0.002391316,"35,869"
Share Low,California,B.1.617.2 (Delta),0.001136947,"35,869"
Share High,California,B.1.617.2 (Delta),0.004420186,"35,869"
Share,California,B.1.617.3,0,"35,869"
Share Low,California,B.1.617.3,0,"35,869"
Share High,California,B.1.617.3,0,"35,869"
Share,California,B.1.621 (Mu),0,"35,869"
Share Low,California,B.1.621 (Mu),0,"35,869"
Share High,California,B.1.621 (Mu),0,"35,869"
Share,California,BA.2 (Omicron),0.010347787,"35,869"
Share Low,California,BA.2 (Omicron),0.009326384,"35,869"
Share High,California,BA.2 (Omicron),0.011449593,"35,869"
Share,California,Other,7.818160520e-05,"35,869"
Share Low,California,Other,1.494694425e-05,"35,869"
Share High,California,Other,0.000236164,"35,869"
Share,California,P.1,0,"35,869"
Share Low,California,P.1,0,"35,869"
Share High,California,P.1,0,"35,869"
Share,California,P.2,0,"35,869"
Share Low,California,P.2,0,"35,869"
Share High,California,P.2,0,"35,869"
Share,Colorado,AY.1 (Delta),0,"12,439"
Share Low,Colorado,AY.1 (Delta),0,"12,439"
Share High,Colorado,AY.1 (Delta),0,"12,439"
Share,Colorado,AY.2 (Delta),0,"12,439"
Share Low,Colorado,AY.2 (Delta),0,"12,439"
Share High,Colorado,AY.2 (Delta),0,"12,439"
Share,Colorado,B.1.1.7 (Alpha),0,"12,439"
Share Low,Colorado,B.1.1.7 (Alpha),0,"12,439"
Share High,Colorado,B.1.1.7 (Alpha),0,"12,439"
Share,Colorado,B.1.1.529 (Omicron),0.989613533,"12,439"
Share Low,Colorado,B.1.1.529 (Omicron),0.985947728,"12,439"
Share High,Colorado,B.1.1.529 (Omicron),0.992528796,"12,439"
Share,Colorado,B.1.351,0,"12,439"
Share Low,Colorado,B.1.351,0,"12,439"
Share High,Colorado,B.1.351,0,"12,439"
Share,Colorado,B.1.427/429,0,"12,439"
Share Low,Colorado,B.1.427/429,0,"12,439"
Share High,Colorado,B.1.427/429,0,"12,439"
Share,Colorado,B.1.525,0,"12,439"
Share Low,Colorado,B.1.525,0,"12,439"
Share High,Colorado,B.1.525,0,"12,439"
Share,Colorado,B.1.526 (Iota),0,"12,439"
Share Low,Colorado,B.1.526 (Iota),0,"12,439"
Share High,Colorado,B.1.526 (Iota),0,"12,439"
Share,Colorado,B.1.617.1,0,"12,439"
Share Low,Colorado,B.1.617.1,0,"12,439"
Share High,Colorado,B.1.617.1,0,"12,439"
Share,Colorado,B.1.617.2 (Delta),0.003833286,"12,439"
Share Low,Colorado,B.1.617.2 (Delta),0.002204982,"12,439"
Share High,Colorado,B.1.617.2 (Delta),0.006191635,"12,439"
Share,Colorado,B.1.617.3,0,"12,439"
Share Low,Colorado,B.1.617.3,0,"12,439"
Share High,Colorado,B.1.617.3,0,"12,439"
Share,Colorado,B.1.621 (Mu),0,"12,439"
Share Low,Colorado,B.1.621 (Mu),0,"12,439"
Share High,Colorado,B.1.621 (Mu),0,"12,439"
Share,Colorado,BA.2 (Omicron),0.006553191,"12,439"
Share Low,Colorado,BA.2 (Omicron),0.004861345,"12,439"
Share High,Colorado,BA.2 (Omicron),0.008640179,"12,439"
Share,Colorado,Other,0,"12,439"
Share Low,Colorado,Other,0,"12,439"
Share High,Colorado,Other,0,"12,439"
Share,Colorado,P.1,0,"12,439"
Share Low,Colorado,P.1,0,"12,439"
Share High,Colorado,P.1,0,"12,439"
Share,Colorado,P.2,0,"12,439"
Share Low,Colorado,P.2,0,"12,439"
Share High,Colorado,P.2,0,"12,439"
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,50
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,50
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,50
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,50
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,50
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,50
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,50
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,50
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,50
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0.764410555,50
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,50
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,50
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,50
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,50
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,50
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,50
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,50
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,50
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,50
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,50
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,50
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,50
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,50
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,50
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,50
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,50
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,50
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,50
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,50
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,50
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,50
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,50
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,50
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,50
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,50
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,50
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0.235589460,50
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,50
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,50
Share,Commonwealth of the Northern Mariana Islands,Other,0,50
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,50
Share High,Commonwealth of the Northern Mariana Islands,Other,0,50
Share,Commonwealth of the Northern Mariana Islands,P.1,0,50
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,50
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,50
Share,Commonwealth of the Northern Mariana Islands,P.2,0,50
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,50
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,50
Share,Connecticut,AY.1 (Delta),0,"1,635"
Share Low,Connecticut,AY.1 (Delta),0,"1,635"
Share High,Connecticut,AY.1 (Delta),0,"1,635"
Share,Connecticut,AY.2 (Delta),0,"1,635"
Share Low,Connecticut,AY.2 (Delta),0,"1,635"
Share High,Connecticut,AY.2 (Delta),0,"1,635"
Share,Connecticut,B.1.1.7 (Alpha),0,"1,635"
Share Low,Connecticut,B.1.1.7 (Alpha),0,"1,635"
Share High,Connecticut,B.1.1.7 (Alpha),0,"1,635"
Share,Connecticut,B.1.1.529 (Omicron),0.984568596,"1,635"
Share Low,Connecticut,B.1.1.529 (Omicron),0.970171154,"1,635"
Share High,Connecticut,B.1.1.529 (Omicron),0.993190587,"1,635"
Share,Connecticut,B.1.351,0,"1,635"
Share Low,Connecticut,B.1.351,0,"1,635"
Share High,Connecticut,B.1.351,0,"1,635"
Share,Connecticut,B.1.427/429,0,"1,635"
Share Low,Connecticut,B.1.427/429,0,"1,635"
Share High,Connecticut,B.1.427/429,0,"1,635"
Share,Connecticut,B.1.525,0,"1,635"
Share Low,Connecticut,B.1.525,0,"1,635"
Share High,Connecticut,B.1.525,0,"1,635"
Share,Connecticut,B.1.526 (Iota),0,"1,635"
Share Low,Connecticut,B.1.526 (Iota),0,"1,635"
Share High,Connecticut,B.1.526 (Iota),0,"1,635"
Share,Connecticut,B.1.617.1,0,"1,635"
Share Low,Connecticut,B.1.617.1,0,"1,635"
Share High,Connecticut,B.1.617.1,0,"1,635"
Share,Connecticut,B.1.617.2 (Delta),0.006248914,"1,635"
Share Low,Connecticut,B.1.617.2 (Delta),0.001503813,"1,635"
Share High,Connecticut,B.1.617.2 (Delta),0.016927775,"1,635"
Share,Connecticut,B.1.617.3,0,"1,635"
Share Low,Connecticut,B.1.617.3,0,"1,635"
Share High,Connecticut,B.1.617.3,0,"1,635"
Share,Connecticut,B.1.621 (Mu),0,"1,635"
Share Low,Connecticut,B.1.621 (Mu),0,"1,635"
Share High,Connecticut,B.1.621 (Mu),0,"1,635"
Share,Connecticut,BA.2 (Omicron),0.009182501,"1,635"
Share Low,Connecticut,BA.2 (Omicron),0.004793846,"1,635"
Share High,Connecticut,BA.2 (Omicron),0.015890643,"1,635"
Share,Connecticut,Other,0,"1,635"
Share Low,Connecticut,Other,0,"1,635"
Share High,Connecticut,Other,0,"1,635"
Share,Connecticut,P.1,0,"1,635"
Share Low,Connecticut,P.1,0,"1,635"
Share High,Connecticut,P.1,0,"1,635"
Share,Connecticut,P.2,0,"1,635"
Share Low,Connecticut,P.2,0,"1,635"
Share High,Connecticut,P.2,0,"1,635"
Share,Delaware,AY.1 (Delta),0,706
Share Low,Delaware,AY.1 (Delta),0,706
Share High,Delaware,AY.1 (Delta),0,706
Share,Delaware,AY.2 (Delta),0,706
Share Low,Delaware,AY.2 (Delta),0,706
Share High,Delaware,AY.2 (Delta),0,706
Share,Delaware,B.1.1.7 (Alpha),0,706
Share Low,Delaware,B.1.1.7 (Alpha),0,706
Share High,Delaware,B.1.1.7 (Alpha),0,706
Share,Delaware,B.1.1.529 (Omicron),0.994612873,706
Share Low,Delaware,B.1.1.529 (Omicron),0.985959530,706
Share High,Delaware,B.1.1.529 (Omicron),0.998593748,706
Share,Delaware,B.1.351,0,706
Share Low,Delaware,B.1.351,0,706
Share High,Delaware,B.1.351,0,706
Share,Delaware,B.1.427/429,0,706
Share Low,Delaware,B.1.427/429,0,706
Share High,Delaware,B.1.427/429,0,706
Share,Delaware,B.1.525,0,706
Share Low,Delaware,B.1.525,0,706
Share High,Delaware,B.1.525,0,706
Share,Delaware,B.1.526 (Iota),0,706
Share Low,Delaware,B.1.526 (Iota),0,706
Share High,Delaware,B.1.526 (Iota),0,706
Share,Delaware,B.1.617.1,0,706
Share Low,Delaware,B.1.617.1,0,706
Share High,Delaware,B.1.617.1,0,706
Share,Delaware,B.1.617.2 (Delta),0.002693576,706
Share Low,Delaware,B.1.617.2 (Delta),0.000300922,706
Share High,Delaware,B.1.617.2 (Delta),0.009974822,706
Share,Delaware,B.1.617.3,0,706
Share Low,Delaware,B.1.617.3,0,706
Share High,Delaware,B.1.617.3,0,706
Share,Delaware,B.1.621 (Mu),0,706
Share Low,Delaware,B.1.621 (Mu),0,706
Share High,Delaware,B.1.621 (Mu),0,706
Share,Delaware,BA.2 (Omicron),0.002693576,706
Share Low,Delaware,BA.2 (Omicron),3.003551683e-06,706
Share High,Delaware,BA.2 (Omicron),0.024519758,706
Share,Delaware,Other,0,706
Share Low,Delaware,Other,0,706
Share High,Delaware,Other,0,706
Share,Delaware,P.1,0,706
Share Low,Delaware,P.1,0,706
Share High,Delaware,P.1,0,706
Share,Delaware,P.2,0,706
Share Low,Delaware,P.2,0,706
Share High,Delaware,P.2,0,706
Share,District of Columbia,AY.1 (Delta),0,233
Share Low,District of Columbia,AY.1 (Delta),0,233
Share High,District of Columbia,AY.1 (Delta),0,233
Share,District of Columbia,AY.2 (Delta),0,233
Share Low,District of Columbia,AY.2 (Delta),0,233
Share High,District of Columbia,AY.2 (Delta),0,233
Share,District of Columbia,B.1.1.7 (Alpha),0,233
Share Low,District of Columbia,B.1.1.7 (Alpha),0,233
Share High,District of Columbia,B.1.1.7 (Alpha),0,233
Share,District of Columbia,B.1.1.529 (Omicron),0.976664245,233
Share Low,District of Columbia,B.1.1.529 (Omicron),0.948064804,233
Share High,District of Columbia,B.1.1.529 (Omicron),0.991922677,233
Share,District of Columbia,B.1.351,0,233
Share Low,District of Columbia,B.1.351,0,233
Share High,District of Columbia,B.1.351,0,233
Share,District of Columbia,B.1.427/429,0,233
Share Low,District of Columbia,B.1.427/429,0,233
Share High,District of Columbia,B.1.427/429,0,233
Share,District of Columbia,B.1.525,0,233
Share Low,District of Columbia,B.1.525,0,233
Share High,District of Columbia,B.1.525,0,233
Share,District of Columbia,B.1.526 (Iota),0,233
Share Low,District of Columbia,B.1.526 (Iota),0,233
Share High,District of Columbia,B.1.526 (Iota),0,233
Share,District of Columbia,B.1.617.1,0,233
Share Low,District of Columbia,B.1.617.1,0,233
Share High,District of Columbia,B.1.617.1,0,233
Share,District of Columbia,B.1.617.2 (Delta),0.004893116,233
Share Low,District of Columbia,B.1.617.2 (Delta),8.772500223e-06,233
Share High,District of Columbia,B.1.617.2 (Delta),0.041619796,233
Share,District of Columbia,B.1.617.3,0,233
Share Low,District of Columbia,B.1.617.3,0,233
Share High,District of Columbia,B.1.617.3,0,233
Share,District of Columbia,B.1.621 (Mu),0,233
Share Low,District of Columbia,B.1.621 (Mu),0,233
Share High,District of Columbia,B.1.621 (Mu),0,233
Share,District of Columbia,BA.2 (Omicron),0.018442620,233
Share Low,District of Columbia,BA.2 (Omicron),0.005357961,233
Share High,District of Columbia,BA.2 (Omicron),0.045170136,233
Share,District of Columbia,Other,0,233
Share Low,District of Columbia,Other,0,233
Share High,District of Columbia,Other,0,233
Share,District of Columbia,P.1,0,233
Share Low,District of Columbia,P.1,0,233
Share High,District of Columbia,P.1,0,233
Share,District of Columbia,P.2,0,233
Share Low,District of Columbia,P.2,0,233
Share High,District of Columbia,P.2,0,233
Share,Federated States of Micronesia,AY.1 (Delta),,0
Share Low,Federated States of Micronesia,AY.1 (Delta),0,0
Share High,Federated States of Micronesia,AY.1 (Delta),0,0
Share,Federated States of Micronesia,AY.2 (Delta),,0
Share Low,Federated States of Micronesia,AY.2 (Delta),0,0
Share High,Federated States of Micronesia,AY.2 (Delta),0,0
Share,Federated States of Micronesia,B.1.1.7 (Alpha),,0
Share Low,Federated States of Micronesia,B.1.1.7 (Alpha),0,0
Share High,Federated States of Micronesia,B.1.1.7 (Alpha),0,0
Share,Federated States of Micronesia,B.1.1.529 (Omicron),,0
Share Low,Federated States of Micronesia,B.1.1.529 (Omicron),0,0
Share High,Federated States of Micronesia,B.1.1.529 (Omicron),0,0
Share,Federated States of Micronesia,B.1.351,,0
Share Low,Federated States of Micronesia,B.1.351,0,0
Share High,Federated States of Micronesia,B.1.351,0,0
Share,Federated States of Micronesia,B.1.427/429,,0
Share Low,Federated States of Micronesia,B.1.427/429,0,0
Share High,Federated States of Micronesia,B.1.427/429,0,0
